quarter,pdf_page,printed_page,section,lang,char,topic,serial,reg,copies,printer_verbatim,printer,pcity,author,title,title_native,gloss,pp_verbatim,publisher,pubcity,date,price,edition,format,method,educ,copyright,notes,marks,norm_lang,periodical,norm_printer,norm_pcity,norm_publisher,norm_pubcity,pp_sum,flags_json
1912Q3,512,9,PUNJABI—BIOGRAPHY.,Punjabi,,Biography,2,890,500,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Hira Das, Bhagat",Granth Ravi Das Dip,True,The life and teachings of Bhagat Ravi Das].,448,Author,"Chak Hakim, Kapurthala State",1912-07-05,2 Rs.,1st,8°,,,,,X,Punjabi,,Sri Gurmat Press,Amritsar,Author,"Chak Hakim, Kapurthala State",448,[]
1912Q3,512,9,PUNJABI—BIOGRAPHY.,Punjabi,,Biography,3,893,500,Ditto,Sri Gurmat Press,Amritsar,"Manohar Das, Lala, Nirinjina",Waddi Janam Sakhi arthat Jiwan Chritr Sri Guru Baba Handal ji,True,The life and teachings of Guru Baba Handal.],262,Author,Jandiála,1912-07-13,1 Re.,1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,Jandiala,262,[]
1912Q3,512,9,PUNJABI—BIOGRAPHY.,Punjabi,,Biography,4,943,"1,000","Lahore Machine Press, Lahore.",Lahore Machine Press,Lahore,"Narain Singh, Bhai",Sri Guru Amar Das ji da Jiwan Britant,True,"The life and teachings of Guru Amar Das, the 3rd Sikh Guru.]",93,"Bhai Daya Singh, book-seller",Lahore,1912-06-30,4 annas,1st,16°,,,,,X,Punjabi,,Lahore Machine Press,Lahore,"Bhai Daya Singh, book-seller",Lahore,93,[]
1912Q3,512,9,PUNJABI—BIOGRAPHY.,Punjabi,,Biography,5,"1,073","1,000","Anglo-Urdu-Gurmukhi Press, Amritsar.",Anglo-Urdu-Gurmukhi Press,Amritsar,,Waddi Janam Sakhi Dasm Patshah Kalgidhar Sri Guru Gobind Singh ji,True,Life of Guru Gobind Singh.],240,"Bhai Chatr Singh, Jiwan Singh, book-sellers",Amritsar,1912-07-16,1 Re.,1st,8°,,,,,,Punjabi,,Anglo-Urdu-Gurmukhi Press,Amritsar,"Bhai Chatr Singh, Jiwan Singh, book-sellers",Amritsar,240,[]
1912Q3,512,9,PUNJABI—DRAMA.,Punjabi,,Drama,6,"1,089","1,000","Coronation Printing Works, Amritsar.",Coronation Printing Works,Amritsar,,Natak Sattyawadi Maharaja Harish Chandra,True,"The well-known story of Maharaja Harish Chandra in the form of a drama, translated by Bhai Mohan Singh from the Urdu original].",80,"Bhai Hardit Singh, book-seller",Amritsar,1912-07-12,8 annas,1st,8°,,,,,X,Punjabi,,Coronation Printing Works,Amritsar,"Bhai Hardit Singh, book-seller",Amritsar,80,[]
1912Q3,512,9,PUNJABI—FICTION.,Punjabi,,Fiction,10,772,500,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Mohan Singh, Bhai, Vaid",Gahna Mangan de Augan,True,On the evils of borrowing jewels.],16,Author,Tarn Táran,1912-05-08,1 anna and 6 pies.,1st,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Author,Tarn Taran,16,[]
1912Q3,512,9,PUNJABI—FICTION.,Punjabi,,Fiction,11,"1,105","1,000",Ditto,Wazir-i-Hind Press,Amritsar,,Sushila Nuh,True,The story of a daughter-in-law who died of the hardships imposed upon her by her mother-in-law].,59,Author,Tarn Táran,1912-06-25,3 annas,1st,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Author,Tarn Taran,59,[]
1912Q3,513,10,PUNJABI—HISTORY.,Punjabi,,History,5,1075,500,"Anglo-Urdu-Gurmukhi Press, Amritsar.",Anglo-Urdu-Gurmukhi Press,Amritsar,"Kishan Chand, Lala, Ahuja.",Asli Twarikh Arrorvans,True,History of the Arora Hindus.],64,Lala Lakhmi Das,Amritsar,1912-07-22,"Price, 6 annas.",1st,8°,,,,,X,Punjabi,,Anglo-Urdu-Gurmukhi Press,Amritsar,Lala Lakhmi Das,Amritsar,64,[]
1912Q3,513,10,PUNJABI—FICTION—CONTINUED.,Punjabi,,Fiction,12,"1,103",1000,"Wazir-i Hind Press, Amritsar.",Wazir-i Hind Press,Amritsar,"Mohan Singh, Bhai, Vaid.",Ramindr Kaur,True,"The story of Ramindr Kaur whose father was a very rich man, but whose mother was reduced to poverty after his death owing to some unfavourable law suits. Subsequently, however, her estate was restored to her by the Privy Council, but she died very shortly, leaving her only daughter to manage the estate. She at last married her benefactor, Kirpal Singh.",56,Author,Tarn Táran,1912-06-21,"Price, 3 annas.",1st,16°,,,,,,Punjabi,,Wazir-i Hind Press,Amritsar,Author,Tarn Taran,56,[]
1912Q3,513,10,PUNJABI—FICTION—CONTINUED.,Punjabi,,Fiction,13,885,1000,"Coronation Printing Works, Amritsar.",Coronation Printing Works,Amritsar,"Partap Singh, Bhai.",Man Putar di Shahidi,True,The story of the martyrdom of a Sikh lady and her child.,16,"Bhai Labh Singh and Sons, book-sellers",Amritsar,1912-06-08,"Price, 6 pies.",1st,32°,,,,,,Punjabi,,Coronation Printing Works,Amritsar,"Bhai Labh Singh and Sons, book-sellers",Amritsar,16,[]
1912Q3,513,10,PUNJABI—FICTION—CONTINUED.,Punjabi,,Fiction,14,"1,093",2000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,,Prasang Bhai Manjh,True,"The story of a village Lambardar, Bhai Manjh, who was a follower of Sakhi Sarwar and afterwards became a true Sikh through the instructions of Guru Arjan Dev, the 5th Sikh Guru.—Tract No. 422. Tract No. 423.— Story of King Lycargus of Greece].",48,Khalsa Tract Society,Amritsar,1912-06-03,"Price, 1 anna.",1st,16°,,,,,X,Punjabi,,Wazir-i-Hind Press,Amritsar,Khalsa Tract Society,Amritsar,48,[]
1912Q3,513,10,PUNJABI—FICTION—CONTINUED.,Punjabi,,Fiction,15,"1,082",1000,"Coronation Printing Works, Amritsar.",Coronation Printing Works,Amritsar,"Sant Singh, Bhai.",Sri Mati Maharani Gulab Kaur,True,"The story of the successful adventures of Prince Daler Singh who had pledged to enter Maya Mahal, a magical palace, and marry princess Gulab Kaur, who was imprisoned there.]",162,Author (Manager of the Gurmukhi Pracharak Agency),Amritsar,1912-07-09,,1st,16°,,,,,X,Punjabi,,Coronation Printing Works,Amritsar,Author (Manager of the Gurmukhi Pracharak Agency),Amritsar,162,[]
1912Q3,513,10,PUNJABI—FICTION—CONTINUED.,Punjabi,,Fiction,16,779,1100,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Sundar Singh, Bhai, Hakim.",Chandr Kanta Santat Pahla Bhag,True,"A love story, Part I.]",144,Khushdil Agency,Amritsar,1912-05,"Price, 6 annas.",1st,16°,,,,,X,Punjabi,,Wazir-i-Hind Press,Amritsar,Khushdil Agency,Amritsar,144,[]
1912Q3,513,10,PUNJABI—FICTION—CONTINUED.,Punjabi,,Fiction,17,773,2200,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Vir Singh, Bhai.",Sri Mati Sundri,True,"Adventures of some early Sikhs and of a Sikh lady, named Sundri.]",148,Bhai Bahadur Singh,Amritsar,1912-05-09,"Price, 5 annas.",R.,16°,,,,,X,Punjabi,,Wazir-i-Hind Press,Amritsar,Bhai Bahadur Singh,Amritsar,148,[]
1912Q3,513,10,PUNJABI—FICTION—CONTINUED.,Punjabi,,Fiction,18,1098,1250,Ditto,Wazir-i-Hind Press,Amritsar,"Vir Singh, Bhai.",Bije Singh,True,"The adventures of a Sikh, Bije Singh, his wife Seel Kaur and his son.]",260,Bhai Bahadur Singh,Amritsar,1912-06-16,"Price, 11 annas.",R.,16°,,,,,X,Punjabi,,Wazir-i-Hind Press,Amritsar,Bhai Bahadur Singh,Amritsar,260,[]
1912Q3,514,11,PUNJABI—LAW.,Punjabi,,Law,2,1021,1000,"Khalsa Press, Lahore.",Khalsa Press,Lahore,,"Ghar da Vakil, Bharat Dand Sangrah. A Punjabi translation of the Indian Penal Code.",True,A Punjabi translation of the Indian Penal Code.,272,Hakim Ram Kishan,Lahore,1912-07-10,2 Rs.,1st,8°,,,,,,Punjabi,,Khalsa Press,Lahore,Hakim Ram Kishan,Lahore,272,[]
1912Q3,514,11,PUNJABI—LAW.,Punjabi,,Law,3,1022,1000,Ditto,Khalsa Press,Lahore,,,False,,272,"M. Mahtab Din, law book-seller",Lahore,1912-07-10,2 Rs.,1st,8°,,,,,X,Punjabi,,Khalsa Press,Lahore,"M. Mahtab Din, law book-seller",Lahore,272,"[{""field"": ""copies"", ""issue"": ""marked (a) footnote reference""}]"
1912Q3,514,11,PUNJABI—LANGUAGE.,Punjabi,,Language,4,1115,2000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,,Balupdesh. A Punjabi Primer.,True,A Punjabi Primer.,64,"Bhai Hardit Singh, book-seller",Amritsar,1912-07-12,2 annas,1st,16°,,Y,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,"Bhai Hardit Singh, book-seller",Amritsar,64,[]
1912Q3,514,11,PUNJABI—LANGUAGE.,Punjabi,,Language,5,1094,2000,Ditto,Wazir-i-Hind Press,Amritsar,,"Punjabi Akhan, Bhag Pahla.",True,"Punjabi proverbs, Part I.",50,Khalsa Tract Society,Amritsar,1912-06-07,9 pies,1st,16°,,Y,,,X,Punjabi,,Wazir-i-Hind Press,Amritsar,Khalsa Tract Society,Amritsar,50,[]
1912Q3,514,11,PUNJABI—LANGUAGE.,Punjabi,,Language,6,1095,2000,Ditto,Wazir-i-Hind Press,Amritsar,,Part II.,False,,51—84,Khalsa Tract Society,Amritsar,1912-06-10,9 pies,1st,16°,,Y,,,X,Punjabi,,Wazir-i-Hind Press,Amritsar,Khalsa Tract Society,Amritsar,,[]
1912Q3,514,11,PUNJABI—MEDICINE.,Punjabi,,Medicine,6,1080,600,"Anglo-Urdu-Gurmukhi Press, Amritsar.",Anglo-Urdu-Gurmukhi Press,Amritsar,"Bhagat Singh, Bhai",Ghar da Vaid.,True,"Subject noticed in entry No. 2 at page 9 of the Catalogue for the quarter ending 30th June, 1910.",240,Author,Amritsar,1912-07-28,12 annas,2nd,8°,,,,"Subject noticed in entry No. 2 at page 9 of the Catalogue for the quarter ending 30th June, 1910.",,Punjabi,,Anglo-Urdu-Gurmukhi Press,Amritsar,Author,Amritsar,240,[]
1912Q3,514,11,PUNJABI—LANGUAGE.,Punjabi,,Language,7,843,300,"Mufid-i-Am Press, Lahore.",Mufid-i-Am Press,Lahore,,"Punjabi Course, Normal Schoolan lai. Punjabi Course for the Normal Schools.",True,Punjabi Course for the Normal Schools.,234,Rai Sahib Munshi Gulab Singh and Sons,Lahore,1911-11-20,8 annas,1st,16°,,Y,,,X,Punjabi,,Mufid-i-Am Press,Lahore,Rai Sahib Munshi Gulab Singh and Sons,Lahore,234,"[{""field"": ""title"", ""issue"": ""mixed Gurmukhi and roman transliteration""}]"
1912Q3,514,11,PUNJABI—LANGUAGE.,Punjabi,,Language,8,852,500,Ditto,Mufid-i-Am Press,Lahore,,Punjabi Course for the Training College students.,True,Punjabi Course for the Training College students.,376,Rai Sahib Munshi Gulab Singh and Sons,Lahore,1912-05-27,8 annas,1st,16°,,Y,,,X,Punjabi,,Mufid-i-Am Press,Lahore,Rai Sahib Munshi Gulab Singh and Sons,Lahore,376,[]
1912Q3,514,11,PUNJABI—LANGUAGE.,Punjabi,,Language,9,836,2000,"Balmokand Press, Lahore.",Balmokand Press,Lahore,"Sheo Nath, Yogi",Istri Patr. A letter-writer for women.,True,A letter-writer for women.,57,"Bhai Daya Singh, book-seller","Lohari Gate, Lahore",1912-07-02,2 annas,1st,8°,,,,,,Punjabi,,Balmokand Press,Lahore,"Bhai Daya Singh, book-seller","Lohari Gate, Lahore",57,"[{""field"": ""copies"", ""issue"": ""printed 2,00) ambiguous, likely 2,000""}]"
1912Q3,515,12,PUNJABI—MEDICINE—CONCLUDED.,Punjabi,,Medicine,7,1066,1000,"Anglo-Urdu-Gur-mukhi Press, Amritsar.",Anglo-Urdu-Gurmukhi Press,Amritsar,"Chatar Singh, Bhai",Wadda Risala Sharbat,True,"On preparing syrups, essences, vinegar, jams, &c",48,"Bhai Chatar Singh, Jiwan Singh, book sellers",Amritsar,1912-07-16,"Price, 2 annas.",1st,8°,,,,,X,Punjabi,,Anglo-Urdu-Gurmukhi Press,Amritsar,"Bhai Chatar Singh, Jiwan Singh, book sellers",Amritsar,48,[]
1912Q3,515,12,PUNJABI—MISCELLANEOUS.,Punjabi,,Miscellaneous,45,1079,2000,Ditto,Anglo-Urdu-Gurmukhi Press,Amritsar,"Arjan Singh, Bhai, Haldiwala",Government Inglishia Niyakari da Sakhdai Raj,True,On the blessings of the British Raj.,16,Author,Amritsar,1912-07-27,Free.,1st,16°,,,,,,Punjabi,,Anglo-Urdu-Gurmukhi Press,Amritsar,Author,Amritsar,16,[]
1912Q3,515,12,PUNJABI—MISCELLANEOUS.,Punjabi,,Miscellaneous,46,1101,1000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,,Atam Sudhar,True,"A Punjabi translation, by Bhai Mohan Singh, of Smiles' ""Self-help and Self-culture.""",86,translator,Tarn Táran,1912-06-18,"Price, 5 annas.",1st,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,translator,Tarn Taran,86,[]
1912Q3,515,12,PUNJABI—MISCELLANEOUS.,Punjabi,,Miscellaneous,47,1113,1000,Ditto,Wazir-i-Hind Press,Amritsar,"Gauri Shankar, Lala, Majitha",Nashian da Marya,True,On temperance.,8,Temperance Society,Amritsar,1912-07-08,Free.,,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Temperance Society,Amritsar,8,"[{""field"": ""copies"", ""issue"": ""reads 1,000 or 1,060; ambiguous digit""}]"
1912Q3,515,12,PUNJABI—MISCELLANEOUS.,Punjabi,,Miscellaneous,48,886,1000,"Coronation Printing Works, Amritsar.",Coronation Printing Works,Amritsar,"Gurmukh Singh, Bhai",Risala Gurmukhi Roman,True,A first book of Roman Gurmukhi.,31,"Bhai Attar Singh and Sons, Manager, Gurmukh Agency",Amritsar,1912-06-25,"Price, 2 annas.",1st,16°,,Y,,(Designed for educational purposes.),,Punjabi,,Coronation Printing Works,Amritsar,"Bhai Attar Singh and Sons, Manager, Gurmukh Agency",Amritsar,31,[]
1912Q3,515,12,PUNJABI—MISCELLANEOUS.,Punjabi,,Miscellaneous,49,824,1000,"Model Press, Lahore.",Model Press,Lahore,,Infantry Training,True,"Parts 1—3. Subject noticed in entry No. 12 at page 12 of the catalogue for the quarter ending 31st March, 1912.",120,translators,Nowshera,1912-06,"Price, 10 annas.",2nd,8°,,Y,,,,Punjabi,,Model Press,Lahore,translators,Nowshera,120,[]
1912Q3,515,12,PUNJABI—MISCELLANEOUS.,Punjabi,,Miscellaneous,50,1072,1000,"Anglo-Urdu-Gur-mukhi Press, Amritsar.",Anglo-Urdu-Gurmukhi Press,Amritsar,"Jawala Singh, Sant",Khalsa de Bole,True,Proverbs common among the Sikhs.,28,"Bhai Chatar Singh, Jiwan Singh, book-sellers",Amritsar,1912-07-16,"Price, 1 anna.",2nd,16°,,Y,,,X,Punjabi,,Anglo-Urdu-Gurmukhi Press,Amritsar,"Bhai Chatar Singh, Jiwan Singh, book-sellers",Amritsar,28,"[{""field"": ""copies"", ""issue"": ""reads 1,0C0; obscured digit""}]"
1912Q3,515,12,PUNJABI—MISCELLANEOUS.,Punjabi,,Miscellaneous,51,1092,2000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,,Jiundi Kani,True,A talk between a Sikh lady and her husband's brother on man's relation with God and on Sikhism. Tract No. 421.,54,Khalsa Tract Society,Amritsar,1912-06-03,"Price, 1 anna.",1st,16°,,Y,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Khalsa Tract Society,Amritsar,54,"[{""field"": ""reg"", ""issue"": ""reads 1C92; obscured digit, likely 1092""}]"
1912Q3,516,13,PUNJABI—MISCELLANEOUS—CONCLUDED.,Punjabi,,Miscellaneous,52,1102,1000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Mohan Singh, Bhai",Anek Gyan Darpan,True,On various topics of the day.,16,Author,Tarn Táran,1912-06-20,"Price, 6 pies.",1st,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Author,Tarn Taran,16,"[{""field"": ""author"", ""issue"": ""Darpan title word partly obscured (Darp..)""}]"
1912Q3,516,13,PUNJABI—MISCELLANEOUS—CONCLUDED.,Punjabi,,Miscellaneous,53,1090,500,"Coronation Printing Works, Amritsar.",Coronation Printing Works,Amritsar,"Partap Singh, Bhai",Saneha,True,"On the remembrance of God and in praise of the Golden Temple, Amritsar.",8,Author,Amritsar,1912-07-02,"Price, 3 pies.",1st,16°,,,,,,Punjabi,,Coronation Printing Works,Amritsar,Author,Amritsar,8,"[{""field"": ""reg"", ""issue"": ""reads 1090 but first digits faint""}]"
1912Q3,516,13,PUNJABI—MISCELLANEOUS—CONCLUDED.,Punjabi,,Miscellaneous,54,892,1000,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,Suchet Singh,Deputation,True,"An account of the deputation which waited upon the Manager of the Golden Temple, Amritsar, regarding the construction of certain buildings in Guru ka Bagh.",7,Author,Amritsar,1912-07-07,Free.,1st,8°,,,,,X,Punjabi,,Sri Gurmat Press,Amritsar,Author,Amritsar,7,[]
1912Q3,516,13,PUNJABI—MISCELLANEOUS—CONCLUDED.,Punjabi,,Miscellaneous,55,1071,1000,"Anglo-Urdu-Gurmukhi Press, Amritsar.",Anglo-Urdu-Gurmukhi Press,Amritsar,"Suraj Singh, Bhai",Khalsa Vivah Bhag Vidhi,True,How should the Sikh marriages be performed ?,44,"Bhai Chatar Singh, Jiwan Singh, Book-sellers, Amritsar",Amritsar,1912-07-16,"Price, 1 anna.",1st,16°,,,,,,Punjabi,,Anglo-Urdu-Gurmukhi Press,Amritsar,"Bhai Chatar Singh, Jiwan Singh, Book-sellers, Amritsar",Amritsar,44,[]
1912Q3,516,13,PUNJABI—MISCELLANEOUS—CONCLUDED.,Punjabi,,Miscellaneous,56,1104,1000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,,Sukhi Jiwan de Gur,True,"A Punjabi version by Bhai Mohan Singh of an English original entitled ""Pleasures of Life.""",64,translator,Tarn Táran,1912-06-22,"Price, 4 annas.",1st,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,translator,Tarn Taran,64,[]
1912Q3,516,13,PUNJABI—MISCELLANEOUS—CONCLUDED.,Punjabi,,Miscellaneous,57,1114,1000,Ditto,Wazir-i-Hind Press,Amritsar,"Teja Singh, Bhai",Nasha Nash,True,Against the use of intoxicants.,8,"Temperance Society, Amritsar",Amritsar,1912-07-10,Free.,,16°,lith.,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,"Temperance Society, Amritsar",Amritsar,8,"[{""field"": ""method"", ""issue"": ""R. abbreviation ambiguous""}]"
1912Q3,516,13,PUNJABI—MISCELLANEOUS—CONCLUDED.,Punjabi,,Miscellaneous,58,897,1000,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Waryam Singh, Bhai",Nawan Qissa Phutkal Dhucharn Jat Dhange Athwa Huijatan,True,"Subject noticed in entry No. 25 at page 11 of the catalogue for the quarter ending 30th June, 1910.",16,Author,"Dhadari Kalan, Ludhiána district",1912-07-20,"Price, 6 pies.",3rd,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,"Dhadari Kalan, Ludhiana district",16,[]
1912Q3,516,13,PUNJABI—POETRY.,Punjabi,,Poetry,147,1084,1000,"Coronation Printing Works, Amritsar.",Coronation Printing Works,Amritsar,"Arjan Singh, Bhai",Sharabi di Nar,True,The bewailings of a drunkard's wife.,8,"Bhai Hardit Singh, Book-seller, Amritsar",Amritsar,1912-07-02,"Price, 3 pies.",1st,8°,,,,,,Punjabi,,Coronation Printing Works,Amritsar,"Bhai Hardit Singh, Book-seller, Amritsar",Amritsar,8,[]
1912Q3,517,14,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,148,887,"1,000","Coronation Printing Works, Amritsar.",Coronation Printing Works,Amritsar,Baba Wazid,Shalok Wazid,True,Devotional verses.,16,"Bhai Hari Singh, Gurdit Singh, Amritsar",Amritsar,1912-06-19,"Price, 3 pies.",,16°,,,,,,Punjabi,,Coronation Printing Works,Amritsar,"Bhai Hari Singh, Gurdit Singh, Amritsar",Amritsar,16,[]
1912Q3,517,14,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,149,820,"1,000","Model Press, Lahore",Model Press,Lahore,"Beli Ram, Lala",Qissa Puran Bhagat,True,The well-known story of Puran Bhagat.,28,"Bhai Daya Singh Bhatia, book-seller, Lahore",Lahore,1912-06,"Price, 1 anna.",,8°,,,,,,Punjabi,,Model Press,Lahore,"Bhai Daya Singh Bhatia, book-seller, Lahore",Lahore,28,[]
1912Q3,517,14,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,150,884,"1,000","Coronation Printing Works, Amritsar.",Coronation Printing Works,Amritsar,,Bhujangan Pukar,True,Against the use of ornaments.,16,"Bhai Labh Singh and Sons, book-sellers, Amritsar",Amritsar,1912-06-08,"Price, 6 pies.",1st edition,16°,,,,,,Punjabi,,Coronation Printing Works,Amritsar,"Bhai Labh Singh and Sons, book-sellers, Amritsar",Amritsar,16,[]
1912Q3,517,14,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,151,1106,"1,000","Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Budha Singh, Bhai",Pustak Pakhand Vinash,True,Against idolatory and superstition.,31,"Bhai Kartar Singh, Tung, Gurdáspur district",Tung,1912-06-28,Free.,1st edition,16°,,,,,X,Punjabi,,Wazir-i-Hind Press,Amritsar,"Bhai Kartar Singh, Tung, Gurdaspur district",Tung,31,[]
1912Q3,517,14,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,152,1108,"1,000",Ditto,Wazir-i-Hind Press,Amritsar,"Buta Das, Sant, and Sant Singh, Master","Temperance Git, Pahla Hissa",True,"Temperance Songs, Part I.",16,"the Temperance Society, Amritsar",Amritsar,1912-07-01,Free.,,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,"the Temperance Society, Amritsar",Amritsar,16,[]
1912Q3,517,14,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,153,1109,"1,000",Ditto,Wazir-i-Hind Press,Amritsar,"Buta Das, Sant, and Sant Singh, Master",Part II,False,,8,"the Temperance Society, Amritsar",Amritsar,1912-07-03,Free.,,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,"the Temperance Society, Amritsar",Amritsar,8,[]
1912Q3,517,14,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,154,1110,"1,000",Ditto,Wazir-i-Hind Press,Amritsar,"Buta Das, Sant, and Sant Singh, Master",Part III,False,,8,"the Temperance Society, Amritsar",Amritsar,1912-07-05,Free.,,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,"the Temperance Society, Amritsar",Amritsar,8,[]
1912Q3,517,14,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,155,1111,"1,000",Ditto,Wazir-i-Hind Press,Amritsar,"Buta Das, Sant, and Sant Singh, Master",Part IV,False,,8,"the Temperance Society, Amritsar",Amritsar,1912-07-06,Free.,,16°,,,,,X,Punjabi,,Wazir-i-Hind Press,Amritsar,"the Temperance Society, Amritsar",Amritsar,8,[]
1912Q3,517,14,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,156,889,"1,000","Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Dharm Singh, Bhai",Qissa Sassi Punnu,True,The well-known love story of Sassi and Punnu.,32,"the author, Jorkián, Patiála State",Jorkián,1912-07-02,"Price, 1 anna.",1st edition,8°,,,,,X,Punjabi,,Sri Gurmat Press,Amritsar,"the author, Jorkian, Patiala State",Jorkian,32,[]
1912Q3,517,14,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,157,1077,500,"Anglo-Urdu-Gurmukhi Press, Amritsar.",Anglo-Urdu-Gurmukhi Press,Amritsar,"Diwan Chand, Lala",Prem Patrika,True,Devotional and admonitory verses.,16,"the author, Mitránwáli, Siálkot district",Mitránwáli,1912-07-24,Free,1st edition,8°,,,,,,Punjabi,,Anglo-Urdu-Gurmukhi Press,Amritsar,"the author, Mitranwali, Sialkot district",Mitranwali,16,[]
1912Q3,518,15,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,158,1078,500,"Anglo-Urdu- G u r-mukhi Press, Amritsar.",Anglo-Urdu-Gurmukhi Press,Amritsar,"Diwan Chand, Lala.",Pothi Anubhav Prakash,True,Devotional verses.,96,Author,"Mitránwáli, Siálkot district",1912-07-24,Free,1st edition,8°,,,,,X,Punjabi,,Anglo-Urdu-Gurmukhi Press,Amritsar,Author,"Mitranwali, Sialkot district",96,[]
1912Q3,518,15,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,159,1088,"1,000","Coronation Print-ing Works, Am-ritsar.",Coronation Printing Works,Amritsar,"Ganga Ram, Lala.",Siharfi Gopi Chand,True,The well-known story of Raja Gopi Chand.,16,"Bhai Chatar Singh, Jiwan Singh, Book-sellers",Amritsar,1912-07-10,"Price, 6 pies",,"8°, R.",,,,,,Punjabi,,Coronation Printing Works,Amritsar,"Bhai Chatar Singh, Jiwan Singh, Book-sellers",Amritsar,16,[]
1912Q3,518,15,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,160,781,"2,000","Wazir - i - H i n d Press, Lahore.",Wazir-i-Hind Press,Lahore,"Gurbakhsh Singh, Bhai.",Nikiyan Jindan te Wadde Sake,True,"Subject noticed in entry No. 11 at page 11 of the Catalogue for the quarter ending 31st March, 1910.","92, 12 pages letters and notices","Subedar-Major Bhai Bal Singh, Kolim.",,1912-05-22,"Price, 5 anans",2nd edition,8°,,,,,,Punjabi,,Wazir-i-Hind Press,Lahore,"Subedar-Major Bhai Bal Singh, Kolim.",,92,"[{""field"": ""date"", ""issue"": ""year of prior catalogue reads 1910 partly obscured""}]"
1912Q3,518,15,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,161,1126,"2,000","Wazir - i - H i n d Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Gurbakhsh Singh, Bhai.",Manohar Mantra,True,The advice of a cultured lady to an uneducated woman as to how to please her husband.,56,Author,"Rupar, Ambála district",1912-07-28,"Price, 4 annas",1st edition,8°,,,"Bhai Gurbakhsh Singh, Rupar, Ambála district ; No. 185, dated 14th September, 1912.",,,Punjabi,,Wazir-i-Hind Press,Amritsar,Author,"Rupar, Ambala district",56,[]
1912Q3,518,15,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,162,942,"1,000","Lahore Machine Press, Lahore.",Lahore Machine Press,Lahore,"Gurbakhsh Singh, Bhai.",Nek Bibi,True,Contrast between a poor and industrious girl and a rich and extravagant one.,32,Author,Earundi (Ludhiána district.),1912-06-05,"Price, 1 anna 3 pies",1st edition,16°,,,,,,Punjabi,,Lahore Machine Press,Lahore,Author,Earundi (Ludhiana district.),32,[]
