quarter,pdf_page,printed_page,section,lang,char,topic,serial,reg,copies,printer_verbatim,printer,pcity,author,title,title_native,gloss,pp_verbatim,publisher,pubcity,date,price,edition,format,method,educ,copyright,notes,marks,norm_lang,periodical,norm_printer,norm_pcity,norm_publisher,norm_pubcity,pp_sum,flags_json
1911Q2,254,16,PUNJABI—POETRY—CONTINUED,Punjabi,,Poetry,122,667,"1,000",Ditto,Siri Gurmat Press,Amritsar,Mangal Das Radha Ram.,Nawan Baran Mah Bhajan,True,Devotional Hymns.],15,Author,Ferozepore,1911-05-05,"Price, I anna.",1st,16°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,Ferozepore,15,[]
1911Q2,254,16,PUNJABI—POETRY—CONTINUED,Punjabi,,Poetry,123,524,"1,500","Anglo-Urdu and Gurmukhi Press, Amritsar,",Anglo-Urdu and Gurmukhi Press,Amritsar,"Mit Singh, B.",Qissa Sham Kaur da jo Jheur ne wadhi,True,"The story in verse of Sham Kaur, a bad woman murdered by a low caste man.]",64,"B. Chatar Singh, Jiwan Singh",Amritsar,1911-03-28,"Price, I anna.",1st,8°,,,,,,Punjabi,,Anglo-Urdu and Gurmukhi Press,Amritsar,"B. Chatar Singh, Jiwan Singh",Amritsar,64,"[{""field"": ""serial"", ""issue"": ""printed as 12? faint, read 123""}]"
1911Q2,254,16,PUNJABI—POETRY—CONTINUED,Punjabi,,Poetry,124,540,"1,000","Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Mohan Singh, B.",Pati Preman Banbasan,True,The story in verse of a lady on separation from her husband seeks the guardianship of a hermit and thus leads a chaste and religious life until by accident she meets her husband again.],16,The Punjabi Prachar Book Agency,Lahore,1911-04-01,"Price, I anna 6 pies.",1st,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,The Punjabi Prachar Book Agency,Lahore,16,[]
1911Q2,254,16,PUNJABI—POETRY—CONTINUED,Punjabi,,Poetry,125,687,"2,000","Siri Gurmat Press, Lahore.",Siri Gurmat Press,Lahore,"Mul Singh, B.","Upkar Khalsa, or a description in verse of the good done by Sikhism to the cause of the Hindu religion.",True,or a description in verse of the good done by Sikhism to the cause of the Hindu religion.],42,Author,"Gurmula, No. 169",1907,"Price, 3 annas.",2nd,8°,,,"B. Mul Singh, Gurmula. No. 169; No. 85, dated the 2nd June, 1911.",,,Punjabi,,Sri Gurmat Press,Lahore,Author,"Gurmula, No. 169",42,[]
1911Q2,254,16,PUNJABI—POETRY—CONTINUED,Punjabi,,Poetry,126,686,"2,000",Ditto,Siri Gurmat Press,Lahore,"Mul Singh, B.",Pothi Guru Garib Niwaj,True,Verses enjoining obedience to the teachings of the Sikh Gurus.],48,Author,"Gurmula, No. 169",1907,"Price, 4 annas.",2nd,8°,,,"M. Mul Singh, Gurmula. No. 169; No. 84, dated the 2nd June, 1911.",,,Punjabi,,Sri Gurmat Press,Lahore,Author,"Gurmula, No. 169",48,[]
1911Q2,254,16,PUNJABI—POETRY—CONTINUED,Punjabi,,Poetry,127,523,"1,500","Anglo-Urdu and Gurmukhi Press, Amritsar.",Anglo-Urdu and Gurmukhi Press,Amritsar,"Nand Singh, B.",Qissa Shahni Kaulan ate Seth Bija,True,"Story noticed in entry No. 93, at page 17 of the catalogue for the quarter ending the 30th September, 1908.]",95,"B. Chatar Singh, Jiwan Singh",Amritsar,1911-03-22,"Price, I anna.",,8°,,,,"Story noticed in entry No. 93, at page 17 of the catalogue for the quarter ending the 30th September, 1908.",,Punjabi,,Anglo-Urdu and Gurmukhi Press,Amritsar,"B. Chatar Singh, Jiwan Singh",Amritsar,95,"[{""field"": ""format"", ""issue"": ""printed '8,° R.' unclear""}]"
1911Q2,254,16,PUNJABI—POETRY—CONTINUED,Punjabi,,Poetry,128,503,"1,000",Ditto,Anglo-Urdu and Gurmukhi Press,Amritsar,"Narayan Singh, B.",Sharab di Fariyad,True,Verses condemning the evil of drinking.],16,Author,Lahore,1911-02-13,"Price, 3 pies.",1st,16°,,,,,,Punjabi,,Anglo-Urdu and Gurmukhi Press,Amritsar,Author,Lahore,16,[]
1911Q2,254,16,PUNJABI—POETRY—CONTINUED,Punjabi,,Poetry,129,497,"1,000",Ditto,Anglo-Urdu and Gurmukhi Press,Amritsar,,Panje Sahib di Warta,True,"Story noticed in entry No. 172, at page 13 of the catalogue for the quarter ending the 30th September, 1910.]",8,Sangat Sangle Wali,Sangla,1911-02-03,"Price, 3 pies.",,8°,,,,"Story noticed in entry No. 172, at page 13 of the catalogue for the quarter ending the 30th September, 1910.",,Punjabi,,Anglo-Urdu and Gurmukhi Press,Amritsar,Sangat Sangle Wali,Sangla,8,"[{""field"": ""printer_verbatim"", ""issue"": ""printed 'Dittoi' possibly Ditto""}, {""field"": ""format"", ""issue"": ""printed '8°, R.'""}]"
1911Q2,255,17,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,130,658,"1,500","Siri Gurmat Press, Amritsar.",Siri Gurmat Press,Amritsar,"Parduman Singh, B.",[No. 1 Hindu Akritghan.,True,Verses describing the martyrdom of the Sikh Guru Tegh Bahadur and the plight of the Hindu nation at the time of his martyrdom.],14,Author,"Baddon, district Hoshiarpur",1911-04-10,3 pies,1st,16°,,,,,X,Punjabi,,Sri Gurmat Press,Amritsar,Author,"Baddon, district Hoshiarpur",14,[]
1911Q2,255,17,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,131,659,"1,000",Ditto,Siri Gurmat Press,Amritsar,,"[Anand Jhok, No. 2.",True,Verses on the importance of female education and the rights of women.],8,Author,"Baddon, district Hoshiarpur",1911-04-10,3 pies,1st,16°,,,,,"X, 40",Punjabi,,Sri Gurmat Press,Amritsar,Author,"Baddon, district Hoshiarpur",8,[]
1911Q2,255,17,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,132,556,"1,500","Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Partap Singh, B.",[Chauthi Sikh Educational Conference di Saugat.,True,Verses on the necessity of educational reform amongst the Sikhs.],16,Author,"Rasul, district Gujrat",1911-04-10,6 pies,1st,16°,,,,,41,Punjabi,,Wazir-i-Hind Press,Amritsar,Author,"Rasul, district Gujrat",16,[]
1911Q2,255,17,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,133,569,"2,000",Ditto,Wazir-i-Hind Press,Amritsar,"Prem Singh, B.",[Sharab da Seapa.,True,Verses condemning drink.],16,Author,Gumtala,1911-04-19,6 pies,1st,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Author,Gumtala,16,[]
1911Q2,255,17,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,134,660,"1,000","Siri Gurmat Press, Amritsar,",Siri Gurmat Press,Amritsar,"Sadhu Singh, B.",[Pathhar Puja Khandan.,True,Verses condemning idol worship.],8,Author,Sheron,1911-04-15,3 pies,1st,8°,,,,,X,Punjabi,,Sri Gurmat Press,Amritsar,Author,Sheron,8,[]
1911Q2,255,17,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,135,657,"1,000",Ditto,Siri Gurmat Press,Amritsar,,[Sakhi Bhai Bidhi Chand ji ate tatta gahina.,True,Verses on the suffering undergone by the Sikh Guru Gobind Singh for the sake of his disciple Bidhi Chand who robbed the ornaments of some Mughal ladies and when pursued took refuge in a burning furnace.],22,"The Gahne Nashak Sabha, Kairon",Kairon,1911-04-03,6 pies,1st,16°,,,,,42,Punjabi,,Sri Gurmat Press,Amritsar,"The Gahne Nashak Sabha, Kairon",Kairon,22,[]
1911Q2,255,17,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,136,656,"1,000",Ditto,Siri Gurmat Press,Amritsar,,[Sakhi Bhai Kamliya.,True,The story in verse of Bhai Kamliya showing how pomp and show were discarded by the Sikh Guru Arjan.],8,"The Gahne Nashak Sabha, Kairon",Kairon,1911-04-03,3 pies,1st,16°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,"The Gahne Nashak Sabha, Kairon",Kairon,8,[]
1911Q2,255,17,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,137,553,"2,000","Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Salag Ram, B.",[Bharti Bhainan di Pukar.,True,Verses on the importance of female education.],8,Author,"Batala, district Gurdaspur",1911-04-08,6 pies,1st,8°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Author,"Batala, district Gurdaspur",8,[]
1911Q2,256,18,PUNJABI—POETRY.—concluded.,Punjabi,,Poetry,138,549,500,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Shib Singh, B.",Qissa Ashak Mashuk,True,A story in verse of a licentious man who abducted a code connected married woman.,36,Author,Jhansi cantonment,1911-04-07,1 anna 6 pies,1st,8°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Author,Jhansi Cantonment,36,[]
1911Q2,256,18,PUNJABI—POETRY.—concluded.,Punjabi,,Poetry,139,509,1500,"Anglo-Urdu and Gurmukhi Press, Amritsar.",Anglo-Urdu and Gurmukhi Press,Amritsar,,Siri Dasam Guru Ustati,True,"Verses in praise of Guru Gobind Singh, the 10th Sikh Guru.",8,"B. Chatar Singh, Jiwan Singh",Amritsar,1911-02-26,,1st,8°,,,,,,Punjabi,,Anglo-Urdu and Gurmukhi Press,Amritsar,"B. Chatar Singh, Jiwan Singh",Amritsar,8,[]
1911Q2,256,18,PUNJABI—POETRY.—concluded.,Punjabi,,Poetry,140,520,1000,Ditto,Anglo-Urdu and Gurmukhi Press,Amritsar,"Wali Ram, B.",Rekhte,True,"Rekhte, or admonitory verses.",16,"B. Maghi Ram, Sant Ram",Amritsar,1911-03-08,3 pies,1st,8°,,,,,,Punjabi,,Anglo-Urdu and Gurmukhi Press,Amritsar,"B. Maghi Ram, Sant Ram",Amritsar,16,[]
1911Q2,256,18,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.,Punjabi,Persian character,Poetry,141,548,1000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,,Baran Mah Muhammadi,True,A calendar in praise of Muhammad.,8,"B. Hardit Singh, Book-seller",Amritsar,1911-04-07,6 pies,1st,16°,litho.,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,"B. Hardit Singh, Book-seller",Amritsar,8,[]
1911Q2,256,18,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.,Punjabi,Persian character,Poetry,142,513,1100,"Arorbans Press, Amritsar.",Arorbans Press,Amritsar,"Bhim Sain, Pandit, alias Kahan Chand",Siharfi Ghuncha-i-Ishq,True,Love verses.,44,"B. Chatar Singh, Jiwan Singh, Book-sellers",Amritsar,1911-03,1 anna,1st,8°,litho.,,,,,Punjabi,,Arorbans Press,Amritsar,"B. Chatar Singh, Jiwan Singh, Book-sellers",Amritsar,44,[]
1911Q2,256,18,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.,Punjabi,Persian character,Poetry,143,514,750,Ditto,Arorbans Press,Amritsar,"Dewa Singh, Granthi, B.",Kissa Fana dar makan,True,Devotional verses and verses describing the transitory nature of this world.,62,"B. Chatar Singh, Jiwan Singh, book-sellers",Amritsar,1911-03,4 annas,1st,8°,litho.,,,,,Punjabi,,Arorbans Press,Amritsar,"B. Chatar Singh, Jiwan Singh, book-sellers",Amritsar,62,[]
1911Q2,256,18,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.,Punjabi,Persian character,Poetry,144,484,1000,"Roże Bazar Steam Press, Amritsar.",Roże Bazar Steam Press,Amritsar,Fazl,Ishq-i-Haqiqi ma Hulya Sharif,True,"Devotional verses, verses on death and poems in praise of Haji Hafiz Jamaat Ali Shah, the spiritual guide of the poet.",20,M. Ghulam Haider,Amritsar,1911-03-30,6 pies,1st,8°,litho.,,,,,Punjabi,,Roze Bazar Steam Press,Amritsar,M. Ghulam Haider,Amritsar,20,[]
1911Q2,256,18,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.,Punjabi,Persian character,Poetry,145,485,1000,Ditto,Roże Bazar Steam Press,Amritsar,,Gulzar-i-Jannat urf Kaman Jadid,True,Devotional verses and verses in praise of the author's spiritual guide.,12,M. Ghulam Haider,Amritsar,1911-03-30,9 pies,1st,8°,litho.,,,,,Punjabi,,Roze Bazar Steam Press,Amritsar,M. Ghulam Haider,Amritsar,12,[]
1911Q2,257,19,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.—CONTINUED.,Punjabi,Persian character,Poetry,146,379,1000,"Hindustan Steam Press, Lahore.",Hindustan Steam Press,Lahore,"Ghasita Mal, Chaudhri",Sher Daler Rajputon ke Karname Hissa-i-Awwal,True,"Verses describing the heroic deeds of certain Rajput Rajas such as Saladatya and Rani Padmani, &c., and the invasions of Ala-ud Din, Khilji.",42,Author,Lahore,1911-03,Rs. 4 annas,1st,4°,litho.,,,,43,Punjabi,,Hindustan Steam Press,Lahore,Author,Lahore,42,"[{""field"": ""price"", ""issue"": ""printed 'Price, 4 annas'""}]"
1911Q2,257,19,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.—CONTINUED.,Punjabi,Persian character,Poetry,147,583,375,"Mujaddadi Press, Amritsar.",Mujaddadi Press,Amritsar,"Ghulam Ali Shah, Maulvi",Tez Talwar bajawab Zulaikha Maulvi Abdus Sattar,True,"Verses describing certain miracles of Muhammad and of some Sufi saints. The pamphlet is written in refutation of ""Zulaikha"" by M. Abdus Sattar.",56,Author,"Chak Misri Khan, Tahsil Ajnala, district Amritsar",1911-02-22,"Price, 1 anna",1st,8°,litho.,,,,44,Punjabi,,Mujaddadi Press,Amritsar,Author,"Chak Misri Khan, Tahsil Ajnala, district Amritsar",56,[]
1911Q2,257,19,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.—CONTINUED.,Punjabi,Persian character,Poetry,148,473,1000,"Delhi Gazette Press, Delhi.",Delhi Gazette Press,Delhi,"Ghulam Husain, Maulvi",Charkha-i-Marifat,True,Devotional verses ],24,Sayad Khadim Husain,Delhi,1911-01,"Price, 4 annas",1st,4°,litho.,,"Sayad Khadim Husain, Assistant Jailor, Delhi, No. 57, dated the 23rd May, 1911.",,,Punjabi,,Delhi Gazette Press,Delhi,Sayad Khadim Husain,Delhi,24,"[{""field"": ""copies"", ""issue"": ""printed '1,C00' ambiguous""}]"
1911Q2,257,19,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.—CONTINUED.,Punjabi,Persian character,Poetry,149,474,1000,Ditto,Delhi Gazette Press,Delhi,,Bahr-i-Lahut,True,"Devotional verses, Part I.]",48,"Sayad Khadim, Husain",Delhi,1911-01,"Price, 6 annas",1st,8°,litho.,,"Sayad Khadim Husain, Assistant Jailor, Delhi; No. 58, dated the 23rd May, 1911.",,,Punjabi,,Delhi Gazette Press,Delhi,"Sayad Khadim, Husain",Delhi,48,[]
1911Q2,257,19,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.—CONTINUED.,Punjabi,Persian character,Poetry,150,652,1000,"Roze Bazar Steam, Press, Amritsar.",Roze Bazar Steam Press,Amritsar,Ghulam Mustafa (non de plume) Musa,Ranjhe dian mundran,True,Verses describing the love of Hir and Ranjha ],8,"Shaikh Abdur Rahman, Hahib-ur-Rahman, book-sellers",Amritsar,1911-04-30,"Price, 1 anna",1st,8°,litho.,,,,,Punjabi,,Roze Bazar Steam Press,Amritsar,"Shaikh Abdur Rahman, Hahib-ur-Rahman, book-sellers",Amritsar,8,[]
1911Q2,257,19,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.—CONTINUED.,Punjabi,Persian character,Poetry,151,487,6000,Ditto,Roze Bazar Steam Press,Amritsar,,Jhok Imam Husain Jadid,True,"Elegiac verses on the martyrdon of Imam Husain, a grandson of Muhammad.]",8,"Shaikh Abdur Rahman, Habib-ur-Rahman, book-sellers",Amritsar,1911-03-30,"Price, 3 pies",2nd,8°,litho.,,,"[Previous edition noticed in entry No. 60 at pag 19 of the catalogue for the quarter ending the 31st March, 1911.]",,Punjabi,,Roze Bazar Steam Press,Amritsar,"Shaikh Abdur Rahman, Habib-ur-Rahman, book-sellers",Amritsar,8,[]
1911Q2,257,19,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.—CONTINUED.,Punjabi,Persian character,Poetry,152,482,2000,Ditto,Roze Bazar Steam Press,Amritsar,"Ghulam Nabi, Maulvi",Hulya-i-Masjid-i-Nabvi wa Rauza-i-Mustafvi,True,Verses describing the mosque and tomb of Muhammad at Medina.],8,"Abdul Ahad, book-seller",Amritsar,1911-03-30 (1329 Hijri),,1st,8°,litho.,,,,,Punjabi,,Roze Bazar Steam Press,Amritsar,"Abdul Ahad, book-seller",Amritsar,8,[]
1911Q2,257,19,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.—CONTINUED.,Punjabi,Persian character,Poetry,153,516,750,"Arorbans Press, Amritsar.",Arorbans Press,Amritsar,Gurbakhsh Singh,Kissa Sajjan Vichhora,True,Verses on the pangs felt by a lover on separation from his beloved.],16,"B. Chatar Singh, Jiwan Singh, book-sellers",Amritsar,1911-04,"Price, 6 pies",1st,8°,litho.,,,,,Punjabi,,Arorbans Press,Amritsar,"B. Chatar Singh, Jiwan Singh, book-sellers",Amritsar,16,[]
1911Q2,258,20,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.—CONTINUED.,Punjabi,Persian character,Poetry,154,515,750,"Arorbans Press, Amritsar.",Arorbans Press,Amritsar,Gurdit Singh,Kissa Naukar di Nar,True,"The story noticed in entry No. 183 at page 6 of the catalogue for the quarter ending the 31st December, 1908",16,"B. Chatar Singh, Jiwan Singh, book-sellers",Amritsar,1911-04,3 pies,,8°,litho.,,R.,,,Punjabi,,Arorbans Press,Amritsar,"B. Chatar Singh, Jiwan Singh, book-sellers",Amritsar,16,[]
1911Q2,258,20,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.—CONTINUED.,Punjabi,Persian character,Poetry,155,412,1000,"Islamia Steam Press, Lahore.",Islamia Steam Press,Lahore,"Jamal-ud-din, Maulvi",Kulliat-i-Jamal,True,"A complete book of poems of Jamal in praise of Muhammad, containing stories of certain other prophets and pious men also.",80,"M. Fazal Haq, book-seller",Pattoki,1911-03,6 annas,1st,8°,litho.,,,,,Punjabi,,Islamia Steam Press,Lahore,"M. Fazal Haq, book-seller",Pattoki,80,[]
1911Q2,258,20,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.—CONTINUED.,Punjabi,Persian character,Poetry,156,363,1000,"Rajput Printing Works, Lahore.",Rajput Printing Works,Lahore,"Karam-ud-din, Mian",Jhok Waddi Hazrat Imam Husain,True,"Verses describing the martyrdom of Imam Husain in the metre "" Jhok Maula Wali "".",8,"Author (resident of Mehdipur, Post Office Lulianı, district Lahore)",,1911-03,1 anna,1st,8°,litho.,,,,,Punjabi,,Rajput Printing Works,Lahore,"Author (resident of Mehdipur, Post Office Lulianı, district Lahore)",,8,[]
1911Q2,258,20,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.—CONTINUED.,Punjabi,Persian character,Poetry,157,365,1000,"Dipak Rajput Printing Works, Lahore.",Dipak Rajput Printing Works,Lahore,"Milkhi Ram, Lala",Majmua-i-Siharfiha-e-Milkhi Ram,True,A collection of love verses.,24,"M. Karam-ud-Din, book-seller",Lahore,1911-03,6 pies,1st,8°,litho.,,,,,Punjabi,,Dipak Rajput Printing Works,Lahore,"M. Karam-ud-Din, book-seller",Lahore,24,[]
1911Q2,258,20,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.—CONTINUED.,Punjabi,Persian character,Poetry,158,370,2000,"Hindustan Steam Press, Lahore.",Hindustan Steam Press,Lahore,,Lachhman ji ki Barchhi ka Hal,True,"Subject noticed in entry No. 183, at page 14 of the catalogue for the quarter ending the 30th September, 1910.",8,Author and Jiwan Singh,Lahore,1911-03,6 pies,2nd,8°,litho.,,,,pencil mark in left margin,Punjabi,,Hindustan Steam Press,Lahore,Author and Jiwan Singh,Lahore,8,[]
1911Q2,258,20,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.—CONTINUED.,Punjabi,Persian character,Poetry,159,705,1000,"Newal Kishore Gas Printing Works, Lahore.",Newal Kishore Gas Printing Works,Lahore,"Muhammad Buta, Mian",Jangnama-i-Imamain yani Tafsir-ush-Shahadatain,True,"Verses describing the martyrdom of Imam Hasan and Husain, grandsons of Muhammad.",140,"Shaikh llahi Bakhsh Rahim Bakhsh, Ahmadi, book-sellers",Gujrat,1911-02,8 annas,1st,8°,litho.,,,,,Punjabi,,Newal Kishore Gas Printing Works,Lahore,"Shaikh llahi Bakhsh Rahim Bakhsh, Ahmadi, book-sellers",Gujrat,140,[]
1911Q2,258,20,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.—CONTINUED.,Punjabi,Persian character,Poetry,160,433,1000,"Hamidia Steam Press, Lahore.",Hamidia Steam Press,Lahore,Nawab Khan,"Siharfi Nawab Khan, Hissa-i-Awwal",True,"Verses describing the night journey of Muhammad to heaven, Part I.",8,"Shaikh Amir Husain, Muhammad Husain, book-sellers",Wazirabad,1911-03-31,6 pies,1st,8°,litho.,,,,,Punjabi,,Hamidia Steam Press,Lahore,"Shaikh Amir Husain, Muhammad Husain, book-sellers",Wazirabad,8,[]
1911Q2,258,20,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.—CONTINUED.,Punjabi,Persian character,Poetry,161,434,1000,Ditto.,Hamidia Steam Press,Lahore,,Part II,False,Verses in praise of Muhammad.,8,,,1911-03-31,6 pies,1st,8°,litho.,,,,,Punjabi,,Hamidia Steam Press,Lahore,,,8,[]
1911Q2,259,21,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY—CONTINUED.,Punjabi,Persian character,Poetry,162,424,2000,"Hamidia Steam Press, Lahore.",Hamidia Steam Press,Lahore,,[Panj Ganj Hazrat Sultan Bahu.,True,"A collection of devotional verses of Sultan Bahu, a Sufi saint.]",32,"M. Muhammad Husain, Aziz Ahmad, book-sellers, Lahore",Lahore,1911-03-31,"Price, 2 annas.",1st,8°,litho.,,"M. Muhammad Husain, Aziz Ahmad, book-sellers, Kashmiri Bazar, Lahore; No. 44, dated the 5th May, 1911.",,X,Punjabi,,Hamidia Steam Press,Lahore,"M. Muhammad Husain, Aziz Ahmad, book-sellers, Lahore",Lahore,32,[]
1911Q2,259,21,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY—CONTINUED.,Punjabi,Persian character,Poetry,163,744,20000,"Newal Kishore Gas Printing Works, Lahore.",Newal Kishore Gas Printing Works,Lahore,"Rahim Bakhsh, Mian.",[Majmua-i-Rahim Yar,True,"or a collection of five poems in praise of Muhammad, his ascension to heaven, &c.]",20,"Malaks Fazl Din, Chanan Din and Taj-ud-Din, book-sellers, Lahore",Lahore,1911-05,"Price, 1 anna.",9th,8°,litho.,,,"[Previous edition noticed in entry No. 77 at page 14 of the catalogue for the quarter ending the 30th September, 1907 ].",,Punjabi,,Newal Kishore Gas Printing Works,Lahore,"Malaks Fazl Din, Chanan Din and Taj-ud-Din, book-sellers, Lahore",Lahore,20,[]
1911Q2,259,21,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY—CONTINUED.,Punjabi,Persian character,Poetry,164,525,700,"Silcock Press, Amritsar.",Silcock Press,Amritsar,"Ram Labhaya, Lala. (nom de plume) Sohan Chand.",[Kissa-i-Shah Bahram.,True,"The story noticed in entry No. 51, at page 16 of the catalogue for the quarter ending the 31st March, 1910.]",194,"Lala Lakhmi Das, Silcock Press, Amritsar",Amritsar,1911-03-28,"Price, 10 annas.",,8°,litho.,,"Lala Ram Labhaya (nom de plume) Sohan Chand, Pind Dadan Khan; No. 63, dated the 6th May, 1911.",,X,Punjabi,,Silcock Press,Amritsar,"Lala Lakhmi Das, Silcock Press, Amritsar",Amritsar,194,[]
1911Q2,259,21,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY—CONTINUED.,Punjabi,Persian character,Poetry,165,436,1000,"Hamidia Steam Press, Lahore.",Hamidia Steam Press,Lahore,"Sadullah Khan, Hakim.",[Soz-i-Dil.,True,Love verses.],16,Author,"Laungowál, No. 28",1911-03-31,"Price, 1 anna.",1st,8°,litho.,,,,,Punjabi,,Hamidia Steam Press,Lahore,Author,"Laungowal, No. 28",16,[]
1911Q2,259,21,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY—CONTINUED.,Punjabi,Persian character,Poetry,166,414,1000,"Islamia Steam Press, Lahore.",Islamia Steam Press,Lahore,"Sana Ullah, Maulvi.",[Malfuzat-i-Sultan Abdul Hakim Marhum.,True,"Verses in praise of Shaikh Abdul Qadir Jilani and other saints of the Qadiriyya order of Sufis, with a description of the miracles of Sultan Abdul Hakim, the dyer of Talamba.]",136,"M. Fazl Haq, book-seller, Pattoki",Pattoki,1911-03,"Price, 9 annas.",1st,8°,litho.,,,,X,Punjabi,,Islamia Steam Press,Lahore,"M. Fazl Haq, book-seller, Pattoki",Pattoki,136,[]
1911Q2,259,21,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY—CONTINUED.,Punjabi,Persian character,Poetry,167,432,1000,"Hamidia Steam Press, Lahore.",Hamidia Steam Press,Lahore,"Sher Ali Shah, Sayad.",[Jhok Imam Husain.,True,Verses on the martyrdom of Imam Husain.],16,"Hafiz Muhammad Din & Sons, book-sellers, Lahore",Lahore,1911-03-31,"Price, 6 pies.",1st,8°,litho.,,,,,Punjabi,,Hamidia Steam Press,Lahore,"Hafiz Muhammad Din & Sons, book-sellers, Lahore",Lahore,16,[]
1911Q2,259,21,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY—CONTINUED.,Punjabi,Persian character,Poetry,168,415,3000,"Islamia Steam Press, Lahore.",Islamia Steam Press,Lahore,Waris Shah.,[Sohni Waris Shah.,True,"The well-known love story of Sohni and Mahinwal. Mirza Izzat Beg, son of a rich merchant of Bukhara, came in Gujrat (Punjab) and fell in love with Sohni, a beautiful daughter of a potter. The lover, nicknamed Mahinwal, turned a Fakir and took up his abode on the other side of the river Chenab. Sohni who used to cross the river every night to meet her lover was drowned one stormy night on learning which Mahinwal drowned himself. Edited by Mirza Muhammad Abdul Hamid.]",48,"M. Karam-ud-din & Sons, book-sellers, Lahore",Lahore,1911-03 (1328 Hijri),"Price, 2 annas 6 pies.",,8°,litho.,,,,X,Punjabi,,Islamia Steam Press,Lahore,"M. Karam-ud-din & Sons, book-sellers, Lahore",Lahore,48,[]
1911Q2,260,22,PUNJABI—RELIGION.,Punjabi,,Religion,29,573,2000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,,"Asa di Var bhav prakashani tika sahit, Bhag 2",True,"Select verses from the Sikh Granth a with a commentary, part II.",51-96,The Khalsa Tract Society,Amritsar,1911-04-23,9 pies,1st,16°,,,,"[Part I noticed in entry No. 3 at page 24 of the catalogue for the quarter ending the 31st March, 1911.]",X,Punjabi,,Wazir-i-Hind Press,Amritsar,Khalsa Tract Society,Amritsar,46,[]
1911Q2,260,22,PUNJABI—RELIGION.,Punjabi,,Religion,30,574,2000,Ditto.,Wazir-i-Hind Press,Amritsar,,Part III,False,,99-144,The Khalsa Tract Society,Amritsar,1911-04-24,9 pies,1st,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Khalsa Tract Society,Amritsar,46,[]
1911Q2,260,22,PUNJABI—RELIGION.,Punjabi,,Religion,31,577,2000,Ditto.,Wazir-i-Hind Press,Amritsar,,Part IV,False,,147-192,The Khalsa Tract Society,Amritsar,1911-04-27,9 pies,1st,16°,,,,,X,Punjabi,,Wazir-i-Hind Press,Amritsar,Khalsa Tract Society,Amritsar,46,[]
