quarter,pdf_page,printed_page,section,lang,char,topic,serial,reg,copies,printer_verbatim,printer,pcity,author,title,title_native,gloss,pp_verbatim,publisher,pubcity,date,price,edition,format,method,educ,copyright,notes,marks,norm_lang,periodical,norm_printer,norm_pcity,norm_publisher,norm_pubcity,pp_sum,flags_json
1910Q2,63,11,PUNJABI MISCELLANEOUS.—concluded.,Punjabi,,Miscellaneous,19,621,1000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Moti Ram, Lala",Kapas Bijan di bidhi,True,A treatise on cotton sowing.,8,Author,Bhatinda,1910-04-23,Free,1st,8°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Author,Bhatinda,8,[]
1910Q2,63,11,PUNJABI MISCELLANEOUS.—concluded.,Punjabi,,Miscellaneous,20,607,1000,Ditto,Wazir-i-Hind Press,Amritsar,"Narayan Singh, Bhai",Hasi da Samundar arthat hasan hasaundi mashin,True,A collection of humourous stories.,40,Bhai Hardit Singh,Amritsar,1910-04-06,4 annas,1st,8°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Bhai Hardit Singh,Amritsar,40,[]
1910Q2,63,11,PUNJABI MISCELLANEOUS.—concluded.,Punjabi,,Miscellaneous,21,481,2000,"Mufid-i-'Am Press, Lahore.",Mufid-i-'Am Press,Lahore,"Narayan Singh, Dr. and Jagat Singh, B.",Singhani Darpan,True,A geneological tree of the Sikh Gurus with verses on the importance of female education.,1,Compilers,Lyallpur,1910-03-20,2 annas,1st,Double foolscap sheet,,,"Bhai Jagat Singh, Lyallpur, No. 55, dated the 20th April, 1910.",,,Punjabi,,Mufid-i-Am Press,Lahore,Compilers,Lyallpur,1,[]
1910Q2,63,11,PUNJABI MISCELLANEOUS.—concluded.,Punjabi,,Miscellaneous,22,673,5000,"Vidya Sagar Press, Lahore.",Vidya Sagar Press,Lahore,Parma Nand,Istri Balak chakitasa Arthat Istri Santan Sudhar,True,A treatise on the nourishment and training of children.,83,Hakim Ram Kishen,Lahore,1910-04-21,8 annas,1st,8°,,,,,,Punjabi,,Vidya Sagar Press,Lahore,Hakim Ram Kishen,Lahore,83,[]
1910Q2,63,11,PUNJABI MISCELLANEOUS.—concluded.,Punjabi,,Miscellaneous,23,463,2000,"Bombay Press, Lahore.",Bombay Press,Lahore,"Sohan Singh, B.",Sikh Vidya ute lekh,True,A paper on Sikh education read at the third Sikh Educational Conference held at Amritsar.,24,"Sardar Sant Singh and Sardar Harbans Singh, Khost Colliery",,1910-03-26,Free,1st,8°,,,,,,Punjabi,,Bombay Press,Lahore,"Sardar Sant Singh and Sardar Harbans Singh, Khost Colliery",,24,[]
1910Q2,63,11,PUNJABI MISCELLANEOUS.—concluded.,Punjabi,,Miscellaneous,24,527,1000,"Siri Gurmat Press, Amritsar.",Siri Gurmat Press,Amritsar,"Waryam Singh, B.",Bujhartan,True,Riddles.,23,Author,"Dhandari Kalan, district Ludhiana",1910-03-04,1 anna,1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,"Dhandari Kalan, district Ludhiana",23,[]
1910Q2,63,11,PUNJABI MISCELLANEOUS.—concluded.,Punjabi,,Miscellaneous,25,526,1000,Ditto,Siri Gurmat Press,Amritsar,"Waryam Singh, B.",Phutkal Dhuchran Jatt Dange athwa Hujjatan,True,A collection of sarcastic sayings used by country men.,16,Author,"Dhandari Kalan, district Ludhiana",1910-03-04,1 anna,1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,"Dhandari Kalan, district Ludhiana",16,[]
1910Q2,63,11,PUNJABI—POETRY.,Punjabi,,Poetry,75,543,1000,"Siri Gurmat Press, Amritsar.",Siri Gurmat Press,Amritsar,"Arjan Singh, B.",Qissa Maut Vichhora,True,Verses describing the sorrows of relations and friends on the death of their loved ones.,16,"B. Hardit Singh, Book-seller",Amritsar,1910-03-27,6 pies,2nd,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,"B. Hardit Singh, Book-seller",Amritsar,16,"[{""field"": ""price"", ""issue"": ""digit unclear: '6 pies' (could be 8)""}]"
1910Q2,64,12,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,76,529,1000,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Arjan Singh, B.",Jue de purne,True,Verses describing how men become addicted to gambling.,15,Author,Amritsar,1910-03-07,3 pies,1st,16°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,Amritsar,15,[]
1910Q2,64,12,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,77,534,1000,Ditto,Sri Gurmat Press,Amritsar,,Bai Waran,True,Selections from the Sikh Granth.,640,"B. Gurmukh Singh and Sons, Book-sellers",Amritsar,1910-03-20,12 annas,2nd,8°,,,,,X,Punjabi,,Sri Gurmat Press,Amritsar,"B. Gurmukh Singh and Sons, Book-sellers",Amritsar,640,[]
1910Q2,64,12,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,78,611,500,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Bishamber Nath, B.",Shri Gayan Prashnotri,True,Devotional verses.,72,Author,"Darauli, district Ferozepore",1910-04-11,1 anna,1st,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Author,"Darauli, district Ferozepore",72,[]
1910Q2,64,12,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,79,548,1000,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Deva Singh, B.","Gavan di faryad, Hissa 2",True,The wailings of the cow on account of the cruel treatment she receives.,16,"B. Mehr Abnashi, Laveri, district Gujranwala",Gujranwala district,1910-04-15,3 pies,1st,16°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,"B. Mehr Abnashi, Laveri, district Gujranwala",Gujranwala district,16,[]
1910Q2,64,12,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,80,549,1000,Ditto,Sri Gurmat Press,Amritsar,"Deva Singh, B.",Pothi Sahij Dhayan,True,Explains how a man can reach the stage of realization by merely uttering the name of God repeatedly.,16,Translated and published by B. Harnam Singh,Sialkot,1910-04-15,3 pies,1st,16°,,,,Author given as dash (continues serial 79's author).,,Punjabi,,Sri Gurmat Press,Amritsar,Translated and published by B. Harnam Singh,Sialkot,16,[]
1910Q2,64,12,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,81,524,1000,Ditto,Sri Gurmat Press,Amritsar,"Dalail Singh, B.",Baran Mah Karnel Singh,True,Devotional verses.,16,Author,Hoshiarpur,1910-03-01,6 pies,1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,Hoshiarpur,16,[]
1910Q2,64,12,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,82,523,1000,Ditto,Sri Gurmat Press,Amritsar,"Dalail Singh, B.",Siharfi Karnel Singh,True,Devotional verses.,20,Author,Hoshiarpur,1910-03-01,9 pies,1st,8°,,,,Author given as dash (continues serial 81's author).,,Punjabi,,Sri Gurmat Press,Amritsar,Author,Hoshiarpur,20,[]
1910Q2,64,12,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,83,522,1000,Ditto,Sri Gurmat Press,Amritsar,"Dalail Singh, B.",Churaste de Tune,True,A pamphlet directed against charms performed at places where two or more roads cross.,16,Author,Hoshiarpur,1910-03-01,1 anna,1st,16°,,,,Author given as dash (continues serial 82's author).,,Punjabi,,Sri Gurmat Press,Amritsar,Author,Hoshiarpur,16,[]
1910Q2,65,13,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,84,551,1000,"Anglo-Urdu and Gurmukhi Press, Amritsar.",Anglo-Urdu and Gurmukhi Press,Amritsar,Fazal Mian,Sohni Mahinwal,True,The well known love story of Sohni and Mahinwal.,80,"B. Chatar Singh, Jiwan Singh, Book-sellers",Amritsar,1910-03-03,2 annas,1st,8°,,,,,,Punjabi,,Anglo-Urdu and Gurmukhi Press,Amritsar,"B. Chatar Singh, Jiwan Singh, Book-sellers",Amritsar,80,[]
1910Q2,65,13,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,85,436,1000,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Ganesh Singh, B.",Jauhar-i-Gur Updesh da Pahla Hissa,True,Verses on the teachings of the Sikh religion.,48,"B. Harnam Singh and Moti Singh, Book-sellers",Amritsar,1910-03,2 annas,1st,8°,,,"B. Harnam Singh and Moti Singh, Book-sellers, Amritsar; No. 52, dated the 3rd April 1910.",,,Punjabi,,Sri Gurmat Press,Amritsar,"B. Harnam Singh and Moti Singh, Book-sellers",Amritsar,48,[]
1910Q2,65,13,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,86,546,1000,Ditto,Sri Gurmat Press,Amritsar,"Gayan Singh, B.",Baran Puranmasian di waddi katha mahatam samet,True,The sermons preached by the author on the twelve full-moon nights with a description of the good resulting from fasting.,146,"B. Chatar Singh Jiwan Singh, Book-sellers",Amritsar,1910-03-29,3 annas,1st,8°,,,,,X,Punjabi,,Sri Gurmat Press,Amritsar,"B. Chatar Singh Jiwan Singh, Book-sellers",Amritsar,146,[]
1910Q2,65,13,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,87,429,1000,"Star Press, Amritsar.",Star Press,Amritsar,,Gur Parnali,True,A brief account of some of the Sikh Gurus.,8,Gurmat Granth Pracharni Sabha,Amritsar,1910-03-28,3 pies,1st,8°,,,,,,Punjabi,,Star Press,Amritsar,Gurmat Granth Pracharni Sabha,Amritsar,8,[]
1910Q2,65,13,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,88,536,2000,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,,Gutka Sabad Prakash,True,Selections from the Sikh Granth.,,B. Yoga Nand,Multan,1910-03-20,1 anna 6 pies,1st,16°,,,,No page count printed.,X,Punjabi,,Sri Gurmat Press,Amritsar,B. Yoga Nand,Multan,,"[{""field"": ""pp_verbatim"", ""issue"": ""no Pp. value visible in entry""}]"
1910Q2,65,13,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,89,423,1000,"Ecconomical Press, Lahore.",Ecconomical Press,Lahore,"Hem Raj, Sawami",Shri Shant Sarowar,True,A collection of hymns.,398,Malik Fateh Chand,Montgomery,1910-03-01,8 annas,2nd,16°,,,"M. Fateh Chand, Montgomery; No. 49, dated 3rd April 1910.",,,Punjabi,,Ecconomical Press,Lahore,Malik Fateh Chand,Montgomery,398,"[{""field"": ""printer"", ""issue"": ""printed as 'Ecconomical Press' (sic) — likely Economical Press""}]"
1910Q2,65,13,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,90,566,500,"Anglo-Urdu and Gurmukhi Press, Amritsar.",Anglo-Urdu and Gurmukhi Press,Amritsar,"Jiwan Singh, B.",Punjabi Git,True,Devotional verses.,24,Author,Amritsar,1910-03-30,Free,1st,16°,,,,,,Punjabi,,Anglo-Urdu and Gurmukhi Press,Amritsar,Author,Amritsar,24,[]
1910Q2,65,13,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,91,672,5000,"Vidya Sagar Press, Lahore.",Vidya Sagar Press,Lahore,"Kadir Yar, M.",Qissa Puran Bhagat,True,The story noticed in entry No. 6 at page 6 of the Catalogue for the quarter ending the 31st March 1909.,24,"Lala Shiv Das, Book-seller",Lahore,1910-04-12,6 pies,1st,8°,,,,"Cross-reference: entry No. 6, page 6, quarter ending 31st March 1909.",,Punjabi,,Vidya Sagar Press,Lahore,"Lala Shiv Das, Book-seller",Lahore,24,[]
1910Q2,66,14,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,92,448,5000,"MacKey Press, Gujránwála.",MacKey Press,Gujranwala,"Kali Das, Lala",Puran Bhagat,True,The story noticed in entry No. 6 at page 6 of the Catalogue for the quarter ending the 31st March 1909.,162,Author,Gujranwala,1910-03-31,5 annas,2nd,8°,,,,[Previous edition noticed in entry No. 49 at page 13 of the Catalogue for the quarter ending the 30th June 1909.],X; pencil marginalia: 'Urdu ed. recd',Punjabi,,MacKey Press,Gujranwala,Author,Gujranwala,162,[]
1910Q2,66,14,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,93,545,500,"Siri Gurmat Press, Amritsar.",Siri Gurmat Press,Amritsar,"Khetu Ram, Bhai",Painti Akhari Kalu Kal,True,Verses on the evils brought in by Kali Yuga or the Iron age.,12,Author,Muktsar,1910-03-29,6 pies,1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,Muktsar,12,[]
1910Q2,66,14,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,94,553,1000,"Anglo-Urdu and Gurmukhi Press, Amritsar.",Anglo-Urdu and Gurmukhi Press,Amritsar,"Kishen Singh, Bhai",Qissa Devar Bhabi,True,The guilty intique of a younger brother and his elder brother's wife.,24,"B. Chatar Singh, Jiwan Singh, Book-sellers",Amritsar,1910-03-12,3 pies,1st,8°,,,,,,Punjabi,,Anglo-Urdu and Gurmukhi Press,Amritsar,"B. Chatar Singh, Jiwan Singh, Book-sellers",Amritsar,24,"[{""field"": ""gloss"", ""issue"": ""'intique' printed (sic) — likely 'intrigue'""}]"
1910Q2,66,14,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,95,400,500,"Mufid-i-'Am Press, Lahore.",Mufid-i-'Am Press,Lahore,"Kishen Singh, Bhai",Qissa Jat ate Chuhra,True,The story of a sweeper who is so bold as to strike work at the Jat's farm.,16,"B. Nirinjan Singh and Jowala Singh, Book-sellers",Lyallpur,1909-12-21,6 pies,1st,8°,,,,Author given as dash (continues serial 94's author).,,Punjabi,,Mufid-i-Am Press,Lahore,"B. Nirinjan Singh and Jowala Singh, Book-sellers",Lyallpur,16,[]
1910Q2,66,14,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,96,401,500,Ditto,Mufid-i-'Am Press,Lahore,"Kishen Singh, Bhai",Qissa Jag Wihar,True,The ways of the world in the present time.,16,"B. Niranjan Singh and Jowala Singh, Book-sellers",Lyallpur,1909-12-21,6 pies,1st,8°,,,,Author given as dash (continues serial 95's author).,,Punjabi,,Mufid-i-Am Press,Lahore,"B. Niranjan Singh and Jowala Singh, Book-sellers",Lyallpur,16,[]
1910Q2,66,14,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,97,560,1000,"Anglo-Urdu and Gurmukhi Press, Amritsar.",Anglo-Urdu and Gurmukhi Press,Amritsar,,Mantr Siri Guru Nanak Sahib ji,True,Verses from the Sikh Granth which are used as charms to ward off evil spirits.,8,"B. Attar Singh, Book-seller",Amritsar,1910-03-31,3 pies,1st,8°,,,,,,Punjabi,,Anglo-Urdu and Gurmukhi Press,Amritsar,"B. Attar Singh, Book-seller",Amritsar,8,[]
1910Q2,66,14,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,98,671,1000,"Vidya Sagar Press, Lahore.",Vidya Sagar Press,Lahore,"Mohan Lal, Lala",Qissa Musibat Wabai Ta'un Multán Shahr,True,An account of the plague scare in Multán.,16,"M. Kazim Ali and Ghulam Ali, Book-sellers",Multan,1910-04-07,6 pies,2nd,8°,,,,,,Punjabi,,Vidya Sagar Press,Lahore,"M. Kazim Ali and Ghulam Ali, Book-sellers",Multan,16,[]
1910Q2,66,14,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,99,542,1000,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Mohar Singh, B.",Miran Manaut Khandan,True,Verses condemning Saint worship.,32,B. Mota Singh,Nathehiwala,1910-03-27,9 pies,1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,B. Mota Singh,Nathehiwala,32,[]
1910Q2,67,15,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,100,428,1000,"Star Press, Amritsar.",Star Press,Amritsar,"Moti Ram, Lala",Baran Mah Moti Ram,True,Devotional verses.,8,"B. Atar Singh, Book-seller",Amritsar,1910-03-26,3 pies,1st,8°,,,,,,Punjabi,,Star Press,Amritsar,"B. Atar Singh, Book-seller",Amritsar,8,[]
1910Q2,67,15,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,101,556,1000,"Anglo-Urdu and Gurmukhi Press, Amritsar.",Anglo-Urdu and Gurmukhi Press,Amritsar,,Nasihat Nama,True,Devotional verses.,8,B. Atar Singh,Amritsar,1910-03-14,3 pies,1st,8°,,,,,,Punjabi,,Anglo-Urdu and Gurmukhi Press,Amritsar,B. Atar Singh,Amritsar,8,[]
1910Q2,67,15,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,102,530,1000,"Siri Gurmat Press, Amritsar.",Siri Gurmat Press,Amritsar,,Nawan Qissa Gharan wich naukar rakhan di nasihat,True,Verses on the choice of domestic servants.,8,"B. Hardit Singh, Harnam Singh",Amritsar,1910-03-07,3 pies,1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,"B. Hardit Singh, Harnam Singh",Amritsar,8,[]
1910Q2,67,15,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,103,559,1000,"Anglo-Urdu and Gurmukhi Press, Amritsar.",Anglo-Urdu and Gurmukhi Press,Amritsar,,Paintis Akhri Mahatam Samet,True,"Verses in praise of Sat Guru or the true spiritual leader, in which the stanzas begin with the letters of the Punjabi alphabet in order, with a description of the good which accrues to the reader by going through.",8,"B. Atar Singh, Book-seller",Amritsar,1910-03-19,3 pies,1st,8°,,,,,,Punjabi,,Anglo-Urdu and Gurmukhi Press,Amritsar,"B. Atar Singh, Book-seller",Amritsar,8,"[{""field"": ""copies"", ""issue"": ""printed appears as '1,005' — likely 1,000 with ink defect""}]"
1910Q2,67,15,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,104,547,1000,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Parma Nand, Swami",Mahatma Istriyon ki Mandali,True,"An account of some of the chaste, moral and godly women of India.",145,Author,Amritsar,1910-03-29,6 annas,1st,8°,,,,,X,Punjabi,,Sri Gurmat Press,Amritsar,Author,Amritsar,145,[]
1910Q2,67,15,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,105,54,1000,Ditto,Sri Gurmat Press,Amritsar,"Partap Singh, Bhai",Janjh,True,Verses recited by the Hindu bridegroom before he or his companions can partake of the dinner placed before them by the bride's father.,16,B. Jawand Singh,,1910-03-27,6 pies,1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,B. Jawand Singh,,16,"[{""field"": ""copies"", ""issue"": ""printed appears as '1,006' — likely 1,000 with ink defect""}, {""field"": ""reg"", ""issue"": ""reg '54' unusually low — legible but verify against sequence""}]"
1910Q2,67,15,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,106,554,1000,"Anglo-Urdu and Gurmukhi Press, Amritsar.",Anglo-Urdu and Gurmukhi Press,Amritsar,,Pothi Rahit Nama,True,"The rules laid down by Guru Gobind Singh, the 10th Sikh Guru, for the behaviour of the Sikhs.",8,"B. Atar Singh, Book-seller",Amritsar,1910-03-10,3 pies,1st,8°,,,,,,Punjabi,,Anglo-Urdu and Gurmukhi Press,Amritsar,"B. Atar Singh, Book-seller",Amritsar,8,[]
1910Q2,67,15,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,107,558,500,Ditto,Anglo-Urdu and Gurmukhi Press,Amritsar,"Pritam Das, B.",Saka Ram Singh Dohkwale da,True,The story of Ram Singh who murdered a tyrant of his village.,36,"Lala Gobind Ram, Book-seller",Muktsar,1910-03-17,1 anna,1st,8°,,,,,,Punjabi,,Anglo-Urdu and Gurmukhi Press,Amritsar,"Lala Gobind Ram, Book-seller",Muktsar,36,[]
1910Q2,68,16,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,108,483,3000,"Himmat Press, Ferozepore.",Himmat Press,Ferozepore,,Sikh Kannya Mahan Vidyalaya Ferozepore babat pyare Viran te Bhainan agge bhain di fariyad,True,Verses on the importance of female education.,20,Kanniya Mahan Vidyalaya,Ferozepore,1910-03-26,Free,1st,16°,,,,,,Punjabi,,Himmat Press,Ferozepore,Kanniya Mahan Vidyalaya,Ferozepore,20,[]
1910Q2,68,16,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,109,531,1000,"Siri Gurmat Press, Amritsar.",Siri Gurmat Press,Amritsar,,Sachcha Rahbar,True,Verses on the good done by Guru Nanak and Guru Gobind Singh to the cause of religion.,24,"Bhujangi Club of the Khalsa Updeshak College, Gujránwála Orphanage",Gujranwala,1910-03-15,6 pies,1st,16°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,"Bhujangi Club of the Khalsa Updeshak College, Gujranwala Orphanage",Gujranwala,24,[]
1910Q2,68,16,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,110,688,1000,"Bombay Press, Lahore.",Bombay Press,Lahore,,Sachcha Rahbar,True,"A poem on the good work done by Guru Nanak, the founder of the Sikh religion, and Guru Gobind Singh, the 10th Sikh Guru, in the cause of religion.",32,"The Bhujhangi Club, Khalsa Updeshak College",Gujranwala,1910-04-21,6 pies,2nd,16°,,,,[Previous edition noticed in the entry above this.],,Punjabi,,Bombay Press,Lahore,"The Bhujhangi Club, Khalsa Updeshak College",Gujranwala,32,[]
1910Q2,68,16,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,111,552,1000,"Anglo-Urdu and Gurmukhi Press, Amritsar.",Anglo-Urdu and Gurmukhi Press,Amritsar,"Sewa Das, B.",Mai Bhag Bhari da Parsang,True,"The story of Guru Gobind Singh, the 10th Sikh Guru, and Mai Bhag Bhari his faithful disciple.",24,"B. Chatar Singh, Jiwan Singh, Book-sellers",Amritsar,1910-03-09,6 pies,1st,8°,,,,,,Punjabi,,Anglo-Urdu and Gurmukhi Press,Amritsar,"B. Chatar Singh, Jiwan Singh, Book-sellers",Amritsar,24,[]
1910Q2,68,16,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,112,533,2000,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,,Sri Guru Hari Rai Ji da Sankhep Jiwan Charitr,True,"A brief account, in verse, of the life and work of Guru Hari Rai, the 7th Sikh Guru.",32,The Khalsa National Agency,Amritsar,1910-03-20,1 anna,1st,16°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,The Khalsa National Agency,Amritsar,32,[]
1910Q2,68,16,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,113,537,1000,Ditto,Sri Gurmat Press,Amritsar,"Sohan Singh, B.",Nawan Qissa Salehar te Nananwaheay da,True,The story of a quality intrigue between young man and his brother-in-law's wife.,12,"B. Hardit Singh, Book-seller",Amritsar,1910-03-20,6 pies,1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,"B. Hardit Singh, Book-seller",Amritsar,12,"[{""field"": ""gloss"", ""issue"": ""'quality intrigue' as printed — wording verbatim""}]"
1910Q2,68,16,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,114,555,1000,"Anglo-Urdu and Gurmukhi Press, Amritsar.",Anglo-Urdu and Gurmukhi Press,Amritsar,,Tankhahnama,True,"The questions and answers of Bhai Nand Lal and Guru Gobind Singh, the 10th Sikh Guru, regarding the true salary holder or a servant of God.",8,"B. Atar Singh, Book-seller",Amritsar,1910-03-13,3 pies,1st,8°,,,,,,Punjabi,,Anglo-Urdu and Gurmukhi Press,Amritsar,"B. Atar Singh, Book-seller",Amritsar,8,[]
1910Q2,68,16,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,115,686,1000,"Bombay Press, Lahore.",Bombay Press,Lahore,"T. C. Gujrati, L.",Bali Dan,True,"Verses narrating the martyrdom of the sons of Guru Gobind Singh, the 10th Sikh Guru.",24,"Lala Diwan Chand, Proprietor of the T. C. Gujráti Book Depôt",Lahore,1910-04-07,1 anna,1st,8°,,,,,,Punjabi,,Bombay Press,Lahore,"Lala Diwan Chand, Proprietor of the T. C. Gujrati Book Depot",Lahore,24,[]
1910Q2,69,17,PUNJABI—POETRY.—concluded.,Punjabi,,Poetry,116,557,1000,"Anglo-Urdu and Gurmukhi Press, Amritsar.",Anglo-Urdu and Gurmukhi Press,Amritsar,"Viran Devi, Shrimati",Sachcha Bharosa,True,Verses in which the firmness of faith is insisted upon.,32,The authoress,"Bhadewala, district Sialkot",1910-03-15,Free,1st,8°,,,,Female author — 'Published by the authoress'.,,Punjabi,,Anglo-Urdu and Gurmukhi Press,Amritsar,The authoress,"Bhadewala, district Sialkot",32,[]
1910Q2,69,17,PUNJABI—POETRY.—concluded.,Punjabi,,Poetry,117,457,1500,"Caxton Press, Lahore.",Caxton Press,Lahore,"Waras Shah, M.",Waddi Hir,True,"The story noticed in entry No. 17 at page 18 of the Catalogue for the quarter ending the 31st March, 1909.",424,"B. Jot Singh, Sant Singh, Book-sellers",Lahore,1910-03-02,7 annas,1st,8°,,,,"Cross-reference: entry No. 17, page 18, quarter ending 31st March 1909.",,Punjabi,,Caxton Press,Lahore,"B. Jot Singh, Sant Singh, Book-sellers",Lahore,424,[]
1910Q2,69,17,PUNJABI—POETRY.—concluded.,Punjabi,,Poetry,118,528,1000,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Varyam Singh, B.","Nawin Kushti Kikkar Singh Kallu Pahlwan di jo 26th December, 1909, nun Lahore wich hoi",True,"An account of the wrestling match held at Lahore on the 26th December 1909 between Kikkar Singh and Kallu, two well-known wrestlers of the Punjab.",24,Author,"Dhadari Kalan, district Ludhiana",1910-03-04,6 pies,1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,"Dhadari Kalan, district Ludhiana",24,[]
1910Q2,69,17,PUNJABI—POETRY.—concluded.,Punjabi,,Poetry,119,541,600,Ditto,Sri Gurmat Press,Amritsar,Wir Mirasi,Nawan Qissa Bhain Bhira,True,The story of a sister who abetted the murder of her brother for the sake of his money.,21,B. Waryam Singh,"Dhadari Kalan, district Ludhiana",1910-03-27,9 pies,1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,B. Waryam Singh,"Dhadari Kalan, district Ludhiana",21,[]
1910Q2,69,17,PUNJABI (IN PERSIAN CHARACTER)—POETRY.,Punjabi,Persian character,Poetry,120,680,3000,"Hindustan Press, Lahore.",Hindustan Press,Lahore,"Abdul Hamid, Turki",Faryad-i-Punnu,True,Love verses.,8,"Mian Karm-ud-din, Book-seller",Lahore,1910-04,3 pies,1st,8°,litho.,,,,,Punjabi,,Hindustan Steam Press,Lahore,"Mian Karm-ud-din, Book-seller",Lahore,8,[]
1910Q2,69,17,PUNJABI (IN PERSIAN CHARACTER)—POETRY.,Punjabi,Persian character,Poetry,121,509,700,"MacKey Press, Gujránwála.",MacKey Press,Gujranwala,"Abdul Ali, Hafiz, alias Jhanda",Government Inglishia ke Ihsanat India par,True,A pamphlet describing the blessings of the British Government in India.,8,Author,Gujranwala,1910-04-12,Free,1st,8°,litho.,,,,X,Punjabi,,MacKey Press,Gujranwala,Author,Gujranwala,8,[]
1910Q2,69,17,PUNJABI (IN PERSIAN CHARACTER)—POETRY.,Punjabi,Persian character,Poetry,122,662,3000,"Dipak Rajput Press, Lahore.",Dipak Rajput Press,Lahore,"Abdul Aziz, Maulavi",Jhok Maula Teri,True,Verses in praise of Muhammad.,8,"Mian Karm-ud-din, Book-seller",Lahore,1910-04,6 pies,5th,8°,litho.,,,,,Punjabi,,Dipak Rajput Printing Works,Lahore,"Mian Karm-ud-din, Book-seller",Lahore,8,[]
1910Q2,70,18,PUNJABI (IN PERSIAN CHARACTER)—POETRY.—continued.,Punjabi,Persian character,Poetry,123,599,1100,"Arorbans Press, Amritsar.",Arorbans Press,Amritsar,"Arjan Singh, B.",Gundiyan Ranan te Mushtandeyan da Hall,True,Verses directed against bad women and bad men.,8,Author,Amritsar,1910-05-12,3 pies,1st,8°,litho.,,,,X,Punjabi,,Arorbans Press,Amritsar,Author,Amritsar,8,[]
