quarter,pdf_page,printed_page,section,lang,char,topic,serial,reg,copies,printer_verbatim,printer,pcity,author,title,title_native,gloss,pp_verbatim,publisher,pubcity,date,price,edition,format,method,educ,copyright,notes,marks,norm_lang,periodical,norm_printer,norm_pcity,norm_publisher,norm_pubcity,pp_sum,flags_json
1910Q4,162,8,PUNJABI—MISCELLANEOUS—concluded.,Punjabi,,Miscellaneous,47,1135,1000,Ditto,Bombay Press,Lahore,,Jiwan Sudhar,True,"A translation of ""The use of life"" by Lord Avebury.","158, 4",The Punjabi Prachar Book Agency,Lahore,1910-09-04,8 annas,1st,16°,,,,Lord Avebury (John Lubbock)'s The Use of Life in Punjabi — Victorian self-improvement canon vernacularized.,X; pencil '25' right margin,Punjabi,,Bombay Press,Lahore,The Punjabi Prachar Book Agency,Lahore,162,[]
1910Q4,162,8,PUNJABI—MISCELLANEOUS—concluded.,Punjabi,,Miscellaneous,48,1292,1000,Ditto,Bombay Press,Lahore,,Mahandani Raja Bhoj,True,The stories of the traditional generous Raja Bhoj.,38,The Punjabi Pracharak Book Agency,Lahore,1910-10-28,3 annas,1st,16°,,,,,,Punjabi,,Bombay Press,Lahore,The Punjabi Pracharak Book Agency,Lahore,38,[]
1910Q4,162,8,PUNJABI—MISCELLANEOUS—concluded.,Punjabi,,Miscellaneous,49,1268,1000,"Vidiya Sagar Press, Lahore.",Vidya Sagar Press,Lahore,"Mokand Lal, Bhatra, B.","Yakhni Bhairon Sidhi arthat Jantar, Mantr, Tantr Vidiya",True,"A book of charms, amulets, &c.",118,Hakim Ram Kishen,Lahore,1910-10-13,Re. 1-8-0,1st,8°,,,"Hakim Ram Kishen, Lahore; No. 175, dated the 21st November, 1910.",Copyright-registered occult manual (jantar-mantar-tantr) owned by a hakim.,X; pencil '26' right margin,Punjabi,,Vidya Sagar Press,Lahore,Hakim Ram Kishen,Lahore,118,[]
1910Q4,162,8,PUNJABI—MISCELLANEOUS—concluded.,Punjabi,,Miscellaneous,50,1343,1000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Natha Singh, B.",Akash Mandal,True,A treatise on the knowledge of the soul.,32,The author who is Sub-Engineer at Khairpur Miraz,Khairpur Miraz,1910-09-06,2 annas,1st,8°,,,,Colonial-service author (Sub-Engineer) writing metaphysics.,X; pencil '27' right margin,Punjabi,,Wazir-i-Hind Press,Amritsar,The author who is Sub-Engineer at Khairpur Miraz,Khairpur Miraz,32,[]
1910Q4,162,8,PUNJABI—MISCELLANEOUS—concluded.,Punjabi,,Miscellaneous,51,1371,500,Ditto,Wazir-i-Hind Press,Amritsar,"Shivdev Singh Uberoi, B.",Bhugol Zila Siálkot,True,A Geography of the Siálkot District.,15,"The author who is an Honorary Magistrate, and Manager of the Khalsa Anglo-Gurmukhi Girls' School, Siálkot",Siálkot,1910-09-24,1 anna,1st,16°,,Y,,Entry preceded by '(Designed for educational purposes.)'.,,Punjabi,,Wazir-i-Hind Press,Amritsar,"The author who is an Honorary Magistrate, and Manager of the Khalsa Anglo-Gurmukhi Girls' School, Sialkot",Sialkot,15,[]
1910Q4,162,8,PUNJABI—MISCELLANEOUS—concluded.,Punjabi,,Miscellaneous,52,1138,1000,"Bombay Press, Lahore.",Bombay Press,Lahore,"Tek Singh, B.",Physical Gughrafia arthat Srishti Niyam Prakash,True,A book on Physical Geography.,311,B. Takht Singh,Ferozepore,1910-09-12,12 annas,1st,16°,,,,311-page Punjabi physical geography published by Bhai Takht Singh (of the Sikh Kanya Mahavidyala / Punjabi Bhain).,,Punjabi,,Bombay Press,Lahore,B. Takht Singh,Ferozepore,311,[]
1910Q4,162,8,PUNJABI—POETRY.,Punjabi,,Poetry,242,1191,1000,"Vidiya Sagar Press, Lahore.",Vidya Sagar Press,Lahore,,Asa di War Chhakke Samet,True,Select verses from the Sikh Granth recited in the morning.,115,"B. Jot Singh, Sant Sigh, Book-sellers",Lahore,1910-10-07,"1 anna, 6 pies",1st,16°,,,,PUNJABI—POETRY serials resume at 242 — confirming annual serial continuity across script subsections (Q3 Persian-character poetry ended at 241).,,Punjabi,,Vidya Sagar Press,Lahore,"B. Jot Singh, Sant Sigh, Book-sellers",Lahore,115,[]
1910Q4,163,9,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,243,1169,2000,"Balmokand Press, Lahore.",Balmukand Press,Lahore,Bulle Shah,Baran Mah Bulle Shah,True,"Devotional verses of the renowned Sufi saint of the Punjab, who flourished in the time of the Mugal Emperor Jahangir.",8,"P. Roda Ram, Gaindar",Lahore,1910-09-01,3 pies,1st,8°,,,,Bulleh Shah baramah published by a Hindu pandit's Lahore house. (Catalog's dating of Bulleh Shah to Jahangir's time is off by a century.),X; pencil '28' right margin,Punjabi,,Balmukand Press,Lahore,"P. Roda Ram, Gaindar",Lahore,8,[]
1910Q4,163,9,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,244,1333,1000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Dal Singh, B.",Granth Lal Chaman,True,Admonitory verses.,40,Author,district Lyallpur,1910-09-01,1 anna,1st,8°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Author,district Lyallpur,40,[]
1910Q4,163,9,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,245,1356,2000,Ditto,Wazir-i-Hind Press,Amritsar,,Dumana te Bhambiri,True,"A discussion in verse between the bee and the butterfly, illustrative of the dangers of leading an easy and idle life.",14,The Khalsa Tract Society,Amritsar,1910-09-14,6 pies,1st,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Khalsa Tract Society,Amritsar,14,[]
1910Q4,163,9,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,246,1288,10000,"Bombay Press, Lahore.",Bombay Press,Lahore,,Gurmati Sachcha Sauda,True,Selected hymns from the Sikh Granth.,155,B. Ladha Singh,Lahore,1910-10-24,1 anna,1st,32°,,,,"10,000 copies — mass pocket gutka.",,Punjabi,,Bombay Press,Lahore,B. Ladha Singh,Lahore,155,[]
1910Q4,163,9,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,247,1354,2000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,,"Gur Sikh Wari, Kiyari 12",True,"Short stories of the Sikh men and women and the heroic deeds performed by them when the Sikhs were persecuted by the Muhammadans, Part 12.",46,The Khalsa Tract Society,Amritsar,1910-09-13,9 pies,1st,16°,,,,"[Previous issue noticed in entry No. 148 at page 10 of the catalogue for the quarter ending the 31st December, 1909.] Serialized Sikh martyrology (part 12).",X; pencil '29' right margin,Punjabi,,Wazir-i-Hind Press,Amritsar,Khalsa Tract Society,Amritsar,46,[]
1910Q4,163,9,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,248,1170,2000,"Balmokand Press, Lahore.",Balmukand Press,Lahore,,Hundi Narsi Bhagat,True,The well-known story of the Hindu saint Narsi for whom the Lord Krishna paid a bill.,8,P. Roda Ram,Lahore,1910-09-02,3 pies,1st,8°,,,,Narsi Mehta's hundi story.,,Punjabi,,Balmukand Press,Lahore,P. Roda Ram,Lahore,8,[]
1910Q4,163,9,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,249,1185,1000,Vidiya Sagar Press Lahore.,Vidya Sagar Press,Lahore,"Ishar Das, Lala",Kafian Ishar Das,True,Admonitory verses.,108,B. Jot Singh Sant Singh,Lahore,1910-09-10,"1 anna, 6 pies",1st,8°,,,,Kafi collection.,X; pencil '30' right margin,Punjabi,,Vidya Sagar Press,Lahore,B. Jot Singh Sant Singh,Lahore,108,[]
1910Q4,163,9,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,250,1230,1000,"Mufid-i-'Am Press, Lahore.",Mufid-i-'Am Press,Lahore,"Ishar Singh, B.",Qissa Plague,True,Verses describing the ravages of the plague in India.,8,Author,"Chak No. 473, Lyallpur district",1910-08-11,,1st,8°,,,,Plague verse from a canal-colony chak (compare Q3 Qissa Bimari Taún). Price line printed but amount blank.,,Punjabi,,Mufid-i-Am Press,Lahore,Author,"Chak No. 473, Lyallpur district",8,"[{""field"": ""price"", ""issue"": ""price line printed without an amount""}]"
1910Q4,163,9,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,251,1177,1000,"Balmokand Press, Lahore.",Balmukand Press,Lahore,"Kartar Singh, B.",Wadda Qissa Chanchal Nar Da,True,Verses on the subject of piety versus adultery.,14,B. Hardit Singh,Amritsar,1910-09-05,6 pies,1st,8°,,,,Reg printed with space: '1 177'.,,Punjabi,,Balmukand Press,Lahore,B. Hardit Singh,Amritsar,14,[]
1910Q4,164,10,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,252,1134,1000,"Balmukand Press, Lahore.",Balmukand Press,Lahore,Kehar Singh,Bhagat Nama,True,Devotional verses.,16,B. Ladha Singh and Son,Lahore,1910-10-05,1 anna,1st,8°,,,,,,Punjabi,,Balmukand Press,Lahore,B. Ladha Singh and Son,Lahore,16,[]
1910Q4,164,10,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,253,1176,1000,Ditto,Balmukand Press,Lahore,"Milkhi Ram, L.",Siharfi,True,Love verses.,8,B. Hardit Singh,Amritsar,1910-09-04,3 pies,1st,8°,,,,Same Milkhi Ram as Q3 p14 s181–183.,,Punjabi,,Balmukand Press,Lahore,B. Hardit Singh,Amritsar,8,[]
1910Q4,164,10,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,254,1133,1000,Ditto,Balmukand Press,Lahore,"Mohan Lal, Khanna, L.",Prahlad Bhagat,True,Story noticed in entry No. 175 at page 13 of the catalogue for the quarter ending the 30th September 1910.,38,B. Daya Singh and Son,Lahore,1910-10-04,"1 anna, 6 pies",1st,8°,,,,"Cross-reference to our Q3 extraction (Punjabi—Poetry s175, Lilha Prahlad Bhagat) — same story, competing author/publisher within weeks.",,Punjabi,,Balmukand Press,Lahore,B. Daya Singh and Son,Lahore,38,[]
1910Q4,164,10,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,255,1178,1000,Ditto,Balmukand Press,Lahore,"Moti Ram, L.",Baran Mah Moti Ram,True,Devotional verses.,8,"B. Daya Singh and Son, Book-sellers",Lahore,1910-09-05,3 pies,1st,16°,,,,Price printed '3 pries' (misprint).,,Punjabi,,Balmukand Press,Lahore,"B. Daya Singh and Son, Book-sellers",Lahore,8,[]
1910Q4,164,10,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,256,1186,1000,"Vidya Sagar Press, Lahore.",Vidya Sagar Press,Lahore,"Natha Singh, B.",Jiwana Mor,True,"The life and adventures of Jiwana Mor, a notorious dacoit.",136,"B. Jot Singh Sant Singh, Book-sellers",Lahore,1910-09-10,"1 anna, 6 pies",1st,8°,,,,Jeona Maur outlaw ballad — folk-hero dacoit literature under the registrar's eye.,X; pencil '31' right margin,Punjabi,,Vidya Sagar Press,Lahore,"B. Jot Singh Sant Singh, Book-sellers",Lahore,136,[]
1910Q4,164,10,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,257,1345,1000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Nayana Ram, P.",Shri Nayana Basant Pushpawali,True,Devotional hymns.,128,P. Lok Ram,"Hyderabad, Sind",1910-09-07,6 annas,1st,16°,,,,"Publisher in Hyderabad, Sind; printed Amritsar.",X; pencil '32' right margin,Punjabi,,Wazir-i-Hind Press,Amritsar,P. Lok Ram,"Hyderabad, Sind",128,[]
1910Q4,164,10,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,258,1369,1000,Ditto,Wazir-i-Hind Press,Amritsar,"Nehal Singh, B.",Akh Siri Guru Granth Sahib Bhog Path Sravan Mahatam tatha Sant Mahant Bhai Bhagat Singh Mitha Tiwana Wale ki Sujas Patraka,True,"Verses showing the good one attains by hearing the closing portion of the Sikh Grantha, and by doing honour to Sadhus.",16,Sant Mahant Jawahar Singh,Mitha Tiwana,1910-09-23,Free,1st,16°,,,,Mahant-lineage praise pamphlet (Mitha Tiwana gaddi).,X; pencil '33' right margin,Punjabi,,Wazir-i-Hind Press,Amritsar,Sant Mahant Jawahar Singh,Mitha Tiwana,16,[]
1910Q4,164,10,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,259,1172,1000,"Balmukand Press, Lahore.",Balmukand Press,Lahore,"Partab Singh, B.",Janjh Partap Singh,True,Verses recited by the bridegroom and others before the marriage feast of the Hindus.,8,B. Daya Singh and Son,Lahore,1910-09-03,6 pies,1st,8°,,,,Wedding janjh verses.,,Punjabi,,Balmukand Press,Lahore,B. Daya Singh and Son,Lahore,8,[]
1910Q4,164,10,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,260,1171,2000,Ditto,Balmukand Press,Lahore,"Roda Ram, P.",Qissa Mahbub Jani,True,Verses describing the feelings of a lover on separation from his beloved.,8,Author,Lahore,1910-09-02,3 pies,1st,8°,,,,P. Roda Ram as author here; he publishes several other entries this quarter.,,Punjabi,,Balmukand Press,Lahore,Author,Lahore,8,[]
1910Q4,165,11,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,261,1336,1000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Santokh Singh, B.",Jind te sarir da charcha ate kaul karar,True,Admonitory verses in the form of a dialogue between the soul and the body.,20,B. Labh Singh and Sons,Amritsar,1910-09-02,6 pies,1st,8°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,B. Labh Singh and Sons,Amritsar,20,[]
1910Q4,165,11,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,262,1355,2000,Ditto,Wazir-i-Hind Press,Amritsar,,"Sardar Bagh Singh, Faujdar",True,The story of a Sikh soldier in verse showing how brave and true to their duty and religion the Sikh soldiers are.,17,The Khalsa Tract Society,Amritsar,1910-09-14,9 pies,1st,16°,,,,Martial-loyalty ideal of the Sikh soldier in tract form.,,Punjabi,,Wazir-i-Hind Press,Amritsar,Khalsa Tract Society,Amritsar,17,[]
1910Q4,165,11,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,263,1352,1000,Ditto,Wazir-i-Hind Press,Amritsar,"Sawan Singh, B.","Temperance Git, Hissa chautha, arthat Siapa Sharab",True,Temperance songs.,8,"The author, who is a Sub-Divisional Officer at Abbott-abad",Abbottabad,1910-09-02,3 pies,1st,16°,,,,Temperance series part 4 ('The Mourning of Liquor'); colonial-service author. Date printed '2th September'.,,Punjabi,,Wazir-i-Hind Press,Amritsar,"The author, who is a Sub-Divisional Officer at Abbott-abad",Abbottabad,8,[]
1910Q4,165,11,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,264,1167,2000,"Balmukand Press, Lahore.",Balmukand Press,Lahore,"Sham Das, P.",Prichha,True,Select verses from the Sikh Grantha.,16,P. Roda Ram,Lahore,1910-08-31,6 pies,1st,8°,,,,,,Punjabi,,Balmukand Press,Lahore,P. Roda Ram,Lahore,16,[]
1910Q4,165,11,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,265,1168,2000,Ditto,Balmukand Press,Lahore,"Sham Das, P.",Jangnama Guru Gobind Singh Ji Patshahi 10,True,"Verses on the battles between Guru Gobind Singh, the tenth Sikh Guru, and Aurangzeb, the Mugal Emperor of Delhi.",16,P. Roda Ram,Lahore,1910-09-01,6 pies,1st,8°,,,,Hindu pandit author/publisher pair producing Sikh jangnama.,,Punjabi,,Balmukand Press,Lahore,P. Roda Ram,Lahore,16,[]
1910Q4,165,11,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,266,1342,3000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,,Shangar Lanat,True,Verses directed against the evil practice of locking up money in the form of ornaments.,8,The Khalsa Bhuyangani Diwan,Kairon,1910-09-05,3 pies,1st,16°,,,,"Kairon anti-ornament campaign continues from Q3 (Shangar Judh, Narki Gehna cluster) — now 3,000 copies via a village diwan.",,Punjabi,,Wazir-i-Hind Press,Amritsar,The Khalsa Bhuyangani Diwan,Kairon,8,[]
1910Q4,165,11,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,267,1269,1000,"Vidya Sagar Press, Lahore.",Vidya Sagar Press,Lahore,"Sher Singh, Gyani, B.","Siri Amritsar ji di Sugat, Pehla Bhag",True,Verses emphasising the importance of female chastity.,26,"The Khalsa Sat Sang Sabha, Chirk, District Ferozepore","Chirk, District Ferozepore",1910-10-30,6 pies,1st,16°,,,,,,Punjabi,,Vidya Sagar Press,Lahore,"The Khalsa Sat Sang Sabha, Chirk, District Ferozepore","Chirk, District Ferozepore",26,[]
1910Q4,165,11,PUNJABI—POETRY.—continued.,Punjabi,,Poetry,268,1372,1000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,,"Sugandhit asthan arthat Farsi de prasidh Kavi Shaikh Sadi Krit 'Bostan' da ultha, Chewan kand",True,"Translation into Gurmukhi verse of Bostan by Shaikh Sadi, Chapter 6th.",28,"B. Bal Singh, Subedar-Major, President, Khalsa Diwan, Malaya",,1910-09-25,"2 annas, 6 pies",1st,16°,,,,"Sa'di's Bostan (ch. 6) in Gurmukhi verse, sponsored from Malaya by the same diaspora Subedar-Major as p7 s42 — Persian classic → Sikh diaspora → Punjabi print.",X; pencil '34' right margin,Punjabi,,Wazir-i-Hind Press,Amritsar,"B. Bal Singh, Subedar-Major, President, Khalsa Diwan, Malaya",,28,[]
1910Q4,166,12,PUNJABI—POETRY.—concluded.,Punjabi,,Poetry,269,1137,1000,"Bombay Press, Lahore.",Bombay Press,Lahore,"T. C. Gujrati, Lala",Khalsa Dharam,True,"An account in verse of the martyrdom of the heroic sons of Guru Gobind Singh, the 10th Sikh Guru.",84,Lala Diwan Chand,Lahore,1910-09-11,2 annas,1st,8°,,,,,X; pencil '35' right margin,Punjabi,,Bombay Press,Lahore,Lala Diwan Chand,Lahore,84,[]
1910Q4,166,12,PUNJABI—POETRY.—concluded.,Punjabi,,Poetry,270,1346,1000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,,"Waran Bhai Gurdas, duji Sainchi",True,"The devotional verses of Bhai Gurdas, a Sikh saint, who lived in the time of Guru Gobind Singh, with a commentary by P. Hazara Singh Gyani.",492,The commentator,Such Khand,1910-09-09,10 annas,1st,8°,,,,Volume 2 of the Bhai Gurdas vars with Hazara Singh's commentary (Q3 carried the Siri Gurmat Press edition of the kabits — parallel scholarly editions). Same Guru Gobind Singh dating error as Q3.,X; pencil '36' right margin,Punjabi,,Wazir-i-Hind Press,Amritsar,The commentator,Such Khand,492,[]
1910Q4,166,12,PUNJABI—POETRY.—concluded.,Punjabi,,Poetry,271,1236,10000,"Mufid-i-'Am Press, Lahore.",Mufid-i-'Am Press,Lahore,"Waras Shah, M.",Hir Waras Shah,True,The story noticed in entry No. 17 at page 18 of the Catalogue for the quarter ending the 31st March 1909.,336,M. Gulab Singh and Sons,Lahore,1910-08-23,3 annas,1st,8°,,,,"Waris Shah's Hir in Gurmukhi, 336 pp. at 3 annas, 10,000 copies — the Punjabi classic at mass scale. Cross-reference: 1909Q1 entry 17, page 18.",X; pencil '37' right margin,Punjabi,,Mufid-i-Am Press,Lahore,M. Gulab Singh and Sons,Lahore,336,[]
1910Q4,166,12,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.,Punjabi,Persian,Poetry,272,1242,1000,"McKey Press, Gujránwála.",McKey Press,Gujránwála,"Abdul Ali, Hafiz",Guldasta-i-Hafiz,True,Verses in praise of the prophet Muhammad.,40,Author,Gujránwála,1910-08-26,"1 anna, 6 pies",1st,8°,litho.,,,"Dual date: 1328 Hijri / 26th August 1910. New press: McKey Press, Gujranwala.",,Punjabi,,McKey Press,Gujranwala,Author,Gujranwala,40,[]
1910Q4,166,12,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.,Punjabi,Persian,Poetry,273,1377,1000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Abdul Aziz, Muhammad, Maulvi",Qissa-i-Hazrat-i-Khabib,True,"The story of the martyrdom of Hazrat Khabib, a follower of Muhammad.",16,"Shaikh Abdul Rahman Habib-ur-Rahman, book-sellers",Amritsar,1910-09-27,6 pies,1st,8°,litho.,,,Dual date: 1328 Hijri / 27th September 1910.,,Punjabi,,Wazir-i-Hind Press,Amritsar,"Shaikh Abdul Rahman Habib-ur-Rahman, book-sellers",Amritsar,16,[]
1910Q4,166,12,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.,Punjabi,Persian,Poetry,274,1328,275,"Silcock Press, Amritsar.",Silcock Press,Amritsar,"Abdullah Abad, Mian",Gulshan-i-Ishq,True,Love verses.,8,Author,Amritsar,1910-10-09,3 pies,1st,8°,litho.,,,,,Punjabi,,Silcock Press,Amritsar,Author,Amritsar,8,[]
1910Q4,166,12,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.,Punjabi,Persian,Poetry,275,1311,3000,"Hindustan Steam Press, Lahore.",Hindustan Steam Press,Lahore,"Bhagwan Singh, B.",Janj Bhagwan Singh,True,Verses recited by the bridegroom and others before the marriage feast.,8,Haji Chiragh-ud-din Siraj-ud-din,Lahore,1910-10,3 pies,1st,8°,,,,Sikh wedding janjh verses published by the Muslim book-selling firm — Persian-script counterpart of p10 s259.,,Punjabi,,Hindustan Steam Press,Lahore,Haji Chiragh-ud-din Siraj-ud-din,Lahore,8,[]
1910Q4,166,12,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.,Punjabi,Persian,Poetry,276,1259,550,"Mujaddidi Press, Amritsar.",Mujaddidi Press,Amritsar,"Bhanu Datt, P.",Krishan Lila Bhajan wa Bishanpade Bara Mah Sutharian wa lila Mor Dhaj Hundi Narsi,True,"Verses commemorating some of the notable deeds of Krishna, also containing the stories in verse of Raja Mor Dhaj and Narsi Bhagat.",40,B. Atar Singh and Sons,Amritsar,1910-09-25,2 annas,1st,8°,litho.,,,Krishna bhajans in Persian script from the Mujaddidi (Naqshbandi) press — script/press/content crossing.,,Punjabi,,Mujaddidi Press,Amritsar,B. Atar Singh and Sons,Amritsar,40,[]
1910Q4,167,13,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.—continued.,Punjabi,Persian,Poetry,277,1405,500,"Hamidiya Press, Lahore.",Hamidiya Steam Press,Lahore,,Chitian Majmua-i-Hissa-i-Awwal,True,"A collection of short devotional poems, mostly in the form of letters, by Sayad Ghulam Jilani Shah, a Sufi saint, and his disciples, part I. Compiled by Wali Muhammad.",32,The compiler,Lyallpur,1910-10-22,2 annas,1st,8°,litho.,,,"Dual date: 1328 Hijri / 22nd October 1910. 'Chitian' (letters) — Sufi epistolary verse from the canal colonies. Reg 1405 — beyond the 1393 signature count, see final report.",X; pencil '38' right margin,Punjabi,,Hamidiya Steam Press,Lahore,The compiler,Lyallpur,32,[]
1910Q4,167,13,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.—continued.,Punjabi,Persian,Poetry,278,1383,750,"Anand Prakash Press, Amritsar.",Anand Prakash Press,Amritsar,"Dhyan Singh, Bhai",Nai Kitab,True,Verses describing the evils of not allowing widows to marry.,8,Author,"Sanháranpur, Gurdáspur district",1910-10-23,6 pies,1st,16°,litho.,,,Widow-remarriage advocacy verse.,,Punjabi,,Anand Prakash Press,Amritsar,Author,"Sanharanpur, Gurdaspur district",8,[]
1910Q4,167,13,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.—continued.,Punjabi,Persian,Poetry,279,1315,20000,"Hindustan Press, Lahore.",Hindustan Steam Press,Lahore,"Fazl Shah, Sayad",Sohni Mahinwal,True,"Story noticed in entry No. 194 at page 16 of the catalogue for the quarter ending the 31st December, 1909.",44,Ali Bakhsh,Lahore,1910-10,1 anna,1st,8°,litho.,,,"Fazl Shah's Sohni Mahiwal at 20,000 copies — largest single qissa run recorded in 1910; cross-reference 1909Q4 entry 194.",,Punjabi,,Hindustan Steam Press,Lahore,Ali Bakhsh,Lahore,44,[]
1910Q4,167,13,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.—continued.,Punjabi,Persian,Poetry,280,1266,1000,"Hamidiya Press, Lahore.",Hamidiya Steam Press,Lahore,"Ganda Singh, Bhai",Puran Ganda Singh da,True,"Story noticed in entry No. 59 at page 14 of the catalogue for the quarter ending the 30th June, 1910.",8,B. Sita Ram,Lahore,1910-09-23,3 pies,1st,8°,litho.,,,"Cross-reference to our Q2 extraction (entry 59, page 14 — Puran Bhagat).",,Punjabi,,Hamidiya Steam Press,Lahore,B. Sita Ram,Lahore,8,[]
1910Q4,167,13,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.—continued.,Punjabi,Persian,Poetry,281,1379,750,"Anand Prakash Press, Amritsar.",Anand Prakash Press,Amritsar,"Gauri Shankar, Lala",Sharab-i-Khana Kharab,True,Verses condemning drinking.,8,Author,"Majitha, Amritsar district",1910-10-17,3 pies,1st,16°,litho.,,,,,Punjabi,,Anand Prakash Press,Amritsar,Author,"Majitha, Amritsar district",8,[]
1910Q4,167,13,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.—continued.,Punjabi,Persian,Poetry,282,1184,1000,"Dipak Rajput Printing Works, Lahore.",Dipak Rajput Printing Works,Lahore,"Ghulam Rasul, Maulvi",Panj Ganj,True,"A collection of admonitary verses in the praise of Muhammad; the story of Sassi Pannu in verse, &c., by the author.",80,"Malak Shah Din, Book-seller",Lahore,1910-08,4 annas,,8°,litho.,,,Maulvi Ghulam Rasul (of Alamgir fame) corpus; edition number omitted in entry.,,Punjabi,,Dipak Rajput Printing Works,Lahore,"Malak Shah Din, Book-seller",Lahore,80,"[{""field"": ""edition"", ""issue"": ""edition number omitted ('litho., edition')""}]"
1910Q4,167,13,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.—continued.,Punjabi,Persian,Poetry,283,1335,1000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Ghulam Rasul, Maulvi",Qurb-i-Rasul,True,"Verses describing the death of Khawaja Qadir Bakhsh of Kot Abdul Khaliq with verses on charity towards orphans, quoting traditions.",12,Author,Kukránwála,1910-09-02,6 pies,1st,16°,litho.,,,Author dash-continuation of serial 282. Dual date: 1328 Hijri / 2nd September 1910.,X; pencil '39' right margin,Punjabi,,Wazir-i-Hind Press,Amritsar,Author,Kukranwala,12,[]
1910Q4,167,13,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.—continued.,Punjabi,Persian,Poetry,284,1376,1000,Ditto,Wazir-i-Hind Press,Amritsar,"Ghulam Rasul, Maulvi",Si Harfi Maulvi Ghulam Rasul,True,Admonitory verses.,8,"Shaikh Abdur Rahman Habib-ur-Rahman, Book-sellers",Amritsar,1910-09-27,3 pies,1st,8°,litho.,,,Author dash-continuation of serial 283.,,Punjabi,,Wazir-i-Hind Press,Amritsar,"Shaikh Abdur Rahman Habib-ur-Rahman, Book-sellers",Amritsar,8,[]
1910Q4,168,14,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY.—continued.,Punjabi,Persian,Poetry,285,1382,500,"Anand Prakash Press, Amritsar.",Anand Prakash Press,Amritsar,"Gurdas Puri, Kushta","Qissa-i-Photo, Amritsar Hissa-i-Awwal",True,"A short Punjabi poem regarding certain houses of ill-fame in brothels, Amritsar.",16,B. Girdhari Lal,Amritsar,1910-10-22,6 pies,1st,8°,litho.,,,Urban exposé verse ('Photo of Amritsar') on the brothel quarter; author uses takhallus Kushta. Catalog prints '1sa edition'.,X (spans 285–286),Punjabi,,Anand Prakash Press,Amritsar,B. Girdhari Lal,Amritsar,16,[]
