quarter,pdf_page,printed_page,section,lang,char,topic,serial,reg,copies,printer_verbatim,printer,pcity,author,title,title_native,gloss,pp_verbatim,publisher,pubcity,date,price,edition,format,method,educ,copyright,notes,marks,norm_lang,periodical,norm_printer,norm_pcity,norm_publisher,norm_pubcity,pp_sum,flags_json
1912Q1,410,8,PUNJABI—BIOGRAPHY,Punjabi,,Biography,1,213,2000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Amar Singh, Bhai",Arya Samaj de Modhi Bawa Daya Nand di Jiwan Katha.,True,A criticism on the autobiography of Swami Daya Nand.,131,"the Gurnninda Nasak Agency, Wasu",Gujrát district,1911-12-22,4 annas,1st,16°,,,,,X,Punjabi,,Wazir-i-Hind Press,Amritsar,"the Gurnninda Nasak Agency, Wasu",Gujrat district,131,"[{""field"": ""publisher"", ""issue"": ""'Gurnninda Nasak Agency' spelling uncertain""}]"
1912Q1,410,8,MULTANI—POETRY—concluded.,Multani,,Poetry,2,131,1000,"Mufid-i-'Am Press, Lahore.",Mufid-i-'Am Press,Lahore,Mian Bakhsh and Nauroz,"Majmua-i-Duhrajat Hissa-i-Awwal, Part I.",True,"A collection of love songs, Part I.",58,"Hafiz Shams-ud-din, Munawwar-ud-din, and Hamid-ud-din, booksellers",Multán city,1911-12-15,8 annas,1st,8°,litho.,,,,X,Multani,,Mufid-i-Am Press,Lahore,"Hafiz Shams-ud-din, Munawwar-ud-din, and Hamid-ud-din, booksellers",Multan,58,[]
1912Q1,410,8,PERSIAN—POETRY.,Persian,,Poetry,2,98,1000,"Newal Kishore, Press, Lahore.",Newal Kishore Press,Lahore,"Muhammad Usman, Mulla","Sair-us-Suluk, mashhur ba Tuhfat-ul-Muluk.",True,The well known story of Saiful-Muluk in verse,273,"Mirza Muhammad Sadiq, Bookseller",Peshawar,1912-01,2 Rs.,1st,8°,litho.,,"Mirza Muhammad Sadiq, Book seller, Peshawar city No. 20, dated 12th January 1912.",,X,Persian,,Newal Kishore Press,Lahore,"Mirza Muhammad Sadiq, Bookseller",Peshawar,273,"[{""field"": ""pp_verbatim"", ""issue"": ""reads 273 or 276, unclear""}]"
1912Q1,410,8,MULTANI—POETRY—concluded.,Multani,,Poetry,3,157,50,"Khadim-ut-Talim Steam Press, Lahore.",Khadim-ut-Talim Steam Press,Lahore,"Muhammad Bakhsh, Mian, Nauroz","Shula-i-Dilsoz, Hissa-i-Awwal, Mujmua-i-Kafian-i-Nauroz.",True,Love verses.,64,"M. Muhammad Khair-ud-din, Muhammad Bashir-ud-din, Booksellers",Multán city,1911,5 annas,1st,8°,litho.,,,,X,Multani,,Khadim-ut-Talim Steam Press,Lahore,"M. Muhammad Khair-ud-din, Muhammad Bashir-ud-din, Booksellers",Multan,64,"[{""field"": ""copies"", ""issue"": ""printed '5 0' with gap, read as 50""}, {""field"": ""date"", ""issue"": ""year reads [1911] but partly unclear""}]"
1912Q1,411,9,PUNJABI—DRAMA.,Punjabi,,Drama,,367,2000,"Khalsa Sewak Press, Amritsar.",Khalsa Sewak Press,Amritsar,,England de Parsidh Kavi Shakespeare de mashhur Natak Othelo da Theth Punjabi Ultha,True,"A translation into Punjabi of Shakespeare's Othelo, by Bhai Jiwan Singh.",50,translator,Amritsar,1912-01,Free,1st,8°,,,,,,Punjabi,,Khalsa Sewak Press,Amritsar,translator,Amritsar,50,[]
1912Q1,411,9,PUNJABI—FICTION.,Punjabi,,Fiction,1,224,1000,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Charan Singh, Bhai","Daler Kaur, Bhag Duja",True,"An account of the adventures of a Sikh lady named Daler Kaur and of her husband Bahadur Singh, part II.",123,"Chatar Singh Jiwan Singh, Booksellers",Amritsar,1911-12-16,"Price, 8 annas.",1st,16°,,,,[Previous part noticed in entry No. 6 at page 9 of the Catalogue for the quarter ending 31st March 1911.],X,Punjabi,,Sri Gurmat Press,Amritsar,"Chatar Singh Jiwan Singh, Booksellers",Amritsar,123,[]
1912Q1,411,9,PUNJABI—FICTION.,Punjabi,,Fiction,2,361,2000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Gurbakhsh Singh, Bhai",Manohar Bagh de Gande Phal Arthat Pujari Prabodh,True,"A discourse between a Sikh and a Pujari, keeper of the Sikh place of worship, on the reform of the Pujari community.",138,"Bhai Bal Singh, Subedar-Major",Malaya,1912-01-20,"Price, 5 annas.",1st,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,"Bhai Bal Singh, Subedar-Major",Malaya,138,[]
1912Q1,411,9,PUNJABI—FICTION.,Punjabi,,Fiction,3,208,2000,Ditto,Wazir-i-Hind Press,Amritsar,,Pritam ji Ae,True,A description of a longing of a Rani to see Guru Gobind Singh.,66,The Khalsa Tract Society,Amritsar,1911-12-13,"Price, 1 anna, 9 pies.",1st,16°,,,,,X,Punjabi,,Wazir-i-Hind Press,Amritsar,Khalsa Tract Society,Amritsar,66,[]
1912Q1,411,9,PUNJABI—FICTION.,Punjabi,,Fiction,4,341,1000,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,,Sri Mati Satjit Sundri,True,"The story of a Vaid of Kanshi and of his patient. The former had some veiled pictures in his drawing room with the inscription that no one was to look at them. The patient, however, disregarded the injunction and met with misfortune in consequence.",91,the Manager the Singh Sevak Agency,Amritsar,1912-02-15,"Price, 6 annas.",1st,16°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,the Manager the Singh Sevak Agency,Amritsar,91,[]
1912Q1,411,9,PUNJABI—FICTION.,Punjabi,,Fiction,5,150,1000,"Bombay Press, Lahore.",Bombay Press,Lahore,"Udham Singh, Baba",Gurmukh Bhain,True,"The story of a covetous person who attempted to deprive his minor brother-in-law of his father's property, but the matter having ultimately been brought to the notice of the Commissioner, he placed the property under the Court of Wards and expelled the usurper.",59,"Bhai Jagat Singh, Manager, Rahnuma-i-Ta'lim",Lahore,1911-12-29,"Price, 3 annas.",1st,16°,,,,,,Punjabi,,Bombay Press,Lahore,"Bhai Jagat Singh, Manager, Rahnuma-i-Ta'lim",Lahore,59,[]
1912Q1,411,9,PUNJABI—HISTORY.,Punjabi,,History,6,362,1000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Gyan Singh, Bhai, Gyani","Twarikh Guru Khalsa, Hissa 1, No. 2",True,"A full account of the lives and teachings of the Sikh Gurus Angad, Amar Das, Ram Das, Arjan Dev and Hargobind",510—1130,The Khalsa Tract Society,Amritsar,1912-01-21,"Price, 1 Re., 8 annas.",3rd,8°,,,,[Previous part noticed in entry No. 1 at page 5 of the catalogue for the quarter ending 31st December 1911.],X,Punjabi,,Wazir-i-Hind Press,Amritsar,Khalsa Tract Society,Amritsar,,[]
1912Q1,412,10,PUNJABI—LANGUAGE.,Punjabi,,Language,1,18,"2,500","Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Bishan Das, Puri, M. A.",Punjabi di Pahli Pothi,True,A First Punjabi Reader for Gurmukhi Schools.,63,"Educational Committee, Chief Khalsa Diwan",,1911-11-18,"Price, 1 anna",2nd,16°,,Y,,"[ Previous edition noticed in entry 4 at page 9 of the Catalogue for the quarter ending 30th June, 1910.]",,Punjabi,,Wazir-i-Hind Press,Amritsar,"Educational Committee, Chief Khalsa Diwan",,63,[]
1912Q1,412,10,PUNJABI—MEDICINE.,Punjabi,,Medicine,1,292,"1,000","Khalsa Press, Lahore.",Khalsa Press,Lahore,"Ram Kishan, Hakim",Waddi Pashu Chikitsa,True,A book dealing with the common diseases of cattle and their treatment.,151,Author,Lahore,1912-01-30,"Price, 1 Re., 6 annas",1st,8°,,,"Hakim Ram Kishan Lahore; No. 52, dated the 7th March 1912.",,,Punjabi,,Khalsa Press,Lahore,Author,Lahore,151,[]
1912Q1,412,10,PUNJABI—MISCELLANEOUS.,Punjabi,,Miscellaneous,1,261,"1,000","Model Press, Lahore.",Model Press,Lahore,"Amar Singh, Bhai","Balan di Sangat, yan Gurmukhi di Duji Pothi",True,A collection of moral and instructive stories for children.,78 and 8 of advertisements,Author,Lahore,1912-01,"Price, 4 annas",,,,,,,,Punjabi,,Model Press,Lahore,Author,Lahore,78,[]
1912Q1,412,10,PUNJABI—HISTORY—CONCLUDED.,Punjabi,,History,2,368,"2,000","Khalsa Sewak Press, Amritsar.",Khalsa Sewak Press,Amritsar,"Jiwan Singh, Bhai",Japan da Jhaka,True,Japan and its people.,52,Author,Amritsar,1912-01,Free,1st,8°,,,,,X,Punjabi,,Khalsa Sewak Press,Amritsar,Author,Amritsar,52,[]
1912Q1,412,10,PUNJABI—LANGUAGE.,Punjabi,,Language,2,25,"1,000",Ditto,Wazir-i-Hind Press,Amritsar,"Hazara Singh, Giyani, Bhai",Dulhan Darpan,True,A Punjabi Reader for Girls' Schools.,135,Bhai Bahadur Singh,Amritsar,1911-11-25,"Price, 5 annas",,16’,,Y,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Bhai Bahadur Singh,Amritsar,135,"[{""field"": ""copies"", ""issue"": ""row uses Ditto for printer; copies read as 1,000""}]"
1912Q1,412,10,PUNJABI—MISCELLANEOUS.,Punjabi,,Miscellaneous,2,207,"2,000","Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,,Bal Viah de Dukhre,True,On evils of early marriage.,44,The Khalsa Tract Society,Amritsar,1911-12-12,"Price, 9 pies",1st,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Khalsa Tract Society,Amritsar,44,[]
1912Q1,412,10,PUNJABI—HISTORY—CONCLUDED.,Punjabi,,History,3,19,"1,000","Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Sundar Singh, Bhai, B. A.","Itihas Hind, History of India",True,History of India.,503,"The Educational Committee, Chief Khalsa Diwan",Amritsar,1011-11-19,"Price, 12 annas",1st,16°,,Y,"The Educational Committee Chief Khalsa Diwan, Amritsar ; No. 3, dated the 5th January 1912.",,,Punjabi,,Wazir-i-Hind Press,Amritsar,"The Educational Committee, Chief Khalsa Diwan",Amritsar,503,"[{""field"": ""date"", ""issue"": ""printed 19th November, 1011 — likely 1911""}]"
1912Q1,412,10,PUNJABI—MISCELLANEOUS.,Punjabi,,Miscellaneous,3,358,"2,000",Ditto,Wazir-i-Hind Press,Amritsar,,"Bal Viah de Dukhre, Part II",False,,55,The Khalsa Tract Society,Amritsar,1912-01-15,"Price, 1 anna",1st,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Khalsa Tract Society,Amritsar,55,"[{""field"": ""title"", ""issue"": ""continuation entry 'Part II.' of preceding title""}]"
1912Q1,413,11,PUNJABI—MISCELLANEOUS—CONTINUED.,Punjabi,,Miscellaneous,4,258,1500,"Model Press, Lahore",Model Press,Lahore,"Buta Mal, Chawala, Bhai",Gurmattan te Manmattan da Sanbad,True,A discussion between a cultured Sikh and an illiterate Hindu lady on the advantages of female education and on the worship of God.,32 & 2,Author,Hafizabad,1912-01,"Price, 2 annas.",1st,8°,,,,1st edition in Gurmukhi.,,Punjabi,,Model Press,Lahore,Author,Hafizabad,,[]
1912Q1,413,11,PUNJABI—MISCELLANEOUS—CONTINUED.,Punjabi,,Miscellaneous,5,340,1000,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Dhian Singh, Bhai","Dudh ka Dudh, Pani ka Pani",True,Copy of a judgment acquitting two accused persons in an abduction case.,8,"Bhai Dhian Singh, Chhanga Singh",Amritsar,1912-02-07,Free.,1st edition,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,"Bhai Dhian Singh, Chhanga Singh",Amritsar,8,[]
1912Q1,413,11,PUNJABI—MISCELLANEOUS—CONTINUED.,Punjabi,,Miscellaneous,6,216,1000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Fateh Singh, Bhai",Niti Ratan Bhandar athva Jiwan Sudharan di Jugti,True,The economy of human life.,231,the Punjab Translating and Publishing House,Amritsar,1911-12-31,"Price, 1 Re.",1st,16°,,,"The Punjab Translating and Publishing House, Amritsar; No. 47, dated the 9th February, 1912.","Translated from the Gujrati and published by the Punjab Translating and Publishing House, Amritsar.",,Punjabi,,Wazir-i-Hind Press,Amritsar,the Punjab Translating and Publishing House,Amritsar,231,"[{""field"": ""pp_verbatim"", ""issue"": ""leading digit unclear, reads '?31'""}]"
1912Q1,413,11,PUNJABI—MISCELLANEOUS—CONTINUED.,Punjabi,,Miscellaneous,7,359,2000,Ditto,Wazir-i-Hind Press,Amritsar,,Kalhni Dewrani,True,A domestic story attempting to show the advantages of joint family system.,36,The Khalsa Tract Society,Amritsar,1912-01-18,"Price, 9 pies.",1st edition,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Khalsa Tract Society,Amritsar,36,[]
1912Q1,413,11,PUNJABI—MISCELLANEOUS—CONTINUED.,Punjabi,,Miscellaneous,8,126,500,"Mufid-i-Am Press, Lahore.",Mufid-i-Am Press,Lahore,,Kindergarten,True,A Punjabi translation of Mr. Knowlton's Kindergarten by B. Mohan Singh.,544,R. S. M. Gulab Singh & Sons,Lahore,1911,"Price, 2 Rs. 4 annas.",1st edition,8°,,Y,,,,Punjabi,,Mufid-i-Am Press,Lahore,R. S. M. Gulab Singh & Sons,Lahore,544,[]
1912Q1,413,11,PUNJABI—MISCELLANEOUS—CONTINUED.,Punjabi,,Miscellaneous,9,21,2000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,,Mera Choji Piara,True,"An account of Guru Nanak's journey in the country of Rohilla Pathans, where he was taken as a slave.",56,the Khalsa Tract Society,Amritsar,1911-11-21,"Price, 1 anna.",1st edition,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,the Khalsa Tract Society,Amritsar,56,[]
1912Q1,413,11,PUNJABI—MISCELLANEOUS—CONTINUED.,Punjabi,,Miscellaneous,10,102,1000,"Khalsa Press, Lahore.",Khalsa Press,Lahore,"Mukand Lal, Pandit",Supan Vichar,True,A book on the interpretation of dreams.,63,Hakim Ram Kishen,Lahore,1911-12-30,"Price, 6 annas.",1st edition,8°,,,,,,Punjabi,,Khalsa Press,Lahore,Hakim Ram Kishen,Lahore,63,[]
1912Q1,413,11,PUNJABI—MISCELLANEOUS—CONTINUED.,Punjabi,,Miscellaneous,11,22,2000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,,Nawen Zahr,True,A story dealing with the methods of bringing up of children.,35,the Khalsa Tract Society,Amritsar,1911-11-22,"Price, 9 pies.",1st edition,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,the Khalsa Tract Society,Amritsar,35,[]
1912Q1,413,11,PUNJABI—MISCELLANEOUS—CONTINUED.,Punjabi,,Miscellaneous,12,317,2000,"Civil & Military News Press, Ludhiana,",Civil & Military News Press,Ludhiana,,Paidal Paltanon ki Qawaid ki Kitab,True,"Infantry Training, Parts V.",251,"Khawja Ghulam Mohi-ad-din and Sons, Ludhiana",Ludhiana,1912-01-31,"Price, 14 annas.",1st edition,16°,,,,"Translated and published by Khawja Ghulam Mohi-ad-din and Sons, Ludhiana.",,Punjabi,,Civil & Military News Press,Ludhiana,"Khawja Ghulam Mohi-ad-din and Sons, Ludhiana",Ludhiana,251,[]
1912Q1,414,12,PUNJABI—POETRY.,Punjabi,,Poetry,1,260,1000,"Model Press, Lahore",Model Press,Lahore,"Amar Singh, Bhai.",Sri Haqiqat Rai ji da Sikhi Sidq da Namuna,True,"Sri Haqiqat Rai ji da Sikhi Sidq da Namuna. Verses describing the martyrdom of Haqiqat Rai ] Pp. 14. Published by the author, Lahore. [January, 1912.] 16°, 1st edition.",14,the author,Lahore,1912-01,"Price, 3 pies.",1st,16°,,,,,,Punjabi,,Model Press,Lahore,the author,Lahore,14,[]
1912Q1,414,12,PUNJABI—POETRY.,Punjabi,,Poetry,2,264,25000,Ditto,Model Press,Lahore,,Coronation Ode,False,"[Coronation Ode.] Pp. 1 Published by the author, Lahore. [January, 1912.] Full sheet, 1st edition.",1,the author,Lahore,1912-01,Free.,1st,,,,,,,Punjabi,,Model Press,Lahore,the author,Lahore,1,[]
1912Q1,414,12,PUNJABI—MISCELLANEOUS.—CONCLUDED.,Punjabi,,Miscellaneous,13,168,1000,"Punjab Economical Press, Lahore.",Punjab Economical Press,Lahore,,"Parts 4-5 and Appendices 1-2, Infantry Training",True,"[Parts 4-5 and Appendices 1-2, Infantry Training, translated by Bishamber Dayal, Clerk, and Sukhraj Singh, Schoolmaster, 31st Punjabis, Nowshera, under the supervision of Subedar-Major Bachitar Singh. [Published by the Translators, Nowshera. [22nd December, 1911.] 8°, 1st edition.",,the Translators,Nowshera,1911-12-22,"Price, 8 annas.",1st,8°,,,,,,Punjabi,,Punjab Economical Press,Lahore,the Translators,Nowshera,,[]
1912Q1,414,12,PUNJABI—MISCELLANEOUS.—CONCLUDED.,Punjabi,,Miscellaneous,14,101,1000,"Khalsa Press, Lahore.",Khalsa Press,Lahore,"Ram Das, Wadhwa, Lala.",Jotash Kalpdaram,True,"A book on physiognomy and palmistry, etc.] Pp. 62. Lala Sham Das, Wadhwa, book-seller, Lahore. [7th December, 1911.] 16°, 2nd edition.",62,"Lala Sham Das, Wadhwa, book-seller",Lahore,1911-12-07,"Price, 8 annas.",2nd,16°,,,,[ Previous edition noticed in entry No. 79 at page 14 of the catalogue for the quarter ending 31st December 1907.],X,Punjabi,,Khalsa Press,Lahore,"Lala Sham Das, Wadhwa, book-seller",Lahore,62,[]
1912Q1,414,12,PUNJABI—MISCELLANEOUS.—CONCLUDED.,Punjabi,,Miscellaneous,15,291,1000,Ditto,Khalsa Press,Lahore,"Ram Kishan, Hakim.",Yog Darpan arthat Mesmerism Chalta Jadu,True,"Yog Darpan arthat Mesmerism Chalta Jadu. Subject noticed in entry No. 9 at page 7 of the catalogue for the quarter ending 30th September, 1909.] Pp. 107. Published by the author, Lahore. [27th January, 1912.] 8°, 1st edition.",107,the author,Lahore,1912-01-27,"Price, Re. 1.",1st,8°,,,,,,Punjabi,,Khalsa Press,Lahore,the author,Lahore,107,[]
1912Q1,414,12,PUNJABI—MISCELLANEOUS.—CONCLUDED.,Punjabi,,Miscellaneous,16,294,500,Ditto,Khalsa Press,Lahore,"Sham Das, Wadhwa, Lala.",Fan Pahlwani,True,"A book on wrestling.] Pp. 72. Published by the author, Lahore. [1st February, 1912.] 8°, 1st edition.",72,the author,Lahore,1912-02-01,"Price, 1 Re.",1st,8°,,,,,,Punjabi,,Khalsa Press,Lahore,the author,Lahore,72,[]
1912Q1,414,12,PUNJABI—MISCELLANEOUS.—CONCLUDED.,Punjabi,,Miscellaneous,17,342,200,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Sant Singh, Bhai.",Kitab Khulasa Chanan,True,"A pamphlet attempting to prove that goldsmiths are really Rajputs, and suggesting certain reforms in the customs of their society.] Pp. 31. Published by the author, Amritsar. [15th February, 1912.] 16°, 1st edition.",31,the author,Amritsar,1912-02-15,Free.,1st,16°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,the author,Amritsar,31,[]
1912Q1,414,12,PUNJABI—MISCELLANEOUS.—CONCLUDED.,Punjabi,,Miscellaneous,18,28,3500,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Vir Singh, Bhai.",Miti Patra. A Sikh Calendar,True,"Pp. 1. The Khalsa Samachar, Amritsar. [28th November, 1911.] Full sheet, 1st edition.",1,The Khalsa Samachar,Amritsar,1911-11-28,Free.,1st,,,,"The Khalsa Samachar, Amritsar; No. 4, dated the 5th January 1912.",,,Punjabi,,Wazir-i-Hind Press,Amritsar,The Khalsa Samachar,Amritsar,1,[]
1912Q1,415,13,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,3,295,"1,000","Balmokand Press, Lahore.",Balmokand Press,Lahore,"Dit Singh, Bhai",Dharm Darpan,True,A brief description of the Sikh religion showing its superiority over others.,32,Dr. Baldev Singh,Lahore,1912-01-27,1 anna,2nd,16°,,,,,,Punjabi,,Balmokand Press,Lahore,Dr. Baldev Singh,Lahore,32,[]
1912Q1,415,13,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,4,228,"1,000","Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Duni Chand, Lala",Var Panja Sahib,True,Story noticed in entry No. 172 at page 13 of the catalogue for the quarter ending 30th September. 1910.,28,Author,Qadirabad (Gujrat district.),1911-12-16,1 anna,1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,Qadirabad (Gujrat district.),28,[]
1912Q1,415,13,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,5,226,"1,000","Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Gajjan Singh, Bhai",Nawan Qissa Qatal Gayan Kaur,True,An account of the murder by one Gayan Kaur of a Police Sub-Inspector and two Head Constables who had attempted to violate her modesty.,38,Author,village Jhoraran (Ferozepore district),1911-12,"2 annas, 6 pies",1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,village Jhoraran (Ferozepore district),38,[]
1912Q1,415,13,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,6,338,500,Ditto,Sri Gurmat Press,Amritsar,"Gajjan Singh, Bhai",Nawan Qissa Qatal Nikka Tamkotwal,True,"The story of a duel fought between Pratapa and Nikka of village Tamkot, in which the latter succeeded in killing the former. The matter was, however, reported to the Police and ultimately Nikka was hanged.",16,Author,Jhoraran (Ferozepore district),1912-02-03,6 pies,1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,Jhoraran (Ferozepore district),16,[]
1912Q1,415,13,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,7,227,"1,000",Ditto,Sri Gurmat Press,Amritsar,"Gajjan Singh, Bhai",Nawan Qissa Chhare Bilas,True,Verses regarding bachelors.,"13, 14-16",Author,Jhoraran (Ferozepore district),1911-12-16,6 pies,1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,Jhoraran (Ferozepore district),16,[]
1912Q1,415,13,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,8,263,"1,000","Model Press, Lahore.",Model Press,Lahore,"Ganda Singh, Habshi, Bhai","Kundal Habshi de, Hissa Pehla",True,Devotional verses.,6,Author,Lahore,1912-01,6 pies,1st,8°,,,,,,Punjabi,,Model Press,Lahore,Author,Lahore,6,[]
1912Q1,415,13,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,9,222,500,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Ghundu Ram, Lala",Sri Parbodh Prakash,True,Devotional verses.,97,Author,Premnagar (Hyderabad Sind),1911-11,3 annas,1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,Premnagar (Hyderabad Sind),97,[]
1912Q1,415,13,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,10,220,"1,000",Ditto,Sri Gurmat Press,Amritsar,"Gurdit Singh, Bhai",Qissa Wadda Partapi te Kirpal Singh,True,"Story noticed in entry No. 98 at page 18 of the Catalogue for the quarter ending 30th September, 1908.",136,"Bhai Chatar Singh, Jiwan Singh, book-sellers, Amritsar",Amritsar,1911-12,5 annas,3rd,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,"Bhai Chatar Singh, Jiwan Singh, book-sellers, Amritsar",Amritsar,136,[]
1912Q1,416,14,PUNJABI—POETRY—continued.,Punjabi,,Poetry,11,396,2000,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Gurdit Singh, Bhai",Qissa Partapi da,True,Story noticed in entry No. 98 at page 18 of the Catalogue for the quarter ending 30th September 1908.],48,"Bhai Gurdit Singh, Gajjan Singh, book-sellers",Ludhiana,1912-02-01,"Price, 2 annas.",1st,8°,,,,Story noticed in entry No. 98 at page 18 of the Catalogue for the quarter ending 30th September 1908.],,Punjabi,,Sri Gurmat Press,Amritsar,"Bhai Gurdit Singh, Gajjan Singh, book-sellers",Ludhiana,48,"[{""field"": ""reg"", ""issue"": ""reads 396 but degraded, could be 336""}]"
1912Q1,416,14,PUNJABI—POETRY—continued.,Punjabi,,Poetry,12,223,1000,Ditto,Sri Gurmat Press,Amritsar,"Harbhajan Singh, Sant",Sri Guru Nanak Pratap,True,In praise of Guru Nanak.],8,Bhai Mehan Singh,Phagwara,1911-12-05,Free.,1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Bhai Mehan Singh,Phagwara,8,[]
1912Q1,416,14,PUNJABI—POETRY—continued.,Punjabi,,Poetry,13,365,1000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Indar Singh, Bhai",Hari Chand Lila,True,Story of Raja Hari Chand whose charity and piety stood severe tests by Raja Indar through Wiswamitra.],32,"Mian Muhammad Bakhsh, book-seller",Ludhiana,1912-01-31,"Price, 1 anna, 6 pies.",1st,8°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,"Mian Muhammad Bakhsh, book-seller",Ludhiana,32,"[{""field"": ""date"", ""issue"": ""printed 7912, likely 1912""}]"
1912Q1,416,14,PUNJABI—POETRY—continued.,Punjabi,,Poetry,14,230,500,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Kashi Ram, Pandit",Nawan Qissa Ashiqi de Chhand,True,Love verses.],11,Author,Namol (Patiála State.),1911-12-27,"Price, 6 pies.",1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,Namol (Patiala State.),11,[]
1912Q1,416,14,PUNJABI—POETRY—continued.,Punjabi,,Poetry,15,231,500,Ditto,Sri Gurmat Press,Amritsar,"Kashi Ram, Pandit",Tivin wale dian ate chhare dian Bolian,True,Comic songs.],16,Author,Namol (Patiala State.),1911-12-27,"Price, 6 pies.",1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,Namol (Patiala State.),16,[]
1912Q1,416,14,PUNJABI—POETRY—continued.,Punjabi,,Poetry,16,229,500,Ditto,Sri Gurmat Press,Amritsar,"Kashi Ram, Pandit",Nawan Qissa Kuri Vechan da,True,Against demanding money before giving daughters in marriage.],20,Author,Namol (Patiala State).,1911-12-27,"Price, 1 anna.",1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,Namol (Patiala State).,20,[]
1912Q1,416,14,PUNJABI—POETRY—continued.,Punjabi,,Poetry,17,221,1000,Ditto,Sri Gurmat Press,Amritsar,"Kishore Chand, Lala",Nawan Qissa Kaljug de Bahmananda Vritant,True,On the present state of Brahmans.],8,Author,Baddowal (district Ludhiana).,1911-12-05,"Price, 6 pies.",1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,Baddowal (district Ludhiana).,8,[]
1912Q1,416,14,PUNJABI—POETRY—continued.,Punjabi,,Poetry,18,219,1000,Ditto,Sri Gurmat Press,Amritsar,"Kishen Das, Lala",Kaml Netra te Hari Har,True,In praise of Krishna.],8,"Bhai Atar Singh and Sons, book-sellers",Amritsar,1911-12-05,"Price, 3 pies.",,8°,,,R.,,,Punjabi,,Sri Gurmat Press,Amritsar,"Bhai Atar Singh and Sons, book-sellers",Amritsar,8,[]
