quarter,pdf_page,printed_page,section,lang,char,topic,serial,reg,copies,printer_verbatim,printer,pcity,author,title,title_native,gloss,pp_verbatim,publisher,pubcity,date,price,edition,format,method,educ,copyright,notes,marks,norm_lang,periodical,norm_printer,norm_pcity,norm_publisher,norm_pubcity,pp_sum,flags_json
1911Q1,202,9,PUNJABI—FICTION.,Punjabi,,Fiction,1,130,1000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Mansa Singh, B.",Dhiyan da Banaj or a story,True,setting forth the evil results of marrying girls to undesirable men for the sake of pecuniary gain.,91,"B. Labh Singh, Gyani",Amritsar,1910-12-05,3 annas,2nd,8°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,"B. Labh Singh, Gyani",Amritsar,91,[]
1911Q1,202,9,PUNJABI—LANGUAGE.,Punjabi,,Language,1,151,1000,"Siri Gurmat Press, Amritsar.",Siri Gurmat Press,Amritsar,"Karnail Singh, B.",Bal Bodh,True,A Punjabi Primer.,32,B. Dilail Singh,Hoshiárpur,1911-01-03,1 anna,1st,16°,,Y,,,,Punjabi,,Sri Gurmat Press,Amritsar,B. Dilail Singh,Hoshiarpur,32,[]
1911Q1,202,9,PUNJABI—FICTION.,Punjabi,,Fiction,2,145,2000,Ditto,Wazir-i-Hind Press,Amritsar,,Pritam Ji,True,A story illustrative of the fact that one cannot attain communion with God without an ardent love of Him.,144,The Khalsa Tract Society,Amritsar,1910-12-21,2 annas 6 pies,1st,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Khalsa Tract Society,Amritsar,144,[]
1911Q1,202,9,PUNJABI—FICTION.,Punjabi,,Fiction,3,142,2000,Ditto,Wazir-i-Hind Press,Amritsar,,Pyare da pyara,True,A story illustrating the love of the Sikhs towards their Gurus.,120,The Khalsa Tract Society,Amritsar,1910-12-16,2 annas,1st,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Khalsa Tract Society,Amritsar,120,[]
1911Q1,202,9,PUNJABI—FICTION.,Punjabi,,Fiction,4,258,1000,"Anglo-Urdu and Gurmukhi Press, Amritsar.",Anglo-Urdu and Gurmukhi Press,Amritsar,,Qissa Marad chalitr Tota Maina Hissa Pehla wa Duja Tota Kahani,True,A collection of stories in which a parrot tries to prove that women are fickle in love while a maina says that it is the men who are faithless,55,B. Maghi Ram Sant Ram,Amritsar,1911-01-25,4 annas,1st,8°,,,,,,Punjabi,,Anglo-Urdu and Gurmukhi Press,Amritsar,B. Maghi Ram Sant Ram,Amritsar,55,[]
1911Q1,202,9,PUNJABI—FICTION.,Punjabi,,Fiction,5,141,2000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,,Robinson Crusoe da Britant Sanichi 7,True,"Robinson Crusoe, Part VII. A continuation of the story noticed in entry No. 4 at page 7 of the catalogue for the quarter ending the 31st March, 1910.",48,The Khalsa Tract Society,Amritsar,1910-12-15,9 pies,1st,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Khalsa Tract Society,Amritsar,48,[]
1911Q1,202,9,PUNJABI—FICTION.,Punjabi,,Fiction,6,127,1000,Ditto,Wazir-i-Hind Press,Amritsar,,Srimati Dolar Kour,True,A tragedy of the early Sikh times in which the hero and the heroine undergo great trials at the hands of the Muhammadans.,105,"Manager, the Sikh Agency",Amritsar,1910-12-03,10 annas,1st,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,"Manager, the Sikh Agency",Amritsar,105,[]
1911Q1,202,9,PUNJABI—FICTION.,Punjabi,,Fiction,7,257,1000,"Anglo-Urdu and Gurmukhi Press, Amritsar.",Anglo-Urdu and Gurmukhi Press,Amritsar,"Sundar Singh, B.",Grihast Ashram arthat Ghar da Nirbah,True,A domestic story illustrating how a single lady saved a family from starvation which would have resulted from the expensive habits of the members.,232,The Khushdil Agency,Amritsar,1911-01-22,8 annas,1st,8°,,,,,,Punjabi,,Anglo-Urdu and Gurmukhi Press,Amritsar,The Khushdil Agency,Amritsar,232,[]
1911Q1,203,10,PUNJABI—MEDICINE.,Punjabi,,Medicine,1,159,1000,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,,Grantha Vaidic Amir Prakash,True,A book on the Vaidyae system of medicine.,111,B. Hari Singh Gurdit Singh,Amritsar,1911-01-15,"Price, 4 annas.",second,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,B. Hari Singh Gurdit Singh,Amritsar,111,[]
1911Q1,203,10,PUNJABI—MISCELLANEOUS.,Punjabi,,Miscellaneous,1,226,1000,"Shri Balmukand Press, Lahore.",Shri Balmukand Press,Lahore,"Awtar Singh, B.",Khalsa Dharam Darpan,True,"A pamphlet showing the advantages of some distinctive features of Sikhism such as keeping of long hair, &c.",103,B. Pratap Singh Sundar Singh,Lyllapur,1910-12-26,"Price, 3 annas.",1st,16°,,,,,X,Punjabi,,Shri Balmukand Press,Lahore,B. Pratap Singh Sundar Singh,Lyllapur,103,[]
1911Q1,203,10,PUNJABI—MEDICINE.,Punjabi,,Medicine,2,143,2000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,,Khai Rog (Tapdiq) ton Rakhiya,True,A pamphlet on the causes of consumption and the measures to be taken against them.,32,The Khalsa Tract Society,Amritsar,1910-12-17,"Price, 1 anna.",1st,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Khalsa Tract Society,Amritsar,32,[]
1911Q1,203,10,PUNJABI—MISCELLANEOUS.,Punjabi,,Miscellaneous,2,154,1000,"Siri Gurmat Press, Amritsar",Siri Gurmat Press,Amritsar,"Badan Singh, B.",Dil Prachawa do gharian,True,"Short Stories about Sheikh Chilli and Birbal, a courtier of the Emperor Akbar.",48,B. Atar Singh and Sons,Amritsar,1911-01-05,"Price, 2 annas.",1st,8°,,,,,X,Punjabi,,Sri Gurmat Press,Amritsar,B. Atar Singh and Sons,Amritsar,48,[]
1911Q1,203,10,PUNJABI—MEDICINE.,Punjabi,,Medicine,3,256,300,"Anglo-Urdu and Gurmukhi Press, Amritsar.",Anglo-Urdu and Gurmukhi Press,Amritsar,,Pustak Zindagi Prakash,True,A treatise on the Vaidyak system of medicine dealing chiefly with the treatment of the kidney diseases.,80,B. Bhagat Singh,Amritsar,1911-01-15,"Price, 8 annas.",1st,8°,,,,,,Punjabi,,Anglo-Urdu and Gurmukhi Press,Amritsar,B. Bhagat Singh,Amritsar,80,[]
1911Q1,203,10,PUNJABI—MISCELLANEOUS.,Punjabi,,Miscellaneous,3,86,500,"Bombay Press, Lahore,",Bombay Press,Lahore,"Bishan Das, L, M. A.",Balkan di Sikhiya,True,"A treatise on the method of imparting religious, moral and physical instruction to children.",233,the author,Jullundur,1910-12-05,"Price, 8 annas.",1st,16°,,,"Lala Bishan Das, Puri, M.A. Jullundur; No. 8 dated 20th January, 1911.",,X,Punjabi,,Bombay Press,Lahore,the author,Jullundur,233,"[{""field"": ""copyright"", ""issue"": ""faint print, name partly illegible""}]"
1911Q1,203,10,PUNJABI—MISCELLANEOUS.,Punjabi,,Miscellaneous,4,133,1000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,,Challenge,True,A leaflet laying down the terms of a religious debate to be held between P. Kartar Singh for the Sikhs on one side and P. Keshwa Nand on tha other side.,22,"The Secretary, Siri Guru Singh Sabha",Amritsar,1910-12-07,Free.,1st,16°,,,,,X,Punjabi,,Wazir-i-Hind Press,Amritsar,"The Secretary, Siri Guru Singh Sabha",Amritsar,22,[]
1911Q1,203,10,PUNJABI—MISCELLANEOUS.,Punjabi,,Miscellaneous,5,227,1000,"Balmukand Press, Lahore.",Balmukand Press,Lahore,"Dit Singh, B.",Gourmat Arti Prabodh,True,A dissertation calculated to arouse in the Sikhs a feeling of refraining from the ceremonies performed by the Hindus at the time of their evening worship.,68,Dr. Baldev Singh,Lahore,1910-12-28,"Price, 2 annas, 6 pies.",2nd,16°,,,,,X,Punjabi,,Balmukand Press,Lahore,Dr. Baldev Singh,Lahore,68,"[{""field"": ""copies"", ""issue"": ""printed '1.000' ambiguous""}]"
1911Q1,204,11,PUNJABI—MISCELLANEOUS—CONTINUNED.,Punjabi,,Miscellaneous,6,131,"1,000","Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,,Greh Shikhiya,True,A pamphlet which teaches methods of living happily in families,47,The Punjabi Prachar Book Agency,Lahore,1910-12-05,"Price, 4 annas.",1st,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,The Punjabi Prachar Book Agency,Lahore,47,[]
1911Q1,204,11,PUNJABI—MISCELLANEOUS—CONTINUNED.,Punjabi,,Miscellaneous,7,82,"20,000","Bombay Press, Lahore.",Bombay Press,Lahore,,"Hand Bill No. 31, Mapian de Ladale",True,A leaflet directed against the spoiling of children by parents.,4,The Sikh Hand Bill Committee,Lahore,1910-11-20,Free.,1st,8°,,,,,,Punjabi,,Bombay Press,Lahore,The Sikh Hand Bill Committee,Lahore,4,[]
1911Q1,204,11,PUNJABI—MISCELLANEOUS—CONTINUNED.,Punjabi,,Miscellaneous,8,137,"2,000","Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Jodh Singh, B., M.A.",Lekh Sikhi asulan par,True,"or a apamphlet explaining why the Sikhs do not shave, why do they always keep an iron implement with them, &c.",15,The Khalsa National Agency,Amritsar,1910-12-09,"Price, 1 anna.",2nd,8°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,The Khalsa National Agency,Amritsar,15,[]
1911Q1,204,11,PUNJABI—MISCELLANEOUS—CONTINUNED.,Punjabi,,Miscellaneous,9,84,"20,000","Bombay Press, Lahore.",Bombay Press,Lahore,,Jua kinen na jittia sabh jue jitte,True,A leaflet directed against gambling.,4,The Sikh Hand Bill Committee,Lahore,1910-11-29,Free.,1st,8°,,,,,,Punjabi,,Bombay Press,Lahore,The Sikh Hand Bill Committee,Lahore,4,[]
1911Q1,204,11,PUNJABI—MISCELLANEOUS—CONTINUNED.,Punjabi,,Miscellaneous,10,254,"1,000","Anglo-Urdu and Gurmukhi Press, Amritsar.",Anglo-Urdu and Gurmukhi Press,Amritsar,,"Khalsa Gurmukhi Diary Sann, 1911",True,A Punjabi diary for the year 1911.,369,B. Bhagat Singh,Amritsar,1911-01-01,"Price, 5 annas.",1st,16°,,,,,,Punjabi,,Anglo-Urdu and Gurmukhi Press,Amritsar,B. Bhagat Singh,Amritsar,369,[]
1911Q1,204,11,PUNJABI—MISCELLANEOUS—CONTINUNED.,Punjabi,,Miscellaneous,11,194,"2,000","Gurmukhi Press, Peshawar Cantonment.",Gurmukhi Press,Peshawar Cantonment,,Murakh Gand Pawe Muh Mari,True,A hand bill delineating a marked distinction between the Hindus and the Sikhs.,One sheet,The Sikh Book Agency,Peshawar cantonment,1910-12-24,Free.,1st,4°,,,,,,Punjabi,,Gurmukhi Press,Peshawar Cantonment,The Sikh Book Agency,Peshawar Cantonment,,[]
1911Q1,204,11,PUNJABI—MISCELLANEOUS—CONTINUNED.,Punjabi,,Miscellaneous,12,213,"1,000","Vidya Sagar Press, Lahore.",Vidya Sagar Press,Lahore,"Ram Kishan, Hakim.",Rupaya kaman di kala arthat Harfan Maula wadi,True,"The Punjabi version of the book noticed in entry No. 107, at page 34 of the catalogue for the quarter ending the 31st December, 1900.",168,the author,Lahore,1911-01-24,"Price, Rs. 2.",1st,8°,,,,,,Punjabi,,Vidya Sagar Press,Lahore,the author,Lahore,168,"[{""field"": ""serial"", ""issue"": ""printed serial digit unclear (12)""}]"
1911Q1,204,11,PUNJABI—MISCELLANEOUS—CONTINUNED.,Punjabi,,Miscellaneous,13,293,"1,000","Bombay Press, Lahore.",Bombay Press,Lahore,,Takhte ton Takht,True,"A translation into Punjabi of the book ""From poverty to power"" by B. Amar Singh, Amritsar.","103, 15",the translator,Amritsar,1911-01-01,"Price, 4 annas.",1st,16°,,,,,,Punjabi,,Bombay Press,Lahore,the translator,Amritsar,118,"[{""field"": ""serial"", ""issue"": ""printed serial digit unclear (13)""}]"
1911Q1,205,12,PUNJABI—POETRY.,Punjabi,,Poetry,1,48,"1,000","Siri Gurmat Press, Amritsar.",Siri Gurmat Press,Amritsar,"Arjan Singh, B.",Asli trana afim arthat afimi the nar,True,Verses directed against opium eaters.,8,"Bhai Atar Singh and sons, Book-sellers",Amritsar,1910-11-15,"Price, 3 pies",1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,"Bhai Atar Singh and sons, Book-sellers",Amritsar,8,"[{""field"": ""title"", ""issue"": ""romanization spelling uncertain (afim/arthat/afimi)""}]"
1911Q1,205,12,PUNJABI—POETRY.,Punjabi,,Poetry,2,51,"2,000",Ditto,Siri Gurmat Press,Amritsar,,Ath Prasang Panje Sahib ji da,True,"Story noticed in entry No. 172, at page 13 of the Catalogue for the quarter ending the 30th September, 1910.",16,B. Hakim Sing,Amritsar,1910-11-20,"Price, 6 pies",1st,,,,,"Story noticed in entry No. 172, at page 13 of the Catalogue for the quarter ending the 30th September, 1910.",,Punjabi,,Sri Gurmat Press,Amritsar,B. Hakim Sing,Amritsar,16,[]
1911Q1,205,12,PUNJABI—POETRY.,Punjabi,,Poetry,3,160,"2,000",Ditto,Siri Gurmat Press,Amritsar,,Bani Bhagtan,True,Select verses from the Sikh Grantha.,527,"B. Chatar Singh, Jiwan Singh",Amritsar,1911-01-05,"Price, 10 annas",1st,8°,,,,,X,Punjabi,,Sri Gurmat Press,Amritsar,"B. Chatar Singh, Jiwan Singh",Amritsar,527,"[{""field"": ""serial"", ""issue"": ""serial number obscured by pencil cross, inferred as 3""}]"
1911Q1,205,12,PUNJABI—POETRY.,Punjabi,,Poetry,4,176,"1,000","Gurmukhi Press, Peshawar Cantonment.",Gurmukhi Press,Peshawar Cantonment,"Bhagat Singh, B.",Barah mah Manjh Satik,True,Devotional verses with a commentary.,116,Author,Peshawar,1910-11-30,"Price, 5 annas",1st,16°,,,,,X,Punjabi,,Gurmukhi Press,Peshawar Cantonment,Author,Peshawar,116,[]
1911Q1,205,12,PUNJABI—POETRY.,Punjabi,,Poetry,5,203,500,"Punjab Economical Press, Lahore.",Punjab Economical Press,Lahore,"Brahm Das, Sant.",Bara Mah,True,Admonitory verses beginning with the names of the lunar months.,8,Bhai Ram Kishan Singh,Gujránwála,1911-01-08,"Price, 1 anna",1st,16°,,,,,,Punjabi,,Punjab Economical Press,Lahore,Bhai Ram Kishan Singh,Gujranwala,8,[]
1911Q1,205,12,PUNJABI—POETRY.,Punjabi,,Poetry,6,57,"1,000","Siri Gurmat Press, Amritsar.",Siri Gurmat Press,Amritsar,"Daya Singh, B.",Mukammal Fanah da Makan,True,Admonitory verses.,64,"B. Chatar Singh, Jiwan Singh",Amritsar,1910-11-25,"Price, 3 annas",1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,"B. Chatar Singh, Jiwan Singh",Amritsar,64,[]
1911Q1,205,12,PUNJABI—POETRY.,Punjabi,,Poetry,7,46,"1,000",Ditto,Siri Gurmat Press,Amritsar,"Fateh Singh, B.",Holiyan di Kartut,True,Verses condemning the Holi festival as celebrated by the Hindus and pointing out the right way of celebrating the festival from the Sikh point of view.,14,"The Khalsa Jatha, Bar",Toba Tek Singh,1910-11-10,"Price, 3 pies",1st,16°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,"The Khalsa Jatha, Bar",Toba Tek Singh,14,[]
1911Q1,205,12,PUNJABI—MISCELLANEOUS—concluded.,Punjabi,,Miscellaneous,14,159,500,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Teja Singh, B.",Ninda Nirodh,True,"A pamphlet directed against one written by B. Narain Singh, who made some remarks against the Singh Sabha.",18,B. Sucha Singh,Amritsar,1910-12-28,Free,1st,8°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,B. Sucha Singh,Amritsar,18,[]
1911Q1,206,13,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,8,229,2000,"Shri Balmukand Press, Lahore.",Shri Balmukand Press,Lahore,"Ghasita Ram, Chaudhari",Qissa Ram Murti,True,"Verses in praise of the wonderful feats of strength performed by Ram Murti, the distinguished Indian athlete.",8,P. Roda Ram,Lahore,1910-12-30,"Price, 3 pies.",1st,8°,,,,,,Punjabi,,Shri Balmukand Press,Lahore,P. Roda Ram,Lahore,8,[]
1911Q1,206,13,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,9,152,1000,"Siri Gurmat Press, Amritsar.",Siri Gurmat Press,Amritsar,"Girdhar Rai, B.",Pothi Kundalie wadde Girdbar Raiji,True,Admonitory verses.,94,"B. Chatar, Singh Jiwan Singh",Amritsar,1911-01-03,"Price, 4 annas.",3rd,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,"B. Chatar, Singh Jiwan Singh",Amritsar,94,"[{""field"": ""author"", ""issue"": ""romanized name partly obscured; 'Girdbar Raiji' vs 'Girdhar Raiji'""}]"
1911Q1,206,13,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,10,50,1000,Ditto,Siri Gurmat Press,Amritsar,"Gopal Das, B.",Sucha Updesh,True,Verses directed against the feeding of the Brahmans.,8,Author,Jhingar Kalan,1910-11-20,"Price, 6 pies.",1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,Jhingar Kalan,8,[]
1911Q1,206,13,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,11,80,1000,"Bombay Press, Lahore.",Bombay Press,Lahore,"Gurmukh Singh, B.",Wihar Sudhar,True,Verses directed against the betrothal and marriage ceremonies as performed by the Hindus of the present day.,333,The Panch Kalsa Diwan,Amritsar,1910-11-12,"Price, 8 annas.",1st,16°,,,"Panch Khalsa Diwan Bhasaur, No. 7, dated the 20th January 1911.",,,Punjabi,,Bombay Press,Lahore,The Panch Kalsa Diwan,Amritsar,333,"[{""field"": ""serial"", ""issue"": ""serial number obscured in margin; inferred as 11""}]"
1911Q1,206,13,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,12,162,1000,"Siri Gurmat Press, Amritsar.",Siri Gurmat Press,Amritsar,,Gutka Prem Bani,True,Select verses from the Sikh Granths.,17,B. Budh Singh,District Jullundur,1911-01-15,Free.,1st,16°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,B. Budh Singh,District Jullundur,17,"[{""field"": ""serial"", ""issue"": ""serial number obscured; inferred as 12""}]"
1911Q1,206,13,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,13,225,30000,"Bombay Press, Lahore.",Bombay Press,Lahore,,"Hand Bill No. 33, Sachi Yadgar",True,"Verses in praise and commemoration of Guru Gobind Singh, the 10th Sikh Guru.",4,"The Khalsa Dewan, Maghiána, and the Sikh Hand Bill Committee",Lahore,1910-12-31,Free.,1st,8°,,,,,,Punjabi,,Bombay Press,Lahore,"The Khalsa Dewan, Maghiana, and the Sikh Hand Bill Committee",Lahore,4,"[{""field"": ""serial"", ""issue"": ""serial number obscured; inferred as 13""}]"
1911Q1,206,13,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,14,41,500,"Siri Gurmat Press, Amritsar.",Siri Gurmat Press,Amritsar,"Harnam Singh, B.",Panchal Desh di fariyad Khalsa ji agge,True,Verses urging the importance of social reform amongst the Sikhs.,42,Author,Sahiwál,1910-11-02,"Price, 1 anna.",1st,16°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,Sahiwal,42,"[{""field"": ""serial"", ""issue"": ""serial number obscured; inferred as 14""}]"
1911Q1,206,13,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,15,42,500,Ditto,Siri Gurmat Press,Amritsar,,Desh ate Panth di nazak dasha par vichar,True,Verses urging the importance of social reform amongst the Sikhs of Sáhiwál.,12,Author,Sáhiwál,1910-11-02,"Price, 6 pies.",1st,16°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,Sahiwal,12,[]
1911Q1,207,14,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,16,158,500,"Siri Gurmat Press, Amritsar.",Siri Gurmat Press,Amritsar,"Hira Singh, B.",Nawen dhang di Janjh Sar.,True,Verses recited on the occasion of a Hindu marriage before the feast is served.,11,"Author, Fatta Malhoka",,1911-01-10,"Price, 6 pies.",1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,"Author, Fatta Malhoka",,11,[]
1911Q1,207,14,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,17,157,500,Ditto,Siri Gurmat Press,Amritsar,"Ishar Singh, B.",Kala Kalgi Dhar Ji ki.,True,"An account of the miracles performed by Guru Gobind Singh, the tenth Sikh Guru.",16,"B. Chatar Singh, Sobha Singh, Hukam Singh, Amritsar",Amritsar,1911-01-07,Free.,1st,16°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,"B. Chatar Singh, Sobha Singh, Hukam Singh, Amritsar",Amritsar,16,"[{""field"": ""author"", ""issue"": ""first name possibly 'Ishar' or 'Ishan'""}]"
1911Q1,207,14,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,18,139,500,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Jita Singh, B.",Paintis Akhari.,True,The interpretation attached to the 35 letters of the Gurmukhi alphabet from a spiritual point of view.,8,"Author, Pilkhani",,1910-12-12,"Price, 3 pies.",1st,8°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,"Author, Pilkhani",,8,[]
1911Q1,207,14,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,19,124,"3,000","Arya Press, Gujránwála.",Arya Press,Gujránwála,"Kali Das, L.",Gopi Chand.,True,"Story noticed in entry No. 152 at page 11 of the catalogue for the quarter ending the 30th June, 1909.",156,"Author, Gujránwála",Gujránwála,1911-01-20,"Price, 5 annas.",9th,8°,,,,,,Punjabi,,Arya Steam Press,Gujranwala,"Author, Gujranwala",Gujranwala,156,[]
1911Q1,207,14,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,20,190,"1,000","Gurmukhi Press, Pesháwar cantonment.",Gurmukhi Press,Pesháwar cantonment,"Kartar Singh, B.",Qissa Niyog.,True,"Verses condemning the doctrine of Niyoga as expounded by Sawami Daya Nand, the founder of the Arya Samaj.",28,"B. Bagh Singh, Panch Khalsa Agency, Pesháwar cantonment",Pesháwar cantonment,1910-08-28,"Price, 1 anna.",1st,16°,,,,,,Punjabi,,Gurmukhi Press,Peshawar Cantonment,"B. Bagh Singh, Panch Khalsa Agency, Peshawar cantonment",Peshawar Cantonment,28,[]
1911Q1,207,14,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,21,52,"1,000","Siri Gurmat Press, Amritsar.",Siri Gurmat Press,Amritsar,"Keshwanand, P.",Darshan Siri Nankána Sahib.,True,"Verses in praise of Nankána Sahib, the birth-place of Baba Nanak, the founder of the Sikh religion.",4,"B. Daya Singh and Sons, Lahore",Lahore,1910-11-22,"Price, 3 pies.",1st,8°,,,,,X,Punjabi,,Sri Gurmat Press,Amritsar,"B. Daya Singh and Sons, Lahore",Lahore,4,[]
1911Q1,207,14,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,22,58,"1,000",Ditto,Siri Gurmat Press,Amritsar,"Kishan Singh, B.",Qissa Shirin Farhad.,True,The well known love story of Shirin and Farhad.,176,"B. Kishan Chand, Kali Das, Amritsar",Amritsar,1910-11-27,"Price, 5 annas.",5th,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,"B. Kishan Chand, Kali Das, Amritsar",Amritsar,176,[]
1911Q1,207,14,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,23,125,"2,000","Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Krishna Nand, B.",Bhajan Sángrah.,True,A collection of devotional songs.,448,"Compiler, Amritsar",Amritsar,1910-12-01,"Price, 8 annas.",1st,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,"Compiler, Amritsar",Amritsar,448,[]
1911Q1,207,14,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,24,117,"2,000","Brahman Press, Ráwalpindi.",Brahman Press,Ráwalpindi,"Mast Gir, B.","Ustati Sach Khand Patat Udharan Shri Darbar Sahib ji, Amritsar.",True,"Verses in praise of the Golden Temple, Amritsar.",8,"Author, Ráwalpindi",Ráwalpindi,1910-05-01,"Price, 3 pies.",1st,8°,litho.,,,,,Punjabi,,Brahman Press,Rawalpindi,"Author, Rawalpindi",Rawalpindi,8,[]
1911Q1,208,15,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,25,43,1000,"Siri Gurmat Press, Amritsar.",Siri Gurmat Press,Amritsar,"Matab Kaur, Bibi.",Ghati Gehna,True,Verses condemning the locking up of money in the form of ornaments.,11,Author (Authoress),Amritsar,1910-11-02,"Price, 6 pies",1st,16°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author (Authoress),Amritsar,11,[]
1911Q1,208,15,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,26,54,1000,Ditto,Siri Gurmat Press,Amritsar,"Mit Singh, B.",Patal,True,Verses recited by the Hindu bridegroom before the marriage feast.,12,B. Jawand Singh,Khadrawanwála,1910-11-25,"Price, 6 pies",1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,B. Jawand Singh,Khadrawanwala,12,[]
1911Q1,208,15,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,27,212,2000,"Vidiya Sagar Press, Lahore.",Vidiya Sagar Press,Lahore,,Mukammal Bhajan Dukh Vinas,True,or devotional songs collectad by Lala Kotu Ram of Shikárpur.,416,D. M. Malak and Brothers,Lahore,1910-12-18,"Price, 4 annas",1st,32°,,,,,X,Punjabi,,Vidiya Sagar Press,Lahore,D. M. Malak and Brothers,Lahore,416,"[{""field"": ""gloss"", ""issue"": ""'collectad' as printed""}]"
1911Q1,208,15,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,28,155,500,"Siri Gurmat Press, Amritsar.",Siri Gurmat Press,Amritsar,"Narayan Singh, B.",Arya Niyog,True,"Verses condemning the doctrine of Niyoga as expounded by Sawami Daya Nand, the founder of the Arya Samaj.",16,Author,district Hoshiárpur,1911-01-07,"Price, 6 pies",1st,16°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,district Hoshiarpur,16,[]
1911Q1,208,15,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,29,53,1000,Ditto,Siri Gurmat Press,Amritsar,"Narayan Singh, B.",Qissa Chharian de Dukh,True,Verses deploring the condition of unmarried men.,12,B. Jawand Singh,Khadrawanwala,1910-11-25,"Price, 6 pies",1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,B. Jawand Singh,Khadrawanwala,12,[]
1911Q1,208,15,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,30,56,1000,Ditto,Siri Gurmat Press,Amritsar,"Natha Singh, B.",Qissa Machhar Pissu,True,Verses describing the trouble caused by the gnats and mosquitoes.,8,M. Hari Das,Patiála,1910-11-25,"Price, 3 pies",1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,M. Hari Das,Patiala,8,[]
1911Q1,208,15,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,31,55,1000,Ditto,Siri Gurmat Press,Amritsar,"Raghunath Das, P.",Siharfi,True,Devotional verses.,8,Author,Amritsar,1910-11-25,"Price, 3 pies",1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,Amritsar,8,[]
