quarter,pdf_page,printed_page,section,lang,char,topic,serial,reg,copies,printer_verbatim,printer,pcity,author,title,title_native,gloss,pp_verbatim,publisher,pubcity,date,price,edition,format,method,educ,copyright,notes,marks,norm_lang,periodical,norm_printer,norm_pcity,norm_publisher,norm_pubcity,pp_sum,flags_json
1911Q4,363,9,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,252,1443,500,"Gurmukhi Press, Peshawar cantonment.",Gurmukhi Press,Peshawar cantonment,"Diwan Singh, B. Granthi",Sri Guru Nanak dev ji da sahj jog updesh te saphal darshan,True,In praise of Guru Nanak and his teachings.],20,Author,Peshawar,1911-11-30,Free,1st,16°,,,,,,Punjabi,,Gurmukhi Press,Peshawar Cantonment,Author,Peshawar,20,"[{""field"": ""serial"", ""issue"": ""left margin serial faint, read as 252""}]"
1911Q4,363,9,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,253,1319,1000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Gurbakhsh Singh, Bhai",Aduti agam,True,Verses praising Guru Nanak and describing his mission.],14,Bhai Bahal Singh,Rupar,1911-08-12,"1 anna, 6 pies",1st,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Bhai Bahal Singh,Rupar,14,[]
1911Q4,363,9,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,254,1389,1000,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Gurdit Singh, Bhai","Randa, Randi",True,An account of a remarriage between a widow and a widower.],15,Bhai Hardit Singh,Amritsar,1911-09-25,6 pies,1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Bhai Hardit Singh,Amritsar,15,[]
1911Q4,363,9,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,255,1515,2000,Ditto.,Sri Gurmat Press,Amritsar,"Gurdit Singh, Bhai",Gau da Dhandora,True,Cry of the cow praying for protection.],29,"Bhai Gurdit Singh and Gajan Singh, Book-sellers",Ludhiana,1911-11-10,"1 anna, 6 pies",1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,"Bhai Gurdit Singh and Gajan Singh, Book-sellers",Ludhiana,29,"[{""field"": ""serial"", ""issue"": ""serial faint, read as 255""}]"
1911Q4,363,9,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,256,1513,1000,Ditto.,Sri Gurmat Press,Amritsar,"Ganga Singh, Bhai",Nawan Qissa Shamo Nar,True,"The story of Sham Kaur, who was separated from her husband at a railway station, and was murdered by a kahar, with whom she stayed for the night.]",40,Author,Bhundar,1911-10-20,2 annas,1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,Bhundar,40,"[{""field"": ""serial"", ""issue"": ""serial faint, read as 256""}]"
1911Q4,364,10,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,257,1204,2000,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Gurdit Singh, Bhai",Nit sar char yaci,True,Verses describing the various kinds of evil friends and the bad results arising from their society.,32,"Gurdit Singh Gajjan Singh, book-sellers",Ludhiána,1911-08-20,"Price, 1 anna 6 pies.",2nd,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,"Gurdit Singh Gajjan Singh, book-sellers",Ludhiana,32,[]
1911Q4,364,10,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,258,1519,1000,Ditto,Sri Gurmat Press,Amritsar,Harnam Singh,Asis pita wallon patri nun Kauthar,True,A father's advice to her daughter about her future career.,8,Author,Gujrát,1911-11-10,"Price, 3 pies",3rd,16°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,Gujrat,8,[]
1911Q4,364,10,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,259,1504,1000,Ditto,Sri Gurmat Press,Amritsar,"Hakim Singh, Bhai",Nawan Qissa chhappe Hakim Singh,True,Admonitory verses.,8,"Arjan Singh, Haldiwala",Amritsar,1911-10-15,"Price, 3 pies.",2nd,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,"Arjan Singh, Haldiwala",Amritsar,8,"[{""field"": ""copies"", ""issue"": ""printed '1,0C0' partly degraded""}]"
1911Q4,364,10,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,260,1512,4000,Ditto,Sri Gurmat Press,Amritsar,"Harnam Singh, Bhai",Ustat Sri Guru Nanak Sahib ji,True,In praise of Guru Nanak,16,"Bhai Chatar Singh Jiwan Singh, book-sellers",Amritsar,1911-10-20,"Price, 6 pies.",,16°,,,,"[Previous edition noticed in entry No. 112 at page 15 of the catalogue for the quarter ending 30th June, 1911.]",,Punjabi,,Sri Gurmat Press,Amritsar,"Bhai Chatar Singh Jiwan Singh, book-sellers",Amritsar,16,[]
1911Q4,364,10,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,261,1475,3000,"McKee Press, Gujránwála.",McKee Press,Gujránwála,"Kali Das, Pandit",Gopi Chand,True,"Story of Raja Gopi Chand. Noticed in entry No. 19 at page 14 of the catalogue for the quarter ending 31st March, 1911.",156,Author,Gujránwála,1911-12-05,"Price, 5 annas.",,8°,,,,,X,Punjabi,,McKee Press,Gujranwala,Author,Gujranwala,156,[]
1911Q4,364,10,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,262,1565,3000,Ditto,McKee Press,Gujránwála,"Kali Das, Pandit",Wadda Haqiqat Rai,True,"Story noticed in entry No. 174 at page 13 of the catalogue for the quarter ending 30th September, 1910.",96,Author,Gujránwála,1911-11-21,"Price, 4 annas.",13th,8°,,,,,,Punjabi,,McKee Press,Gujranwala,Author,Gujranwala,96,[]
1911Q4,364,10,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,263,1507,2000,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,Kadar Yar,Qissa Puran Bhagat,True,"Story noticed in entry No. 59 at page 14 of the catalogue for the quarter ending 30th June, 1909.",77,"Bhai Chatar Singh Jiwan Singh, book-sellers",Amritsar,1911-10-02,"Price, 1 anna 6 pies.",2nd,8°,,,,,X,Punjabi,,Sri Gurmat Press,Amritsar,"Bhai Chatar Singh Jiwan Singh, book-sellers",Amritsar,77,[]
1911Q4,364,10,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,264,1345,5000,"McKee Press, Gujránwála.",McKee Press,Gujránwála,Kali Das,Puran Bhagat,True,"The story noticed in entry No. 92 at page 14 of the catalogue for the quarter ending 30th June, 1910.",163,"Pandit Shambhu Nath, book-seller",Gujránwála,1911-09-16,"Price, 5 annas.",18th,8°,,,,,,Punjabi,,McKee Press,Gujranwala,"Pandit Shambhu Nath, book-seller",Gujranwala,163,[]
1911Q4,365,11,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,265,1531,1000,"Bombay Press, Lahore.",Bombay Press,Lahore,"Kartar Singh, Bhai, Gyani",Baba Banda Bahadur,True,"Subject noticed in entry No. 176 at page 13 of the catalogue for the quarter ending 30th September, 1910.",291,"Bhai Ladha Singh, book-seller",Lahore,1911-10-16,Rs. 12 annas,2nd,8°,,,,,X; 19,Punjabi,,Bombay Press,Lahore,"Bhai Ladha Singh, book-seller",Lahore,291,"[{""field"": ""serial"", ""issue"": ""leading digit degraded, reads '265'?""}, {""field"": ""price"", ""issue"": ""printed 'Price, 12 annas'""}]"
1911Q4,365,11,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,266,1316,2000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Kanshi Ram, Lala",Qissa Raja Bharthari,True,"The story of Raja Bharthari, who afterwards became a renowned jogi.",63,"Shaikh Allah Bakhsh and Ilahi Bakhsh, book-sellers",Ludhiana,1911-08-16,2 annas,1st,8°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,"Shaikh Allah Bakhsh and Ilahi Bakhsh, book-sellers",Ludhiana,63,[]
1911Q4,365,11,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,267,1303,1000,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Kundan Ram, Bhai",Nawan Qissa Jind Virlap,True,Devotional verses according to the months of the Hindu year.,16,Bhai Bishan Singh,Dhianoo Majra (Patiala State),1911-08-15,1 anna,1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Bhai Bishan Singh,Dhianoo Majra (Patiala State),16,[]
1911Q4,365,11,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,268,1379,1000,"Bombay Machine Press, Lahore.",Bombay Machine Press,Lahore,"Kartar Singh, Bhai, Gyani",Sidk Khalsa,True,"A brief account of Sikh martyrs, their heroism, and their persecution.",252,"Bhai Ladha Singh, book-seller",Lahore,"1911-06-14 (1st Har, Sambat Guru Nanak 442)",Rs. 12 annas,1st,8°,,,"Bhai Kartar Singh, Gyani, Granthi, 47th Sikhs, Jullundur; No. 149, dated 23rd October, 1911.",,X; 20,Punjabi,,Bombay Machine Press,Lahore,"Bhai Ladha Singh, book-seller",Lahore,252,"[{""field"": ""price"", ""issue"": ""printed 'Price, 12 annas'""}]"
1911Q4,365,11,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,269,1306,500,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Manghu Ram, Bhagat, and Bhai Gurbha Ram",Ath granth anbhao vilas,True,"A description of true spiritual guides, saints and yogis.",244,"Bhagat Wasan Das, Kisu Mal, Perani","Hyderabad, Sind",1911-08-25,10 annas,1st,8°,,,,,X,Punjabi,,Sri Gurmat Press,Amritsar,"Bhagat Wasan Das, Kisu Mal, Perani","Hyderabad, Sind",244,"[{""field"": ""serial"", ""issue"": ""digit degraded, reads '269'?""}]"
1911Q4,365,11,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,270,1506,2000,Ditto,Sri Gurmat Press,Amritsar,"Mangal Singh, Bhai",Qissa Nam Ustati Paintisakhri,True,Devotional and admonitory verses.,7,Author,Dehar (Gurdaspur district),1911-10-20,1 anna,1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,Dehar (Gurdaspur district),7,"[{""field"": ""date"", ""issue"": ""day reads '20th'?""}]"
1911Q4,365,11,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,271,1505,1000,Ditto,Sri Gurmat Press,Amritsar,"Mit Singh, Bhai",Laghu Shahid Prakash,True,A brief account of the martyrdom of the two younger sons of Guru Gobind Singh at Sirhind.,63,"Bhai Palsotam Singh, book-seller",village Churchak (Ferozepore district),1911-10-20,2 annas,1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,"Bhai Palsotam Singh, book-seller",village Churchak (Ferozepore district),63,[]
1911Q4,365,11,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,272,1309,1000,Ditto,Sri Gurmat Press,Amritsar,"Mal Singh, Sant",Dampti Vilas,True,A debate on man and woman.,8,"Harnam Singh, Sant","Barundi, district Ludhiana",1911-08-26,6 pies,1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,"Harnam Singh, Sant","Barundi, district Ludhiana",8,[]
1911Q4,366,12,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,273,1308,1000,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Mal Singh, Sant",Siharfi,True,Admonitory verses arranged alphabetically.,8,Harnam Singh,"Farundi, district Ludhiána",1911-08-26,"Price, 6 pies.",1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Harnam Singh,"Farundi, district Ludhiana",8,[]
1911Q4,366,12,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,274,1382,1000,Ditto,Sri Gurmat Press,Amritsar,"Pratap Singh, Bhai",Mul Viah,True,Against giving daughters and sisters in marriage for money.,46,Author,Dusangh Khurd,1911-09-10,"Price, 1 anna 3 pies.",1st,16°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,Dusangh Khurd,46,[]
1911Q4,366,12,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,275,1311,1000,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,,Prabodh Chatrangni,True,Verses on the unity of God and the soul,50,Bhai Gurbakhsh Singh Brothers,Tarn Táran,1911-08-01,"Price, 1 anna.",1st,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Bhai Gurbakhsh Singh Brothers,Tarn Taran,50,"[{""field"": ""copies"", ""issue"": ""1,000 reading uncertain but standard""}]"
1911Q4,366,12,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,276,1529,2000,"Balmukand Press, Lahore.",Balmukand Press,Lahore,"Roda Ram, Pandit",Bara Mah Guru Nanak Sahib ji ka,True,Verses in praise of Guru Nanak.,8,Author,Lahore,1911-12-03,"Price, 3 pies.",1st,8°,,,,,,Punjabi,,Balmukand Press,Lahore,Author,Lahore,8,[]
1911Q4,366,12,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,277,1388,1000,"Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,Sadhu Singh,Mahan Bal Bir,True,Verses in praise of Guru Har Gobind.,8,Diwan Singh of Bishandour,,1911-09-20,"Price, 3 pies.",2nd,16°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Diwan Singh of Bishandour,,8,[]
1911Q4,366,12,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,278,1298,500,Ditto,Sri Gurmat Press,Amritsar,"Sant Dass, Sadhu",Gou-mata aur Ham,True,Verses on the protection of the cow by Hindus.,16,Tek Chand of Kot Bakhtu,,1911-08-04,"Price, 3 pies.",1st,16°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Tek Chand of Kot Bakhtu,,16,[]
1911Q4,366,12,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,279,1387,1000,Ditto,Sri Gurmat Press,Amritsar,"Sadhu Singh, Gyani",Sachcha Upkari,True,"Verses in commemoration of the public good done by Guru Arjan, the 5th Sikh Guru.",8,Diwan Singh of Bishandour,district Jhelum,1911-09-20,"Price, 3 pies.",3rd,16°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Diwan Singh of Bishandour,district Jhelum,8,[]
1911Q4,366,12,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,280,1502,1000,Ditto,Sri Gurmat Press,Amritsar,,Satik Kabit Sawayye Bhai Gur Das ji de,True,"The subject noticed in entry No. 201 at page 17 of the catalogue for the quarter ending 30th September, 1910 with Bhai Bishan Singh Gayani's commentary.",660,"Bhai Daya Singh, book-seller",Lahore,1911-10-15,"Price, Rs. 2",2nd,8°,,,,"The subject noticed in entry No. 201 at page 17 of the catalogue for the quarter ending 30th September, 1910",,Punjabi,,Sri Gurmat Press,Amritsar,"Bhai Daya Singh, book-seller",Lahore,660,[]
1911Q4,366,12,PUNJABI—POETRY—CONTINUED.,Punjabi,,Poetry,281,1300,1000,Ditto,Sri Gurmat Press,Amritsar,"Sadhu Singh, Bhai",Mahan Balbir,True,Verses in praise of Guru Gobind Singh.,8,Diwan Singh of Bishandour,,1911-08-07,"Price, 3 pies.",1st,16°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Diwan Singh of Bishandour,,8,[]
1911Q4,367,13,PUNJABI—POETRY.,Punjabi,,Poetry,292,1472,500,"Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Salig Ram, Bhagat",Manohar Updesh,True,Devotional verses.,48,Author,Nurshah (Montgomery),1911-10-23,"Price, 6 pies.",1st,16°,,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,Author,Nurshah (Montgomery),48,[]
1911Q4,367,13,PUNJABI—POETRY.,Punjabi,,Poetry,293,1509,"1,000","Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Wiryam Singh, Bhai",Nawan Qissa Kartut Hukke Bajan di,True,On the evils of smoking].,15,Author,Dhandari (Ludhiána),1911-10-20,"Price, 3 pies.",5th,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,Dhandari (Ludhiana),15,[]
1911Q4,367,13,PUNJABI—POETRY.,Punjabi,,Poetry,294,1423,450,"Bombay Machine Press, Lahore.",Bombay Machine Press,Lahore,,Vaheguru Mala,True,A translation of certain parts of the Granth in simple Gurmukhi by Bhai Gurmukh Singh.,16,Seva Das,Lahore,1911-09-05,"Price, 1 anna.",1st,8°,,,,,,Punjabi,,Bombay Machine Press,Lahore,Seva Das,Lahore,16,[]
1911Q4,367,13,PUNJABI—POETRY.,Punjabi,,Poetry,295,1514,"1,000","Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Wiryam Singh, Bhai",Vadhia Janj,True,Songs sung by the bride's and bridegroom's parties on the occasion of a Hindu marriage feast].,16,Author,Dhandari Kalán (Ludhiána),1911-10-20,"Price, 6 pies.",2nd,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,Dhandari Kalan (Ludhiana),16,[]
1911Q4,367,13,PUNJABI—POETRY.,Punjabi,,Poetry,296,1517,"2,000",Ditto,Sri Gurmat Press,Amritsar,"Wiryam Singh, Bhai",Chhota Khuda arthat Angrezan de bahaduri,True,Verses describing the blessings and advantages of the British rule in India].,24,Author,Dhandari Kalán (Ludhiána),1911-11-10,Free.,1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,Dhandari Kalan (Ludhiana),24,[]
1911Q4,367,13,PUNJABI—POETRY.,Punjabi,,Poetry,297,1384,"1,000",Ditto,Sri Gurmat Press,Amritsar,,Wadda Qissa Yusaf Zulaikhan,True,Story noticed in entry No. 6 at page 11 of the catalogue for the quarter ending 31st March 1910].,96,Gurmukh Singh and Sons,Amritsar,1911-09-15,"Price, 2 annas.",2nd,8°,,,,noticed in entry No. 6 at page 11 of the catalogue for the quarter ending 31st March 1910,,Punjabi,,Sri Gurmat Press,Amritsar,Gurmukh Singh and Sons,Amritsar,96,[]
1911Q4,367,13,PUNJABI—POETRY.,Punjabi,,Poetry,298,1307,"1,000",Ditto,Sri Gurmat Press,Amritsar,"Wiryam Singh, Bhai",Nawan Qissa Kartut Hukke Bazan di,True,Verses condemning smoking.],15,Author,"Dhandari, district Ludhiána",1911-08-25,"Price, 6 pies.",4th,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,"Dhandari, district Ludhiana",15,[]
1911Q4,367,13,PUNJABI—POETRY.,Punjabi,,Poetry,299,1357,200,"Gurmukhi Press, Peshawar.",Gurmukhi Press,Peshawar,"Wazir Singh, Bhai",Rahi di Benti,True,A wayfarer's advice to his brother on the occasion of his marriage].,half sheet,Author,Peshawar,1911-08-31,Free.,1st,Foolscap,,,,,,Punjabi,,Gurmukhi Press,Peshawar,Author,Peshawar,,[]
1911Q4,367,13,PUNJABI—POETRY.,Punjabi,,Poetry,300,1305,"1,000","Sri Gurmat Press, Amritsar.",Sri Gurmat Press,Amritsar,"Waryam Singh, Bhai",Gahi Shah Pir,True,"A brief account of Pir Gahi Shah, a well known physician, and bad effects of attending fairs].",32,Author,"Dhandari, district Ludhiána",1911-08-22,"Price, 2 annas and 3 pies.",1st,8°,,,,,,Punjabi,,Sri Gurmat Press,Amritsar,Author,"Dhandari, district Ludhiana",32,[]
1911Q4,368,14,PUNJABI [IN THE PERSIAN CHARACTER]—POETRY.,Punjabi,Persian character,Poetry,291,1538,1000,"Rafah-i-'Am Steam Press, Lahore.",Rafah-i-'Am Steam Press,Lahore,"Abdul Haq, Mian",Doli jadid ba zuban i-Punjabi,True,Verses on death,8,Author,"Gelánwála, now at Feroz watwan, tahsil Khángáh Dográn, district Gujránwála",1911-09,"Price, 6 pies.",1st,8°,litho.,,,,,Punjabi,,Rafah-i-Am Steam Press,Lahore,Author,"Gelanwala, now at Feroz watwan, tahsil Khangah Dogran, district Gujranwala",8,[]
1911Q4,368,14,PUNJABI [IN THE PERSIAN CHARACTER]—POETRY.,Punjabi,Persian character,Poetry,292,1205,500,Ditto,Rafah-i-'Am Steam Press,Lahore,"Abdullah, Shaikh",Jang nama-i-jadid Rasul-i-Karim Sallallaho alaihe wa alihi wa sallam,True,Verses describing certain battles of the time of Muhammad.,58,Author,Sham Kot Nau,1911-08,"Price, 3 annas.",1st,8°,litho.,,,,,Punjabi,,Rafah-i-Am Steam Press,Lahore,Author,Sham Kot Nau,58,[]
1911Q4,368,14,PUNJABI [IN THE PERSIAN CHARACTER]—POETRY.,Punjabi,Persian character,Poetry,293,1202,1000,Ditto,Rafah-i-'Am Steam Press,Lahore,Allah Bakhsh (nom de plume Bakhsh),Siharfi-e-Karbala,True,Verses describing the plight of Imam Husain and his family in the Karbala for want of water.,8,Author,Lahore,1911-07,"Price, 6 pies.",1st,8°,litho.,,,,,Punjabi,,Rafah-i-Am Steam Press,Lahore,Author,Lahore,8,[]
1911Q4,368,14,PUNJABI [IN THE PERSIAN CHARACTER]—POETRY.,Punjabi,Persian character,Poetry,294,1364,400,"Qaumi Press, Siálkot.",Qaumi Press,Siálkot,"Amir-ud-din, M.",Jhok Husaini Kalan,True,Verses on the martyrdom of Imam Husain.,20,"M. Nawab-ud-din, book-seller",Siálkot city,1911-04-30,"Price, 1 anna.",1st,8°,litho.,,,,,Punjabi,,Qaumi Press,Sialkot,"M. Nawab-ud-din, book-seller",Sialkot,20,[]
1911Q4,368,14,PUNJABI [IN THE PERSIAN CHARACTER]—POETRY.,Punjabi,Persian character,Poetry,295,1368,400,Ditto,Qaumi Press,Siálkot,Amir-ud-din M.,Jhok Nau shahi,True,In praise of the saint named Naushah.,8,"M. Nawab-ud-din, book-seller",Siálkot city,1911-06-20,"Price, 6 pies.",1st,8°,litho.,,,,,Punjabi,,Qaumi Press,Sialkot,"M. Nawab-ud-din, book-seller",Sialkot,8,[]
1911Q4,368,14,PUNJABI [IN THE PERSIAN CHARACTER]—POETRY.,Punjabi,Persian character,Poetry,296,1346,1000,"McKee Press, Gujránwála.",McKee Press,Gujránwála,"Bal Mukand, Lala",Gai Ki rakshhya,True,On the protection of cows.,16,"Pandit Kali Das, Shambhu Nath, book-sellers",Gujránwála,1911-09-20,"Price, 6 pies.",1st,8°,litho.,,,,,Punjabi,,McKee Press,Gujranwala,"Pandit Kali Das, Shambhu Nath, book-sellers",Gujranwala,16,[]
1911Q4,368,14,PUNJABI [IN THE PERSIAN CHARACTER]—POETRY.,Punjabi,Persian character,Poetry,297,1236,1000,"Newal Kishore Press, Lahore.",Newal Kishore Press,Lahore,"Badr-ud-Din, Mian",Wafatnama-i-Hazrat Fatima Batul,True,"Verses on the death of Fatima, daughter of Muhammad.",8,"Author, Proprietor ""Chashma-i-Faiz-i-Am,""",Qila Gujar Singh (Lahore),1911-08,"Price, 6 pies.",1st,8°,litho.,,,,,Punjabi,,Newal Kishore Press,Lahore,"Author, Proprietor ""Chashma-i-Faiz-i-Am,""",Qila Gujar Singh (Lahore),8,[]
1911Q4,368,14,PUNJABI [IN THE PERSIAN CHARACTER]—POETRY.,Punjabi,Persian character,Poetry,298,1314,500,"McKee Press, Gujránwála.",McKee Press,Gujránwála,"Diwan Chand, Lala, Ahsan",Sangit Punjabi,True,Temperance songs.,8,Author,Gujránwála,1911-11-16,Free.,1st,16°,litho.,,,,,Punjabi,,McKee Press,Gujranwala,Author,Gujranwala,8,[]
1911Q4,368,14,PUNJABI [IN THE PERSIAN CHARACTER]—POETRY.,Punjabi,Persian character,Poetry,299,1452,1000,"Shahi Press, Ludhiána.",Shahi Press,Ludhiána,"Ghulam Mustafa (nom de plume Musa), Munshi","Siharfi Musa, Hissa-i-Awwal",True,"Love verses, Part I.",8,"Sh. Muhammad Bakhsh, Fazal Husain, Book-sellers",Ludhiána,1911-10-02,"Price, 3 pies.",1st,8°,litho.,,,,,Punjabi,,Shahi Press,Ludhiana,"Sh. Muhammad Bakhsh, Fazal Husain, Book-sellers",Ludhiana,8,[]
1911Q4,369,15,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY—CONTINUED.,Punjabi,Persian character,Poetry,300,1317,"1,000","Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,"Ghulam Mustafa (nom de plume Musa,) M.",Doli,True,A pamphlet on the transitory state of the world.,8,"Shaikh Abdur-Rahman Habib-ur-Rahman, book-sellers",Amritsar,1911-08-10,"Price, 3 pies.",1st,8°,litho.,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,"Shaikh Abdur-Rahman Habib-ur-Rahman, book-sellers",Amritsar,8,[]
1911Q4,369,15,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY—CONTINUED.,Punjabi,Persian character,Poetry,301,1195,500,"Mohyal Mittra Press, Lahore.",Mohyal Mittra Press,Lahore,"Gauri Shankar, Lala.",Istri Virlap,True,Verses condemning the use of intoxicants.,8,"The Secretary, Temperance Society",Amritsar,1911-09,Free.,1st,8°,litho.,,,,,Punjabi,,Mohyal Mittra Press,Lahore,"The Secretary, Temperance Society",Amritsar,8,[]
1911Q4,369,15,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY—CONTINUED.,Punjabi,Persian character,Poetry,302,1523,"1,000","Rajput Printing Works, Lahore.",Rajput Printing Works,Lahore,"Hasan Muhammad, Awan, Sain.",Siharfi Deurah,True,Love verses.,8,Author,Jhirki (district Ráwalpindi),1911-11,"Price, 6 pies.",1st,8°,litho.,,,,,Punjabi,,Rajput Printing Works,Lahore,Author,Jhirki (district Rawalpindi),8,"[{""field"": ""title"", ""issue"": ""native script reading uncertain""}]"
1911Q4,369,15,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY—CONTINUED.,Punjabi,Persian character,Poetry,303,1196,"1,000","Mohyal Mittra Press, Lahore.",Mohyal Mittra Press,Lahore,,"Japji Sahib bamai Shabad, Hazara",True,A Sikh prayer book.,25,"The Manager, Mohyal Mittra Press",Lahore,1911-09,"Price, 1 anna.",,16°,litho.,,,,,Punjabi,,Mohyal Mittra Press,Lahore,"The Manager, Mohyal Mittra Press",Lahore,25,"[{""field"": ""edition"", ""issue"": ""printed 'R.' meaning uncertain""}]"
1911Q4,369,15,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY—CONTINUED.,Punjabi,Persian character,Poetry,304,1473,"1,000","Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,Kala Singh.,Jhagra Man Dhi,True,A dispute between a mother and her daughter.,8,"Sh. Abdur Rahman Habib-ur-Rahman, book-sellers",Amritsar,1911-10-24,"Price, 6 pies.",1st,8°,litho.,,,,,Punjabi,,Wazir-i-Hind Press,Amritsar,"Sh. Abdur Rahman Habib-ur-Rahman, book-sellers",Amritsar,8,[]
1911Q4,369,15,PUNJABI (IN THE PERSIAN CHARACTER)—POETRY—CONTINUED.,Punjabi,Persian character,Poetry,305,1533,"1,000","Wazir-i-Hind Press, Amritsar.",Wazir-i-Hind Press,Amritsar,Kirpa Ram Lala.,Daud Badshah,True,"The story of King David, as is noticed in entry No. 63 at page 9 of the catalogue for the quarter ending the 30th September, 1904.",39,"B. Chatar Singh Jiwan Singh, book-sellers",Amritsar,1911-08-20,"Price, 2 annas.",1st,8°,litho.,,,"Noticed in entry No. 63 at page 9 of the catalogue for the quarter ending the 30th September, 1904.",,Punjabi,,Wazir-i-Hind Press,Amritsar,"B. Chatar Singh Jiwan Singh, book-sellers",Amritsar,39,[]
